HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD20807,2457255.87668,3.89,1.06,HARPS-Post,0.1361,0.002,-1.0000,-1.0000,2015-08-21T08:56:21
HD20807,2457255.88040,2.65,1.04,HARPS-Post,0.1412,0.0017,-1.0000,-1.0000,2015-08-21T09:01:51
HD20807,2457255.88427,2.73,1.04,HARPS-Post,0.1429,0.0017,-1.0000,-1.0000,2015-08-21T09:07:23
HD20807,2457293.79580,1.36,0.84,HARPS-Post,0.1383,0.0026,-1.0000,-1.0000,2015-09-28T07:01:08
HD20807,2457293.79790,1.27,0.82,HARPS-Post,0.1457,0.0025,-1.0000,-1.0000,2015-09-28T07:04:09
HD20807,2457293.80003,0.35,0.77,HARPS-Post,0.1397,0.0022,-1.0000,-1.0000,2015-09-28T07:07:10
HD20807,2457293.80212,-0.09,0.77,HARPS-Post,0.1407,0.0022,-1.0000,-1.0000,2015-09-28T07:10:11
HD20807,2457293.80422,-0.49,0.75,HARPS-Post,0.1382,0.0026,-1.0000,-1.0000,2015-09-28T07:13:12
HD20807,2457294.75220,-1.55,0.76,HARPS-Post,0.1444,0.0012,-1.0000,-1.0000,2015-09-29T05:58:20
HD20807,2457294.75432,-1.09,0.76,HARPS-Post,0.1388,0.0017,-1.0000,-1.0000,2015-09-29T06:01:21
HD20807,2457294.75643,-0.92,0.76,HARPS-Post,0.1389,0.0016,-1.0000,-1.0000,2015-09-29T06:04:22
HD20807,2457294.75851,-2.69,0.76,HARPS-Post,0.1377,0.0018,-1.0000,-1.0000,2015-09-29T06:07:23
HD20807,2457294.76060,-0.42,0.76,HARPS-Post,0.1361,0.0015,-1.0000,-1.0000,2015-09-29T06:10:24
HD20807,2457294.76268,-3.23,0.76,HARPS-Post,0.1368,0.0015,-1.0000,-1.0000,2015-09-29T06:13:25
HD20807,2457300.82501,0.96,0.86,HARPS-Post,0.1358,0.002,-1.0000,-1.0000,2015-10-05T07:41:55
HD20807,2457300.82897,1.06,0.89,HARPS-Post,0.1390,0.0022,-1.0000,-1.0000,2015-10-05T07:47:26
HD20807,2457300.83360,-0.14,0.90,HARPS-Post,0.1307,0.0024,-1.0000,-1.0000,2015-10-05T07:52:56
HD20807,2457304.84352,-0.53,1.00,HARPS-Post,0.1393,0.0016,-1.0000,-1.0000,2015-10-09T08:07:22
HD20807,2457304.84893,-0.02,1.00,HARPS-Post,0.1442,0.0014,-1.0000,-1.0000,2015-10-09T08:15:22
HD20807,2457327.68704,-1.04,0.82,HARPS-Post,0.1437,0.0017,-1.0000,-1.0000,2015-11-01T04:22:48
HD20807,2457327.69271,-1.21,0.82,HARPS-Post,0.1442,0.0016,-1.0000,-1.0000,2015-11-01T04:30:49
HD20807,2457364.73848,-2.13,0.72,HARPS-Post,0.1413,0.0015,-1.0000,-1.0000,2015-12-08T05:39:21
HD20807,2457364.74229,-2.26,0.73,HARPS-Post,0.1417,0.0014,-1.0000,-1.0000,2015-12-08T05:44:52
HD20807,2457364.74615,-2.06,0.72,HARPS-Post,0.1406,0.0014,-1.0000,-1.0000,2015-12-08T05:50:23
HD20807,2457367.72814,4.05,0.53,HARPS-Post,0.1451,0.001,-1.0000,-1.0000,2015-12-11T05:23:31
HD20807,2457367.73381,4.14,0.53,HARPS-Post,0.1423,0.0011,-1.0000,-1.0000,2015-12-11T05:31:32
HD20807,2457373.69487,1.04,0.88,HARPS-Post,0.1419,0.0013,-1.0000,-1.0000,2015-12-17T04:35:26
HD20807,2457373.70018,0.12,0.87,HARPS-Post,0.1388,0.0013,-1.0000,-1.0000,2015-12-17T04:43:27
HD20807,2457426.54878,-1.40,1.03,HARPS-Post,0.1397,0.0014,-1.0000,-1.0000,2016-02-08T01:07:20
HD20807,2457426.55434,-2.34,1.03,HARPS-Post,0.1407,0.0014,-1.0000,-1.0000,2016-02-08T01:15:21
HD20807,2457427.56213,-0.93,0.72,HARPS-Post,0.1419,0.0015,-1.0000,-1.0000,2016-02-09T01:26:31
HD20807,2457427.56770,-0.66,0.71,HARPS-Post,0.1438,0.0015,-1.0000,-1.0000,2016-02-09T01:34:32
HD20807,2457429.57363,1.22,0.69,HARPS-Post,0.1477,0.001,-1.0000,-1.0000,2016-02-11T01:43:12
HD20807,2457429.57920,0.59,0.69,HARPS-Post,0.1402,0.0012,-1.0000,-1.0000,2016-02-11T01:51:13
HD20807,2457632.87622,-4.02,0.90,HARPS-Post,0.1367,0.0024,-1.0000,-1.0000,2016-09-01T08:57:10
HD20807,2457632.87795,-1.69,0.88,HARPS-Post,0.1340,0.0021,-1.0000,-1.0000,2016-09-01T08:59:41
HD20807,2457632.87974,-3.03,0.89,HARPS-Post,0.1352,0.0021,-1.0000,-1.0000,2016-09-01T09:02:11
HD20807,2457632.88147,-0.71,0.89,HARPS-Post,0.1435,0.0022,-1.0000,-1.0000,2016-09-01T09:04:43
HD20807,2457632.88319,-3.29,0.88,HARPS-Post,0.1375,0.0022,-1.0000,-1.0000,2016-09-01T09:07:13
HD20807,2457632.88498,-0.85,0.88,HARPS-Post,0.1392,0.0022,-1.0000,-1.0000,2016-09-01T09:09:44
HD20807,2457642.88001,-0.55,0.72,HARPS-Post,0.1412,0.0019,-1.0000,-1.0000,2016-09-11T09:01:59
HD20807,2457642.88249,-0.51,0.70,HARPS-Post,0.1400,0.0017,-1.0000,-1.0000,2016-09-11T09:05:35
HD20807,2457642.88503,-0.92,0.70,HARPS-Post,0.1439,0.0018,-1.0000,-1.0000,2016-09-11T09:09:11
HD20807,2457642.88743,0.71,0.71,HARPS-Post,0.1398,0.0018,-1.0000,-1.0000,2016-09-11T09:12:47
HD20807,2457643.84648,-0.21,0.58,HARPS-Post,0.1439,0.0016,-1.0000,-1.0000,2016-09-12T08:13:11
HD20807,2457643.84994,0.06,0.60,HARPS-Post,0.1403,0.0016,-1.0000,-1.0000,2016-09-12T08:18:02
HD20807,2457643.85315,-0.15,0.59,HARPS-Post,0.1407,0.0018,-1.0000,-1.0000,2016-09-12T08:22:53
HD20807,2457644.83300,0.00,0.77,HARPS-Post,0.1466,0.0019,-1.0000,-1.0000,2016-09-13T07:53:46
HD20807,2457644.83634,-1.08,0.77,HARPS-Post,0.1380,0.0021,-1.0000,-1.0000,2016-09-13T07:58:37
HD20807,2457644.83973,1.22,0.77,HARPS-Post,0.1449,0.0016,-1.0000,-1.0000,2016-09-13T08:03:28
HD20807,2457648.89132,0.70,0.56,HARPS-Post,0.1428,0.002,-1.0000,-1.0000,2016-09-17T09:18:13
HD20807,2457648.89380,0.60,0.53,HARPS-Post,0.1458,0.0015,-1.0000,-1.0000,2016-09-17T09:21:50
HD20807,2457648.89628,1.83,0.53,HARPS-Post,0.1395,0.0017,-1.0000,-1.0000,2016-09-17T09:25:26
HD20807,2457648.89878,1.32,0.54,HARPS-Post,0.1409,0.0018,-1.0000,-1.0000,2016-09-17T09:29:02
HD20807,2457650.79141,-0.77,0.67,HARPS-Post,0.1456,0.0013,-1.0000,-1.0000,2016-09-19T06:54:26
HD20807,2457650.79394,1.58,0.67,HARPS-Post,0.1428,0.0013,-1.0000,-1.0000,2016-09-19T06:58:02
HD20807,2457650.79641,0.74,0.67,HARPS-Post,0.1397,0.0016,-1.0000,-1.0000,2016-09-19T07:01:38
HD20807,2457650.79891,0.36,0.66,HARPS-Post,0.1413,0.0013,-1.0000,-1.0000,2016-09-19T07:05:14
HD20807,2457654.79235,1.06,1.08,HARPS-Post,0.1350,0.0023,-1.0000,-1.0000,2016-09-23T06:55:55
HD20807,2457654.79501,1.68,1.10,HARPS-Post,0.1389,0.0023,-1.0000,-1.0000,2016-09-23T06:59:32
HD20807,2457654.79749,0.97,1.09,HARPS-Post,0.1403,0.0023,-1.0000,-1.0000,2016-09-23T07:03:07
HD20807,2457654.79992,1.22,1.08,HARPS-Post,0.1405,0.0019,-1.0000,-1.0000,2016-09-23T07:06:44
HD20807,2457656.72215,1.67,0.85,HARPS-Post,0.1374,0.002,-1.0000,-1.0000,2016-09-25T05:14:47
HD20807,2457656.72475,1.17,0.85,HARPS-Post,0.1444,0.002,-1.0000,-1.0000,2016-09-25T05:18:22
HD20807,2457656.72717,1.91,0.84,HARPS-Post,0.1375,0.002,-1.0000,-1.0000,2016-09-25T05:21:58
HD20807,2457656.72965,1.22,0.85,HARPS-Post,0.1392,0.002,-1.0000,-1.0000,2016-09-25T05:25:35
HD20807,2457658.76045,1.59,1.08,HARPS-Post,0.1392,0.0022,-1.0000,-1.0000,2016-09-27T06:09:58
HD20807,2457658.76304,3.14,1.07,HARPS-Post,0.1486,0.0021,-1.0000,-1.0000,2016-09-27T06:13:35
HD20807,2457658.76552,2.28,1.07,HARPS-Post,0.1386,0.0019,-1.0000,-1.0000,2016-09-27T06:17:11
HD20807,2457658.76804,2.39,1.04,HARPS-Post,0.1456,0.0015,-1.0000,-1.0000,2016-09-27T06:20:46
HD20807,2457660.74225,0.17,1.08,HARPS-Post,0.1386,0.002,-1.0000,-1.0000,2016-09-29T05:43:40
HD20807,2457660.74477,-1.08,1.08,HARPS-Post,0.1437,0.002,-1.0000,-1.0000,2016-09-29T05:47:16
HD20807,2457660.74723,-1.59,1.08,HARPS-Post,0.1376,0.0023,-1.0000,-1.0000,2016-09-29T05:50:52
HD20807,2457660.74979,-1.40,1.08,HARPS-Post,0.1447,0.0021,-1.0000,-1.0000,2016-09-29T05:54:28
HD20807,2457662.78062,-5.73,0.87,HARPS-Post,0.1402,0.0023,-1.0000,-1.0000,2016-10-01T06:38:54
HD20807,2457662.78307,-4.41,0.85,HARPS-Post,0.1412,0.0017,-1.0000,-1.0000,2016-10-01T06:42:30
HD20807,2457662.78559,-4.20,0.84,HARPS-Post,0.1371,0.0019,-1.0000,-1.0000,2016-10-01T06:46:06
HD20807,2457662.78805,-4.22,0.84,HARPS-Post,0.1413,0.0019,-1.0000,-1.0000,2016-10-01T06:49:41
