HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD160346,2453046.88017,4529.73,0.90,HARPS-Pre,0.3391,0.0061,-1.0000,-1.0000,2004-02-11T09:08:44
HD160346,2453050.88633,4902.00,1.14,HARPS-Pre,0.3516,0.0092,-1.0000,-1.0000,2004-02-15T09:17:11
HD160346,2453063.89586,4089.06,0.90,HARPS-Pre,0.2919,0.01,-1.0000,-1.0000,2004-02-28T09:28:31
HD160346,2453063.89955,4088.89,0.88,HARPS-Pre,0.3527,0.0063,-1.0000,-1.0000,2004-02-28T09:34:01
HD160346,2453066.89386,3276.49,1.02,HARPS-Pre,0.3648,0.0053,-1.0000,-1.0000,2004-03-02T09:26:08
HD160346,2453191.63127,-1005.13,0.86,HARPS-Pre,0.2817,0.0051,-1.0000,-1.0000,2004-07-05T02:58:08
HD160346,2453237.51882,2086.49,1.06,HARPS-Pre,0.2822,0.007,-1.0000,-1.0000,2004-08-20T00:20:21
HD160346,2453264.50135,-4912.90,1.03,HARPS-Pre,0.2898,0.0077,-1.0000,-1.0000,2004-09-15T23:58:10
HD160346,2453265.48648,-4590.13,0.91,HARPS-Pre,0.3245,0.0026,-1.0000,-1.0000,2004-09-16T23:36:53
HD160346,2453442.80222,-1008.88,1.03,HARPS-Pre,0.3277,0.0061,-1.0000,-1.0000,2005-03-13T07:11:52
HD160346,2453442.80609,-1007.02,1.01,HARPS-Pre,0.3144,0.0064,-1.0000,-1.0000,2005-03-13T07:17:23
HD160346,2453442.80996,-1006.54,1.02,HARPS-Pre,0.3180,0.0054,-1.0000,-1.0000,2005-03-13T07:22:54
HD160346,2453442.81372,-1004.56,1.01,HARPS-Pre,0.3319,0.0051,-1.0000,-1.0000,2005-03-13T07:28:28
HD160346,2453442.81764,-1003.49,1.01,HARPS-Pre,0.3344,0.0054,-1.0000,-1.0000,2005-03-13T07:34:01
HD160346,2453462.75724,4148.79,1.07,HARPS-Pre,0.3265,0.0065,-1.0000,-1.0000,2005-04-02T06:05:52
HD160346,2453462.75952,4148.49,1.05,HARPS-Pre,0.3584,0.0062,-1.0000,-1.0000,2005-04-02T06:08:56
HD160346,2453462.76162,4149.12,1.04,HARPS-Pre,0.3337,0.005,-1.0000,-1.0000,2005-04-02T06:12:01
HD160346,2453462.76372,4150.52,1.02,HARPS-Pre,0.3420,0.0054,-1.0000,-1.0000,2005-04-02T06:15:09
HD160346,2453462.76594,4149.37,1.03,HARPS-Pre,0.3387,0.0059,-1.0000,-1.0000,2005-04-02T06:18:13
HD160346,2453499.70563,-3957.48,1.05,HARPS-Pre,0.3137,0.0066,-1.0000,-1.0000,2005-05-09T04:47:46
HD160346,2453499.70739,-3959.06,1.03,HARPS-Pre,0.3128,0.0053,-1.0000,-1.0000,2005-05-09T04:50:26
HD160346,2453499.70930,-3959.34,1.02,HARPS-Pre,0.3264,0.0051,-1.0000,-1.0000,2005-05-09T04:53:08
HD160346,2453499.71113,-3960.72,1.02,HARPS-Pre,0.2838,0.0071,-1.0000,-1.0000,2005-05-09T04:55:48
HD160346,2453499.71306,-3960.81,1.04,HARPS-Pre,0.2906,0.0063,-1.0000,-1.0000,2005-05-09T04:58:29
HD160346,2453541.81482,3301.50,0.98,HARPS-Pre,0.3359,0.005,-1.0000,-1.0000,2005-06-20T07:23:40
HD160346,2453541.81666,3302.06,0.98,HARPS-Pre,0.3588,0.0041,-1.0000,-1.0000,2005-06-20T07:26:22
HD160346,2453541.81852,3302.16,0.98,HARPS-Pre,0.3664,0.0043,-1.0000,-1.0000,2005-06-20T07:29:03
HD160346,2453541.82039,3302.58,0.99,HARPS-Pre,0.3675,0.0035,-1.0000,-1.0000,2005-06-20T07:31:44
HD160346,2453541.82225,3302.41,0.98,HARPS-Pre,0.3583,0.0039,-1.0000,-1.0000,2005-06-20T07:34:24
HD160346,2453600.68282,-4493.93,3.28,HARPS-Pre,0.1678,0.56,-1.0000,-1.0000,2005-08-18T04:17:29
HD160346,2453600.68475,-4498.98,3.53,HARPS-Pre,0.4286,0.019,-1.0000,-1.0000,2005-08-18T04:20:13
HD160346,2453600.68660,-4489.29,3.39,HARPS-Pre,0.2460,0.023,-1.0000,-1.0000,2005-08-18T04:22:54
HD160346,2453600.68843,-4487.78,3.35,HARPS-Pre,0.4611,0.0094,-1.0000,-1.0000,2005-08-18T04:25:35
HD160346,2453600.69032,-4483.72,5.35,HARPS-Pre,0.3726,0.025,-1.0000,-1.0000,2005-08-18T04:28:16
HD160346,2453604.60244,-3077.14,1.25,HARPS-Pre,0.3738,0.0063,-1.0000,-1.0000,2005-08-22T02:22:10
HD160346,2453604.60430,-3076.83,1.11,HARPS-Pre,0.2972,0.0083,-1.0000,-1.0000,2005-08-22T02:24:51
HD160346,2453604.60616,-3074.04,1.31,HARPS-Pre,0.3731,0.011,-1.0000,-1.0000,2005-08-22T02:27:32
HD160346,2453604.60807,-3076.49,1.05,HARPS-Pre,0.3434,0.0057,-1.0000,-1.0000,2005-08-22T02:30:17
HD160346,2453604.60996,-3075.39,1.11,HARPS-Pre,0.3162,0.0092,-1.0000,-1.0000,2005-08-22T02:33:00
HD160346,2453804.81830,4926.20,0.93,HARPS-Pre,0.4258,0.0025,-1.0000,-1.0000,2006-03-10T07:35:32
