HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD149661,2453483.20083,11.71,1.48,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru73.76
HD149661,2453483.20505,11.19,1.38,UCLES,-1.0000,-1.0000,0.6549,0.0027,ru73.77
HD149661,2453483.20927,13.22,1.42,UCLES,-1.0000,-1.0000,0.6575,0.0027,ru73.78
HD149661,2453483.21350,17.19,1.39,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru73.79
HD149661,2453508.19099,-0.66,1.93,UCLES,-1.0000,-1.0000,0.6578,0.0042,ru74.251
HD149661,2453508.19522,-3.01,2.42,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru74.252
HD149661,2453508.19945,-3.96,2.57,UCLES,-1.0000,-1.0000,0.6517,0.0052,ru74.253
HD149661,2453508.20367,-0.39,2.50,UCLES,-1.0000,-1.0000,0.6595,0.005,ru74.254
HD149661,2453508.20790,-4.28,2.25,UCLES,-1.0000,-1.0000,0.6492,0.0048,ru74.255
HD149661,2453516.08498,-2.70,2.08,UCLES,-1.0000,-1.0000,0.6496,0.0042,ru75.76
HD149661,2453516.09095,0.71,1.96,UCLES,-1.0000,-1.0000,0.6527,0.0041,ru75.77
HD149661,2453516.09692,-6.44,2.10,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru75.78
HD149661,2453516.10288,-0.28,2.17,UCLES,-1.0000,-1.0000,0.6519,0.0042,ru75.79
HD149661,2453568.05936,-3.77,1.17,UCLES,-1.0000,-1.0000,0.6679,0.0025,ru76.77
HD149661,2453568.06290,-0.88,1.22,UCLES,-1.0000,-1.0000,0.6675,0.0025,ru76.78
HD149661,2453568.06643,-3.77,1.23,UCLES,-1.0000,-1.0000,0.6670,0.0027,ru76.79
HD149661,2453568.06996,-1.96,1.20,UCLES,-1.0000,-1.0000,0.6655,0.0027,ru76.80
HD149661,2453575.96759,10.33,1.29,UCLES,-1.0000,-1.0000,0.6560,0.0026,ru76.2178
HD149661,2453575.97160,13.25,1.17,UCLES,-1.0000,-1.0000,0.6552,0.0025,ru76.2179
HD149661,2453575.97560,10.06,1.16,UCLES,-1.0000,-1.0000,0.6600,0.0024,ru76.2180
HD149661,2453575.97961,7.40,1.26,UCLES,-1.0000,-1.0000,0.6580,0.0025,ru76.2181
HD149661,2454227.13763,-1.05,1.34,UCLES,-1.0000,-1.0000,0.6703,0.0018,ru88.1413
HD149661,2454227.14127,-2.50,1.22,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru88.1414
HD149661,2454227.14490,-2.26,1.33,UCLES,-1.0000,-1.0000,0.6671,0.0019,ru88.1415
HD149661,2454253.08558,8.78,1.34,UCLES,-1.0000,-1.0000,0.6728,0.0021,ru89.135
HD149661,2454253.08865,4.51,1.33,UCLES,-1.0000,-1.0000,0.6741,0.002,ru89.136
HD149661,2454253.09170,5.85,1.26,UCLES,-1.0000,-1.0000,0.6712,0.002,ru89.137
HD149661,2454333.97607,-14.14,1.84,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru90.74
HD149661,2454333.98027,-11.36,2.18,UCLES,-1.0000,-1.0000,0.6660,0.0038,ru90.75
HD149661,2454333.98449,-13.06,2.32,UCLES,-1.0000,-1.0000,0.6639,0.0039,ru90.76
HD149661,2454336.00140,-1.99,1.25,UCLES,-1.0000,-1.0000,0.6690,0.0021,ru90.456
HD149661,2454374.90527,-7.56,1.33,UCLES,-1.0000,-1.0000,0.6701,0.0028,ru91.1867
HD149661,2454374.91180,-6.05,1.21,UCLES,-1.0000,-1.0000,0.6697,0.0024,ru91.1868
HD149661,2454374.91949,-2.85,1.08,UCLES,-1.0000,-1.0000,0.6720,0.0024,ru91.1869
HD149661,2454551.21229,-6.30,1.42,UCLES,-1.0000,-1.0000,0.6787,0.0021,ru93.2126
HD149661,2454551.21587,-7.81,1.35,UCLES,-1.0000,-1.0000,0.6770,0.0021,ru93.2127
HD149661,2454551.21940,-8.63,1.53,UCLES,-1.0000,-1.0000,0.6774,0.0023,ru93.2128
HD149661,2455075.95304,-11.74,1.64,UCLES,-1.0000,-1.0000,0.6677,0.0029,rw01.680
HD149661,2455075.96052,-13.83,1.60,UCLES,-1.0000,-1.0000,0.6669,0.0029,rw01.681
HD149661,2455075.96817,-10.74,1.76,UCLES,-1.0000,-1.0000,0.6647,0.003,rw01.682
HD149661,2455402.97790,-6.47,1.46,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw09.3864
HD149661,2455402.98209,-4.41,1.64,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw09.3865
HD149661,2455402.98630,-3.60,1.70,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw09.3866
HD149661,2455996.19293,-7.96,2.48,UCLES,-1.0000,-1.0000,0.6643,0.005,rw25.93
HD149661,2455996.19506,-9.65,2.42,UCLES,-1.0000,-1.0000,0.6675,0.005,rw25.94
HD149661,2455996.19722,-3.46,2.62,UCLES,-1.0000,-1.0000,0.6618,0.0051,rw25.95
