objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD048682,100.784111140677,43.6316574094355,2457783.26273316,-23899.9977111816,0.480929,9171.07,11.8333,29654,32.7538,4694,310.516
HD048682,100.784111140677,43.6316574094355,2456591.5281314,-23898.7236022949,1.01635,9165.19,4.666670000000001,6681,32.2278,4762,145.816
HD048682,100.784111140677,43.6316574094355,2456925.63083583,-23899.4636535645,0.745647,9168.82,13.8333,12635,32.4379,4764,201.923
HD048682,100.784111140677,43.6316574094355,2456641.33639592,-23902.0767211914,1.10249,9203.99,15.0,5799,31.8955,4729,138.244
HD048682,100.784111140677,43.6316574094355,2457788.32142057,-23901.346206665,0.610223,9144.019999999999,7.666670000000001,19075,32.8013,4694,241.9
HD048682,100.784111140677,43.6316574094355,2457442.47206225,-23891.3440704346,0.682365,9229.64,18.8333,15037,32.2054,4682,230.378
HD048682,100.784111140677,43.6316574094355,2457438.41602325,-23891.799926757798,0.7024480000000001,9182.35,15.0,14756,32.5216,4683,215.487
HD048682,100.784111140677,43.6316574094355,2456710.37986097,-23898.9372253418,0.804685,9192.58,13.5,11321,32.3354,4683,189.499
HD048682,100.784111140677,43.6316574094355,2456709.36345554,-23895.0252532959,0.9882599999999999,9191.119999999999,14.3333,7596,32.209,4684,153.56
HD048682,100.784111140677,43.6316574094355,2456696.32798985,-23901.8440246582,1.15894,9184.789999999999,11.8333,5554,32.0239,4691,131.835
HD048682,100.784111140677,43.6316574094355,2456968.69911005,-23895.7824707031,0.721642,9157.23,11.1667,13887,32.5961,4761,208.357
HD048682,100.784111140677,43.6316574094355,2456638.4617202,-23901.535034179702,1.44977,9187.810000000001,10.666699999999999,3564,31.7139,4731,105.551
HD048682,100.784111140677,43.6316574094355,2457837.40078623,-23899.6524810791,0.515464,9162.4,12.0,26030,32.7749,4675,288.965
HD048682,100.784111140677,43.6316574094355,2457346.55911259,-23884.639739990198,0.555897,9175.42,13.3333,23058,32.6432,4752,270.024
HD048682,100.784111140677,43.6316574094355,2457841.44456504,-23896.5454101562,0.519628,9146.380000000001,15.3333,25530,32.8952,4675,280.912
HD048682,100.784111140677,43.6316574094355,2457419.4395128,-23891.5271759033,1.19805,9159.560000000001,17.0,5215,32.0098,4696,125.209
HD048682,100.784111140677,43.6316574094355,2457311.62200883,-23893.0187225342,1.04811,9163.1,14.666699999999999,6694,32.2148,4766,144.345
HD048682,100.784111140677,43.6316574094355,2456640.3677706,-23898.3860015869,1.04706,9201.88,13.1667,6541,32.0412,4730,145.872
HD048682,100.784111140677,43.6316574094355,2457037.39902918,-23893.8980102539,0.784983,9169.96,14.0,12041,32.5334,4700,188.803
HD048682,100.784111140677,43.6316574094355,2456711.37429948,-23902.2693634033,0.7638929999999999,9188.5,13.6667,12533,32.4045,4683,198.657
HD048682,100.784111140677,43.6316574094355,2457343.58068192,-23890.579223632798,0.556208,9162.029999999999,13.5,23225,32.7181,4752,268.162
HD048682,100.784111140677,43.6316574094355,2457773.32540347,-23897.2644805908,0.380919,9161.26,11.6667,48182,32.907,4698,390.368
HD048682,100.784111140677,43.6316574094355,2457036.5140733,-23893.0740356445,1.05829,9184.810000000001,12.666699999999999,6641,32.1213,4700,143.485
HD048682,100.784111140677,43.6316574094355,2456742.33362766,-23894.4091796875,0.546809,9195.24,15.666699999999999,23979,32.5143,4674,277.103
HD048682,100.784111140677,43.6316574094355,2457777.30926479,-23898.9753723145,0.5411189999999999,9157.6,17.1667,23831,32.8301,4697,275.48
HD048682,100.784111140677,43.6316574094355,2457348.51959051,-23883.296966552698,0.854699,9173.06,14.833300000000001,9989,32.4195,4751,176.452
HD048682,100.784111140677,43.6316574094355,2456968.4803319,-23899.1794586182,0.617787,9204.710000000001,11.3333,18246,32.3955,4761,252.248
HD048682,100.784111140677,43.6316574094355,2457412.46666484,-23890.9091949463,0.6170869999999999,9186.400000000001,15.0,19064,32.5478,4698,244.026
HD048682,100.784111140677,43.6316574094355,2457840.29313295,-23894.8287963867,0.397366,9150.52,14.666699999999999,44468,32.9647,4675,370.15
HD048682,100.784111140677,43.6316574094355,2457654.60726824,-23896.7266082764,0.452482,9201.61,15.833300000000001,32210,32.5491,4764,332.291
HD048682,100.784111140677,43.6316574094355,2457790.28722483,-23894.8955535889,1.09141,9144.78,23.3333,6178,32.4154,4692,134.904
HD048682,100.784111140677,43.6316574094355,2457654.59914249,-23895.5345153809,0.42780999999999997,9201.29,13.0,35936,32.5819,4764,350.339
HD048682,100.784111140677,43.6316574094355,2457777.25658166,-23898.8914489746,0.573335,9156.92,14.1667,20884,32.7034,4698,258.217
HD048682,100.784111140677,43.6316574094355,2457839.30839824,-23894.0658569336,0.402754,9142.71,14.3333,43687,33.0125,4675,364.983
HD048682,100.784111140677,43.6316574094355,2456642.5607898,-23898.9944458008,0.818068,9186.1,19.5,10900,32.4134,4728,185.97
HD048682,100.784111140677,43.6316574094355,2457285.62207658,-23884.6244812012,0.821303,9184.41,18.166700000000002,10412,32.2724,4766,187.465
HD048682,100.784111140677,43.6316574094355,2457773.27122701,-23897.7680206299,0.503173,9172.07,14.0,27252,32.7075,4698,299.066
HD048682,100.784111140677,43.6316574094355,2457655.63063788,-23891.5767669678,0.423924,9190.5,12.0,37386,32.6516,4764,353.833
HD048682,100.784111140677,43.6316574094355,2456641.50635399,-23898.4432220459,0.968767,9196.880000000001,14.833300000000001,7830,32.173,4729,157.692
HD048682,100.784111140677,43.6316574094355,2456642.38075075,-23900.6080627441,0.8585809999999999,9193.66,13.5,9658,32.2887,4728,175.992
HD048682,100.784111140677,43.6316574094355,2456708.37146859,-23896.2936401367,0.920942,9190.6,17.333299999999998,8710,32.2151,4684,165.89
HD048682,100.784111140677,43.6316574094355,2456590.66756015,-23893.3372497559,0.606108,9172.9,13.1667,18545,32.5737,4762,244.58
HD048682,100.784111140677,43.6316574094355,2457654.62355446,-23893.7568664551,0.46607000000000004,9201.560000000001,14.833300000000001,30647,32.5494,4764,322.918
HD048682,100.784111140677,43.6316574094355,2457775.32886453,-23898.818969726603,0.482923,9148.880000000001,17.0,30456,32.923,4699,304.585
HD048682,100.784111140677,43.6316574094355,2457093.36195739,-23890.823364257798,0.6087469999999999,9196.35,17.8333,19780,32.505,4677,249.549
HD048682,100.784111140677,43.6316574094355,2457841.36218846,-23896.2726593018,0.526634,9144.65,15.0,25472,32.9097,4675,280.043
HD048682,100.784111140677,43.6316574094355,2457345.59965442,-23892.948150634802,1.10506,9165.95,13.5,6086,32.2177,4752,136.723
