objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD055575,108.032256756312,47.3282796617126,2456583.67061029,84871.4981079102,0.584646,7450.97,-5.83333,16733,33.1501,4765,231.814
HD055575,108.032256756312,47.3282796617126,2455617.42902093,84790.0619506836,0.694818,9129.289999999999,20.1667,22017,27.4432,4696,266.063
HD055575,108.032256756312,47.3282796617126,2455597.55325276,84849.5407104492,0.958463,7463.69,1.5,6345,33.0026,4705,140.459
HD055575,108.032256756312,47.3282796617126,2455982.40604324,84874.0005493164,0.451525,7474.63,-3.0,28312,33.2003,4697,300.464
HD055575,108.032256756312,47.3282796617126,2455598.49720045,84809.9365234375,0.819474,8944.53,23.0,15115,27.9337,4705,218.85
HD055575,108.032256756312,47.3282796617126,2455598.61691683,84799.690246582,0.776088,9055.490000000002,17.1667,16913,27.5788,4703,235.316
HD055575,108.032256756312,47.3282796617126,2456029.41738263,84867.073059082,0.675411,7471.82,-0.666667,12389,32.8985,4692,200.94
HD055575,108.032256756312,47.3282796617126,2455613.4816307,84862.5335693359,1.56477,7436.110000000001,-1.0,2710,32.8786,4699,90.107
HD055575,108.032256756312,47.3282796617126,2455598.53666612,84798.1338500977,0.633412,8987.6,17.1667,25408,27.887,4704,284.741
HD055575,108.032256756312,47.3282796617126,2456027.30264143,84879.508972168,0.552092,7468.94,-1.83333,18751,33.0997,4692,244.775
HD055575,108.032256756312,47.3282796617126,2454873.41446875,84867.7749633789,0.38057,7465.360000000001,1.5,39783,33.2914,4703,352.046
HD055575,108.032256756312,47.3282796617126,2455597.49099876,84846.6339111328,0.962598,7459.23,-1.66667,6435,32.9778,4706,140.608
HD055575,108.032256756312,47.3282796617126,2455599.61926302,84848.5412597656,1.0900400000000001,7451.6900000000005,0.0,4937,32.8723,4705,124.31
HD055575,108.032256756312,47.3282796617126,2455988.32634928,84880.1498413086,0.56899,7469.0599999999995,-0.5,17946,33.1039,4696,238.303
HD055575,108.032256756312,47.3282796617126,2455960.45494609,84868.8812255859,0.563466,7469.32,-3.3333299999999997,18171,32.8344,4708,245.541
HD055575,108.032256756312,47.3282796617126,2455597.49362595,84846.4660644531,0.928982,7458.45,2.66667,6853,33.0913,4706,144.955
HD055575,108.032256756312,47.3282796617126,2455598.49273308,84816.2612915039,0.8497389999999999,9126.59,15.666699999999999,14859,27.4363,4705,216.199
HD055575,108.032256756312,47.3282796617126,2455989.42346441,84879.997253418,0.618008,7468.26,2.16667,15344,33.0695,4696,219.83
HD055575,108.032256756312,47.3282796617126,2457340.68857898,84858.2305908203,3.52756,7426.599999999999,-14.3333,607,32.7532,4762,40.0975
HD055575,108.032256756312,47.3282796617126,2455596.46576879,84787.6815795898,0.922807,9259.5,15.3333,13078,26.9677,4705,205.204
HD055575,108.032256756312,47.3282796617126,2455613.4329534,84861.3204956055,1.56749,7422.87,-9.33333,2701,32.9148,4699,89.7714
HD055575,108.032256756312,47.3282796617126,2455598.58675627,84799.3545532227,0.783305,8974.679999999998,21.3333,16414,27.8338,4703,230.441
HD055575,108.032256756312,47.3282796617126,2455598.58540217,84796.7834472656,0.784675,8976.74,21.8333,16405,27.8179,4703,230.331
