objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD109358,187.829676691407,41.6330750933107,2454131.61243003,6212.05472946167,0.17203100000000002,7458.070000000001,,228995,27.0934,3296,750.81
HD109358,187.829676691407,41.6330750933107,2454219.5135931,6284.3132019043005,0.6595219999999999,7703.9,,12529,33.9414,4704,211.935
HD109358,187.829676691407,41.6330750933107,2454214.54733865,6275.2780914306595,0.6883520000000001,7685.030000000001,,11618,34.2442,4704,197.401
HD109358,187.829676691407,41.6330750933107,2455597.66403998,6291.04471206665,0.707464,7709.46,-7.0,11243,34.5289,4748,189.32
HD109358,187.829676691407,41.6330750933107,2454214.48524702,6272.64165878296,0.674411,7664.240000000001,,12213,34.5346,4704,196.301
HD109358,187.829676691407,41.6330750933107,2454216.42973753,6282.91130065918,0.692278,7660.5,,11683,34.5012,4704,191.177
HD109358,187.829676691407,41.6330750933107,2454214.59077385,6280.12847900391,0.623474,7713.599999999999,,13743,33.9145,4704,227.117
HD109358,187.829676691407,41.6330750933107,2454221.45350396,6293.59006881714,0.6184689999999999,7684.74,,14350,34.3697,4704,216.527
HD109358,187.829676691407,41.6330750933107,2454218.32315126,6296.43249511719,0.69008,7708.71,,11513,33.8979,4704,202.885
HD109358,187.829676691407,41.6330750933107,2454221.50749385,6295.73535919189,0.806715,7705.4400000000005,,8433,33.7788,4704,173.28
HD109358,187.829676691407,41.6330750933107,2454221.47881498,6294.83127593994,0.5583170000000001,7687.839999999999,,17432,34.393,4704,240.167
HD109358,187.829676691407,41.6330750933107,2454221.41322855,6300.0979423522895,0.8237680000000001,7674.1900000000005,,8321,34.1593,4704,163.197
HD109358,187.829676691407,41.6330750933107,2454220.55157737,6301.06735229492,0.9911099999999999,7739.05,,5533,33.0341,4704,147.26
HD109358,187.829676691407,41.6330750933107,2454475.66388803,6301.72395706177,0.31247600000000003,7712.28,-4.5,55242,34.6329,4758,431.445
HD109358,187.829676691407,41.6330750933107,2454215.35980696,6273.84567260742,1.25318,7654.72,,3751,33.7666,4704,107.199
HD109358,187.829676691407,41.6330750933107,2454214.36489458,6264.91022109985,0.843226,7658.179999999999,,8024,34.3604,4704,158.048
HD109358,187.829676691407,41.6330750933107,2454214.422542,6270.2431678772,0.573613,7675.68,,16744,34.4993,4704,233.505
HD109358,187.829676691407,41.6330750933107,2454216.44627598,6284.83390808105,0.576275,7667.55,,17453,33.7899,4704,234.127
HD109358,187.829676691407,41.6330750933107,2454219.43159547,6285.4151725769,0.56007,7685.52,,17598,34.4106,4704,240.81
HD109358,187.829676691407,41.6330750933107,2454216.42492297,6291.25118255615,0.685898,7672.17,,11903,34.4615,4704,193.618
HD109358,187.829676691407,41.6330750933107,2454220.59180652,6294.00682449341,1.43717,7747.19,,2646,32.2173,4704,102.848
HD109358,187.829676691407,41.6330750933107,2455597.72322065,6277.83870697021,0.670942,7695.97,-6.33333,12372,34.6462,4748,197.357
HD109358,187.829676691407,41.6330750933107,2454219.49406876,6270.9059715271,0.846554,7677.52,,7903,34.0815,4704,160.341
HD109358,187.829676691407,41.6330750933107,2454845.68981496,6345.82805633545,0.563689,9461.740000000002,0.333333,32735,28.4668,4758,326.602
HD109358,187.829676691407,41.6330750933107,2454216.55361965,6274.38926696777,1.08736,7695.85,,4552,33.233,4704,127.162
HD109358,187.829676691407,41.6330750933107,2455598.68074775,6277.89306640625,0.673984,7702.59,-6.16667,12414,34.6244,4748,197.634
HD109358,187.829676691407,41.6330750933107,2454218.48277191,6300.15230178833,0.887771,7666.089999999999,,7304,34.1875,4704,151.195
HD109358,187.829676691407,41.6330750933107,2454214.40464943,6263.2751464843805,0.514296,7676.2699999999995,,20649,34.5472,4704,260.154
HD109358,187.829676691407,41.6330750933107,2454219.34088305,6290.27223587036,0.610312,7706.0199999999995,,14629,34.0179,4704,228.481
HD109358,187.829676691407,41.6330750933107,2454214.49403128,6265.02704620361,0.657918,7664.360000000001,,12784,34.5599,4704,200.742
HD109358,187.829676691407,41.6330750933107,2454221.47586376,6289.73007202148,0.542766,7680.7699999999995,,18402,34.4343,4704,246.287
HD109358,187.829676691407,41.6330750933107,2454216.45958544,6288.20371627808,0.5932310000000001,7676.53,,15638,34.4663,4704,224.65
HD109358,187.829676691407,41.6330750933107,2454215.58465599,6293.9658164978,0.658872,7741.88,,11796,33.344,4704,220.72
HD109358,187.829676691407,41.6330750933107,2455728.35762207,6319.01216506958,0.64927,7689.75,-6.0,12939,34.3232,4693,206.5
HD109358,187.829676691407,41.6330750933107,2454221.465494,6295.60804367065,0.689946,7683.46,,11611,34.2927,4704,194.345
HD109358,187.829676691407,41.6330750933107,2455694.47496806,6293.13850402832,1.38914,7704.4,-8.33333,2944,33.8191,4700,100.452
HD109358,187.829676691407,41.6330750933107,2454219.53020095,6288.85746002197,0.698498,7711.17,,11112,33.7782,4704,201.353
HD109358,187.829676691407,41.6330750933107,2455597.66627387,6293.9572334289605,0.709916,7709.59,-6.666670000000001,11157,34.5131,4748,188.655
HD109358,187.829676691407,41.6330750933107,2454216.48529005,6287.32252120972,0.626703,7686.83,,13737,34.125,4704,218.775
HD109358,187.829676691407,41.6330750933107,2454214.54865802,6274.51944351196,0.6667160000000001,7688.44,,12320,34.2223,4704,204.81
HD109358,187.829676691407,41.6330750933107,2454214.37804203,6275.31003952026,0.7667769999999999,7668.18,,9574,34.3321,4704,175.578
HD109358,187.829676691407,41.6330750933107,2454221.43858586,6310.54878234863,1.0820999999999998,7676.72,,4998,33.8312,4704,125.178
HD109358,187.829676691407,41.6330750933107,2454217.51568474,6289.11733627319,1.24245,7650.75,,3839,33.8116,4704,106.974
HD109358,187.829676691407,41.6330750933107,2454215.49738059,6294.13509368896,0.704419,7691.94,,11001,34.0345,4704,196.473
HD109358,187.829676691407,41.6330750933107,2454219.4700192,6265.81859588623,0.639388,7674.08,,13535,34.3558,4704,210.379
HD109358,187.829676691407,41.6330750933107,2454219.55838221,6284.1534614563,0.741514,7754.07,,9616,33.1647,4704,200.533
HD109358,187.829676691407,41.6330750933107,2454214.48777004,6271.68083190918,0.666114,7661.95,,12506,34.5489,4704,198.675
HD109358,187.829676691407,41.6330750933107,2454217.39135135,6292.52672195435,0.851495,7677.29,,7823,34.0784,4704,159.731
HD109358,187.829676691407,41.6330750933107,2454215.54101251,6300.29821395874,0.794972,7717.79,,8568,33.6193,4704,179.201
HD109358,187.829676691407,41.6330750933107,2454219.50176508,6280.35593032837,0.571514,7700.599999999999,,16663,34.1393,4704,242.518
HD109358,187.829676691407,41.6330750933107,2455694.48122922,6293.3654785156195,1.40319,7664.18,-11.8333,3063,34.1248,4700,98.287
HD109358,187.829676691407,41.6330750933107,2455751.35534201,6302.47783660889,0.63166,7694.4800000000005,-8.0,13073,34.2505,4703,210.807
HD109358,187.829676691407,41.6330750933107,2454216.50318259,6280.45082092285,0.7407670000000001,7686.89,,9932,34.0075,4704,184.939
HD109358,187.829676691407,41.6330750933107,2454215.44656156,6297.1897125244095,0.675003,7672.97,,12171,34.3698,4704,198.634
HD109358,187.829676691407,41.6330750933107,2454214.48903155,6271.41857147217,0.6387320000000001,7660.74,,13540,34.5784,4704,207.138
HD109358,187.829676691407,41.6330750933107,2454219.49292299,6271.5106010437,0.729312,7674.0199999999995,,10493,34.2485,4704,184.936
HD109358,187.829676691407,41.6330750933107,2454216.40885904,6266.30401611328,0.77666,7658.46,,9381,34.4236,4704,170.356
HD109358,187.829676691407,41.6330750933107,2454218.54880986,6306.23245239258,0.9518559999999999,7683.59,,6274,33.783,4704,145.312
HD109358,187.829676691407,41.6330750933107,2454215.57053638,6293.55525970459,0.664257,7729.12,,11876,33.5798,4704,216.103
HD109358,187.829676691407,41.6330750933107,2454220.54705217,6301.76830291748,0.9745,7728.049999999999,,5767,33.1912,4704,148.647
HD109358,187.829676691407,41.6330750933107,2454649.34557951,6254.99153137207,3.86355,7669.8,20.6667,500,33.5429,4699,36.3291
HD109358,187.829676691407,41.6330750933107,2455732.35479343,6308.4774017334,0.744974,7679.509999999999,-10.833300000000001,10016,34.3703,4695,178.819
HD109358,187.829676691407,41.6330750933107,2455694.47968997,6290.89450836182,1.38387,7700.46,-11.5,2963,33.8356,4700,101.294
HD109358,187.829676691407,41.6330750933107,2454215.54483175,6299.5080947876,0.6657409999999999,7722.889999999999,,12061,33.7111,4704,214.718
HD109358,187.829676691407,41.6330750933107,2454219.36228229,6293.4422492981,0.686551,7698.41,,11713,33.9715,4704,202.274
HD109358,187.829676691407,41.6330750933107,2454219.34596378,6285.14909744263,0.623491,7707.02,,14063,34.0162,4704,223.297
