,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
31,219623,2458331.99292,12.41,2.04,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
32,219623,2458649.12277,0.47,1.96,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
33,219623,2458649.12337,-2.2,1.89,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
34,219623,2458649.12397,-4.13,1.89,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
35,219623,2458649.12458,4.55,1.96,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
36,219623,2458649.12517,-4.74,1.89,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
37,219623,2458649.1258,-7.08,1.81,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
38,219623,2458649.12639,-1.28,1.86,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
39,219623,2458649.12699,-8.67,1.86,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
40,219623,2458649.12759,-1.97,1.8,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
41,219623,2458649.12818,-5.76,1.8,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
42,219623,2458856.70306,6.46,2.2,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
43,219623,2458869.69623,7.98,2.21,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
44,219623,2458880.70109,1.41,2.09,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
