,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
12,17051,2453034.5768128,73.151512,0.916636,-1,-1,0.405441,0.00032,-1,-1,3.08696640365828e-05,3.08696640365828e-05,5.195,9970.837,HARPS-pre,2020yCat..36360074T
13,17051,2453261.8077569,-30.431198,1.877811,-1,-1,0.400465,0.000428,-1,-1,-9999999.0,-9999999.0,1525.698,4027.915,HARPS-pre,2020yCat..36360074T
14,17051,2453261.8095264,-28.325888,1.693888,-1,-1,0.400608,0.000361,-1,-1,2.54309713072822e-05,2.54309713072822e-05,-408.20099999999996,4541.762000000001,HARPS-pre,2020yCat..36360074T
15,17051,2453261.8112354,-32.762093,1.683775,-1,-1,0.400367,0.000404,-1,-1,1.6051142279531e-05,1.6051142279531e-05,-555.126,4874.434,HARPS-pre,2020yCat..36360074T
16,17051,2453287.7687177,-30.538275,1.339651,-1,-1,0.398472,0.000522,-1,-1,2.29470704209788e-05,2.29470704209788e-05,21.781,9890.679,HARPS-pre,2020yCat..36360074T
17,17051,2453287.769745,-33.627715,1.383166,-1,-1,0.397723,0.000554,-1,-1,2.10231679888786e-05,2.10231679888786e-05,19.229,9889.682999999999,HARPS-pre,2020yCat..36360074T
18,17051,2453287.7707817,-34.522683,1.572819,-1,-1,0.397718,0.000674,-1,-1,2.25620191636082e-05,2.25620191636082e-05,23.990000000000002,9893.594000000001,HARPS-pre,2020yCat..36360074T
19,17051,2453287.7718879,-30.818815,1.430409,-1,-1,0.398809,0.000583,-1,-1,2.44648871014935e-05,2.44648871014935e-05,15.315999999999999,9881.587,HARPS-pre,2020yCat..36360074T
20,17051,2453287.7728952,-31.750164,1.422787,-1,-1,0.397032,0.000583,-1,-1,2.51253514492402e-05,2.51253514492402e-05,17.968,9891.37,HARPS-pre,2020yCat..36360074T
21,17051,2453287.7739639,-34.465535,1.43603,-1,-1,0.397226,0.000604,-1,-1,2.2974405730247e-05,2.2974405730247e-05,20.522,9894.280999999999,HARPS-pre,2020yCat..36360074T
22,17051,2453287.7750266,-32.081975,1.34065,-1,-1,0.398143,0.000523,-1,-1,2.43484257776098e-05,2.43484257776098e-05,19.077,9894.474,HARPS-pre,2020yCat..36360074T
23,17051,2453287.7760568,-31.124255,1.351019,-1,-1,0.397531,0.000529,-1,-1,2.2865103187498e-05,2.2865103187498e-05,19.404999999999998,9885.388,HARPS-pre,2020yCat..36360074T
24,17051,2453287.7771171,-33.410153,1.351727,-1,-1,0.397485,0.000529,-1,-1,2.29787202933542e-05,2.29787202933542e-05,25.399,9889.518,HARPS-pre,2020yCat..36360074T
25,17051,2453287.7781537,-32.977172,1.334287,-1,-1,0.39721,0.000521,-1,-1,2.36643389744014e-05,2.36643389744014e-05,20.334999999999997,9893.241,HARPS-pre,2020yCat..36360074T
26,17051,2453292.7484898,-31.42056,1.410017,-1,-1,0.400065,0.000509,-1,-1,2.23899701928247e-05,2.23899701928247e-05,38.744,9904.348,HARPS-pre,2020yCat..36360074T
27,17051,2453292.7495593,-32.290669,1.459122,-1,-1,0.400539,0.00055,-1,-1,2.42635438300922e-05,2.42635438300922e-05,37.742,9900.092,HARPS-pre,2020yCat..36360074T
28,17051,2453292.7506147,-33.63822,1.373361,-1,-1,0.400599,0.000508,-1,-1,2.42279507567753e-05,2.42279507567753e-05,35.791999999999994,9895.724,HARPS-pre,2020yCat..36360074T
29,17051,2453292.751667,-35.508758,1.426701,-1,-1,0.400365,0.000529,-1,-1,2.63079172934694e-05,2.63079172934694e-05,38.138,9894.555,HARPS-pre,2020yCat..36360074T
30,17051,2453292.7527219,-31.562112,1.355639,-1,-1,0.400802,0.000494,-1,-1,2.27299894051932e-05,2.27299894051932e-05,39.362,9896.884,HARPS-pre,2020yCat..36360074T
31,17051,2453292.7537933,-36.493266,1.41538,-1,-1,0.400514,0.000534,-1,-1,2.55597695731464e-05,2.55597695731464e-05,37.71,9903.863,HARPS-pre,2020yCat..36360074T
32,17051,2453292.7548618,-35.839341,1.400165,-1,-1,0.400786,0.000522,-1,-1,2.21241467529385e-05,2.21241467529385e-05,40.687,9901.472,HARPS-pre,2020yCat..36360074T
33,17051,2453292.7559341,-29.897713,1.397336,-1,-1,0.400303,0.000516,-1,-1,2.47039392306132e-05,2.47039392306132e-05,39.59,9898.525,HARPS-pre,2020yCat..36360074T
34,17051,2453306.726808,-20.85822,1.066972,-1,-1,0.399191,0.000287,-1,-1,2.49702824326147e-05,2.49702824326147e-05,35.403999999999996,9905.302000000001,HARPS-pre,2020yCat..36360074T
35,17051,2453306.7285464,-20.213224,1.071945,-1,-1,0.399136,0.000284,-1,-1,2.45604558346288e-05,2.45604558346288e-05,37.28,9897.797,HARPS-pre,2020yCat..36360074T
36,17051,2453306.7303065,-22.744806,1.069799,-1,-1,0.399182,0.000282,-1,-1,2.38415043790217e-05,2.38415043790217e-05,34.518,9900.880000000001,HARPS-pre,2020yCat..36360074T
37,17051,2453309.7588451,11.30166,1.054668,-1,-1,0.399993,0.000398,-1,-1,2.31077132504112e-05,2.31077132504112e-05,10.523,9920.329,HARPS-pre,2020yCat..36360074T
38,17051,2453309.7603719,8.178397,1.045292,-1,-1,0.399513,0.000378,-1,-1,2.4328690014967e-05,2.4328690014967e-05,14.005,9925.891,HARPS-pre,2020yCat..36360074T
39,17051,2453309.7618873,6.695521,1.024294,-1,-1,0.400168,0.000371,-1,-1,2.34637460612251e-05,2.34637460612251e-05,17.194999999999997,9926.121000000001,HARPS-pre,2020yCat..36360074T
40,17051,2453430.5347039,62.163109,1.038339,-1,-1,0.407189,0.000237,-1,-1,2.87499384745211e-05,2.87499384745211e-05,17.525,9954.517,HARPS-pre,2020yCat..36360074T
41,17051,2453430.5384971,61.973439,1.040426,-1,-1,0.407573,0.000232,-1,-1,2.87770737588896e-05,2.87770737588896e-05,15.241,9958.379,HARPS-pre,2020yCat..36360074T
42,17051,2453430.5423314,62.057399,1.031342,-1,-1,0.407348,0.000229,-1,-1,2.86731360743685e-05,2.86731360743685e-05,16.695,9956.581999999999,HARPS-pre,2020yCat..36360074T
43,17051,2453600.9211314,-14.161523,1.179895,-1,-1,0.40939,0.000365,-1,-1,3.08883807792041e-05,3.08883807792041e-05,56.515,9954.986,HARPS-pre,2020yCat..36360074T
44,17051,2453600.9226434,-16.017694,1.170855,-1,-1,0.409959,0.000375,-1,-1,2.85365252042298e-05,2.85365252042298e-05,55.955999999999996,9956.651000000002,HARPS-pre,2020yCat..36360074T
45,17051,2453600.9241368,-15.384004,1.177461,-1,-1,0.410107,0.000373,-1,-1,2.98126059898254e-05,2.98126059898254e-05,54.339,9956.685,HARPS-pre,2020yCat..36360074T
46,17051,2453600.926337,-13.976101,1.217967,-1,-1,0.409736,0.000388,-1,-1,3.02466248620422e-05,3.02466248620422e-05,55.014,9957.198,HARPS-pre,2020yCat..36360074T
47,17051,2453600.9277583,-17.158474,1.177701,-1,-1,0.41033,0.00038,-1,-1,2.93550250894709e-05,2.93550250894709e-05,57.88,9955.739,HARPS-pre,2020yCat..36360074T
48,17051,2453600.9293215,-13.121503,1.137451,-1,-1,0.41072,0.000336,-1,-1,2.98633367493453e-05,2.98633367493453e-05,55.683,9956.66,HARPS-pre,2020yCat..36360074T
49,17051,2453666.8342873,52.040709,1.133889,-1,-1,0.406124,0.000408,-1,-1,2.91914246323044e-05,2.91914246323044e-05,22.075999999999997,9942.557,HARPS-pre,2020yCat..36360074T
50,17051,2453666.8357702,50.140831,1.089789,-1,-1,0.406741,0.000372,-1,-1,2.85374751148319e-05,2.85374751148319e-05,27.151999999999997,9933.369,HARPS-pre,2020yCat..36360074T
51,17051,2453666.8372735,49.743739,1.103041,-1,-1,0.407195,0.000389,-1,-1,2.849533156863e-05,2.849533156863e-05,28.208000000000002,9936.328,HARPS-pre,2020yCat..36360074T
52,17051,2453690.7262661,78.717082,0.974296,-1,-1,0.399024,0.000306,-1,-1,2.56776857005499e-05,2.56776857005499e-05,19.057000000000002,9917.882000000001,HARPS-pre,2020yCat..36360074T
53,17051,2453690.7280422,79.481427,0.963601,-1,-1,0.399163,0.0003,-1,-1,2.60479673346146e-05,2.60479673346146e-05,18.982,9920.909,HARPS-pre,2020yCat..36360074T
54,17051,2453690.7298168,79.107577,0.971571,-1,-1,0.399424,0.000305,-1,-1,2.55315458554563e-05,2.55315458554563e-05,17.057,9918.219000000001,HARPS-pre,2020yCat..36360074T
55,17051,2453930.9327252,-6.715241,0.973508,-1,-1,0.401994,0.000356,-1,-1,2.37152072674359e-05,2.37152072674359e-05,29.595,9938.869999999999,HARPS-pre,2020yCat..36360074T
56,17051,2453930.9345001,-9.411721,0.966793,-1,-1,0.401763,0.000353,-1,-1,2.38656051027051e-05,2.38656051027051e-05,31.173,9940.027,HARPS-pre,2020yCat..36360074T
57,17051,2453930.9362851,-8.825612,0.975961,-1,-1,0.402386,0.000359,-1,-1,2.46570231335034e-05,2.46570231335034e-05,29.97,9936.509,HARPS-pre,2020yCat..36360074T
58,17051,2453934.8067728,-11.412457,0.763354,-1,-1,0.397465,0.000283,-1,-1,2.27889208304054e-05,2.27889208304054e-05,31.753999999999998,9873.453,HARPS-pre,2020yCat..36360074T
59,17051,2453934.8085687,-11.958001,0.771123,-1,-1,0.398574,0.000288,-1,-1,2.24050868022497e-05,2.24050868022497e-05,33.334,9881.604,HARPS-pre,2020yCat..36360074T
60,17051,2453934.8103362,-12.309543,0.781953,-1,-1,0.398531,0.000294,-1,-1,2.31078545227369e-05,2.31078545227369e-05,34.23,9878.49,HARPS-pre,2020yCat..36360074T
61,17051,2453934.8852081,-9.220343,0.796027,-1,-1,0.399281,0.000311,-1,-1,2.31198801337515e-05,2.31198801337515e-05,30.200999999999997,9874.774000000001,HARPS-pre,2020yCat..36360074T
62,17051,2453934.8870602,-10.359313,0.859102,-1,-1,0.398262,0.000345,-1,-1,2.147515532838e-05,2.147515532838e-05,30.224999999999998,9874.102,HARPS-pre,2020yCat..36360074T
63,17051,2453934.8888386,-9.314161,0.854454,-1,-1,0.398823,0.000345,-1,-1,2.29761175661509e-05,2.29761175661509e-05,33.139,9876.764,HARPS-pre,2020yCat..36360074T
64,17051,2453936.8412533,15.084015,0.839549,-1,-1,0.403595,0.000318,-1,-1,2.61166493888049e-05,2.61166493888049e-05,18.756999999999998,9920.267000000002,HARPS-pre,2020yCat..36360074T
65,17051,2453936.8430179,16.612297,0.87734,-1,-1,0.403326,0.00034,-1,-1,2.53257028385982e-05,2.53257028385982e-05,16.16,9921.17,HARPS-pre,2020yCat..36360074T
66,17051,2453936.8447564,14.818204,0.889052,-1,-1,0.40394,0.000349,-1,-1,2.55872117047652e-05,2.55872117047652e-05,13.100999999999999,9923.233,HARPS-pre,2020yCat..36360074T
67,17051,2453973.8532255,45.683759,1.318363,-1,-1,0.400755,0.000469,-1,-1,2.20688017438231e-05,2.20688017438231e-05,7.348000000000001,9885.668000000001,HARPS-pre,2020yCat..36360074T
68,17051,2453973.8551423,46.367267,1.240597,-1,-1,0.401729,0.000415,-1,-1,2.20947412528984e-05,2.20947412528984e-05,7.339,9883.095000000001,HARPS-pre,2020yCat..36360074T
69,17051,2453973.8569066,47.364645,1.254285,-1,-1,0.401658,0.000425,-1,-1,2.16910072513632e-05,2.16910072513632e-05,9.205,9885.71,HARPS-pre,2020yCat..36360074T
70,17051,2454043.616243,13.745831,1.131936,-1,-1,0.396057,0.000339,-1,-1,2.10176307524857e-05,2.10176307524857e-05,30.301000000000002,9904.098,HARPS-pre,2020yCat..36360074T
71,17051,2454043.6180416,14.865791,1.115361,-1,-1,0.396145,0.000324,-1,-1,2.28933352452445e-05,2.28933352452445e-05,29.285,9901.657,HARPS-pre,2020yCat..36360074T
72,17051,2454043.6198006,11.911065,1.104025,-1,-1,0.395562,0.000318,-1,-1,2.10223726930183e-05,2.10223726930183e-05,28.778000000000002,9902.144,HARPS-pre,2020yCat..36360074T
73,17051,2454059.4931993,-0.200845,1.120238,-1,-1,0.399315,0.000328,-1,-1,2.33700404776823e-05,2.33700404776823e-05,24.529,9898.219,HARPS-pre,2020yCat..36360074T
74,17051,2454059.4947767,0.794863,1.123431,-1,-1,0.398615,0.00033,-1,-1,2.26614498851744e-05,2.26614498851744e-05,28.337999999999997,9894.771,HARPS-pre,2020yCat..36360074T
75,17051,2454059.4963214,0.32231,1.099584,-1,-1,0.398653,0.000315,-1,-1,2.34618360258352e-05,2.34618360258352e-05,25.48,9900.303,HARPS-pre,2020yCat..36360074T
76,17051,2454059.497852,1.164706,1.091893,-1,-1,0.399172,0.000307,-1,-1,2.33895699832384e-05,2.33895699832384e-05,25.213,9895.789999999999,HARPS-pre,2020yCat..36360074T
77,17051,2454059.4994556,-1.370106,1.111206,-1,-1,0.398063,0.000322,-1,-1,2.29199294320011e-05,2.29199294320011e-05,27.827,9896.808,HARPS-pre,2020yCat..36360074T
78,17051,2454059.5009989,0.060697,1.099316,-1,-1,0.398424,0.000314,-1,-1,2.32593180256656e-05,2.32593180256656e-05,27.116999999999997,9895.65,HARPS-pre,2020yCat..36360074T
79,17051,2454059.502557,-1.145784,1.10532,-1,-1,0.39913,0.000318,-1,-1,2.34344334788453e-05,2.34344334788453e-05,24.442,9894.415,HARPS-pre,2020yCat..36360074T
80,17051,2454059.504113,-0.93896,1.103695,-1,-1,0.399804,0.000319,-1,-1,2.39256974536978e-05,2.39256974536978e-05,28.487,9900.823,HARPS-pre,2020yCat..36360074T
81,17051,2454059.5056376,-2.410594,1.090274,-1,-1,0.398774,0.000311,-1,-1,2.43756420250476e-05,2.43756420250476e-05,26.534,9898.173999999999,HARPS-pre,2020yCat..36360074T
82,17051,2454059.5072176,-1.099304,1.081126,-1,-1,0.399143,0.000303,-1,-1,2.28993394849292e-05,2.28993394849292e-05,22.785,9895.454000000002,HARPS-pre,2020yCat..36360074T
83,17051,2454059.508764,-0.676766,1.076263,-1,-1,0.399537,0.000298,-1,-1,2.37739350891698e-05,2.37739350891698e-05,23.313,9899.198,HARPS-pre,2020yCat..36360074T
84,17051,2454059.5102791,-0.967503,1.11599,-1,-1,0.399979,0.000331,-1,-1,2.25515984293847e-05,2.25515984293847e-05,27.964,9894.855,HARPS-pre,2020yCat..36360074T
85,17051,2454059.5118692,-0.37192,1.172598,-1,-1,0.400216,0.000369,-1,-1,2.24499767524177e-05,2.24499767524177e-05,28.496000000000002,9898.251999999999,HARPS-pre,2020yCat..36360074T
86,17051,2454059.5134246,-0.20427,1.167015,-1,-1,0.399584,0.000366,-1,-1,2.35141823159447e-05,2.35141823159447e-05,27.536,9898.15,HARPS-pre,2020yCat..36360074T
87,17051,2454059.51499,0.159767,1.167733,-1,-1,0.399732,0.00037,-1,-1,2.32072605781944e-05,2.32072605781944e-05,21.197,9899.627,HARPS-pre,2020yCat..36360074T
88,17051,2454059.5165534,0.138986,1.17747,-1,-1,0.398864,0.000372,-1,-1,2.4116258472311e-05,2.4116258472311e-05,22.229,9899.793000000001,HARPS-pre,2020yCat..36360074T
89,17051,2454059.5181159,1.430066,1.154456,-1,-1,0.399118,0.000359,-1,-1,2.32990968235593e-05,2.32990968235593e-05,22.983,9901.24,HARPS-pre,2020yCat..36360074T
90,17051,2454059.5196612,0.834835,1.144217,-1,-1,0.399232,0.000351,-1,-1,2.27043055901432e-05,2.27043055901432e-05,24.548000000000002,9894.788,HARPS-pre,2020yCat..36360074T
91,17051,2454059.5212126,0.78883,1.137389,-1,-1,0.399208,0.000347,-1,-1,2.3930701628318e-05,2.3930701628318e-05,25.273,9894.047999999999,HARPS-pre,2020yCat..36360074T
92,17051,2454059.5227821,1.071953,1.133904,-1,-1,0.399124,0.000343,-1,-1,2.29976752583207e-05,2.29976752583207e-05,27.476,9898.335,HARPS-pre,2020yCat..36360074T
93,17051,2454059.52432,0.796972,1.12105,-1,-1,0.398451,0.000336,-1,-1,2.27959012965896e-05,2.27959012965896e-05,23.899,9895.158,HARPS-pre,2020yCat..36360074T
94,17051,2454059.5258796,3.231144,1.117211,-1,-1,0.398549,0.000333,-1,-1,2.35367279736178e-05,2.35367279736178e-05,22.593,9898.866,HARPS-pre,2020yCat..36360074T
95,17051,2454059.5274524,0.40167,1.138297,-1,-1,0.398952,0.000346,-1,-1,2.38998117595365e-05,2.38998117595365e-05,26.196,9898.403999999999,HARPS-pre,2020yCat..36360074T
96,17051,2454059.5290077,-1.025949,1.121405,-1,-1,0.398535,0.000337,-1,-1,2.34214840668921e-05,2.34214840668921e-05,25.437,9897.246000000001,HARPS-pre,2020yCat..36360074T
97,17051,2454059.5305568,1.629559,1.130178,-1,-1,0.398811,0.000344,-1,-1,2.28683547883985e-05,2.28683547883985e-05,22.844,9896.534000000001,HARPS-pre,2020yCat..36360074T
98,17051,2454059.5320897,-0.06433,1.132152,-1,-1,0.399287,0.000347,-1,-1,2.31449343145592e-05,2.31449343145592e-05,24.930999999999997,9898.469000000001,HARPS-pre,2020yCat..36360074T
99,17051,2454059.533757,1.18039,1.111592,-1,-1,0.399859,0.000339,-1,-1,2.34405282274864e-05,2.34405282274864e-05,25.906,9891.548999999999,HARPS-pre,2020yCat..36360074T
100,17051,2454059.5352945,0.849903,1.105267,-1,-1,0.399285,0.000331,-1,-1,2.33920054148353e-05,2.33920054148353e-05,22.265,9901.211,HARPS-pre,2020yCat..36360074T
101,17051,2454059.5368307,0.429808,1.104743,-1,-1,0.398623,0.000332,-1,-1,2.36700899357005e-05,2.36700899357005e-05,26.544,9896.214,HARPS-pre,2020yCat..36360074T
102,17051,2454059.5384025,0.520885,1.111024,-1,-1,0.399918,0.000335,-1,-1,2.42530404414242e-05,2.42530404414242e-05,22.57,9897.006,HARPS-pre,2020yCat..36360074T
103,17051,2454059.5399723,0.147159,1.117314,-1,-1,0.398938,0.000341,-1,-1,2.43186017462637e-05,2.43186017462637e-05,26.217000000000002,9891.63,HARPS-pre,2020yCat..36360074T
104,17051,2454059.5415158,1.01814,1.135871,-1,-1,0.399423,0.000352,-1,-1,2.33390512738582e-05,2.33390512738582e-05,25.999000000000002,9888.54,HARPS-pre,2020yCat..36360074T
105,17051,2454059.5430816,-0.156251,1.116008,-1,-1,0.398448,0.000338,-1,-1,2.36037364824115e-05,2.36037364824115e-05,21.752,9895.907,HARPS-pre,2020yCat..36360074T
106,17051,2454059.5446431,-2.079061,1.122809,-1,-1,0.399192,0.000344,-1,-1,2.34922831674654e-05,2.34922831674654e-05,24.965,9894.825,HARPS-pre,2020yCat..36360074T
107,17051,2454059.5461598,1.067061,1.155005,-1,-1,0.398299,0.000362,-1,-1,2.33613081299794e-05,2.33613081299794e-05,25.599,9889.697999999999,HARPS-pre,2020yCat..36360074T
108,17051,2454059.5477506,-1.88294,1.131803,-1,-1,0.399125,0.000348,-1,-1,2.29186515966677e-05,2.29186515966677e-05,28.485,9898.57,HARPS-pre,2020yCat..36360074T
109,17051,2454059.5493057,-0.356495,1.114077,-1,-1,0.399511,0.000331,-1,-1,2.32250404240478e-05,2.32250404240478e-05,22.388,9898.075,HARPS-pre,2020yCat..36360074T
110,17051,2454059.5508381,0.705709,1.117464,-1,-1,0.399192,0.000337,-1,-1,2.34653665784101e-05,2.34653665784101e-05,24.055,9895.845,HARPS-pre,2020yCat..36360074T
111,17051,2454059.5524572,0.097188,1.139232,-1,-1,0.398767,0.000351,-1,-1,2.31340351100834e-05,2.31340351100834e-05,23.083,9900.109,HARPS-pre,2020yCat..36360074T
112,17051,2454059.5540186,-1.777099,1.107461,-1,-1,0.399666,0.000325,-1,-1,2.37618045793249e-05,2.37618045793249e-05,26.705,9897.811000000002,HARPS-pre,2020yCat..36360074T
113,17051,2454059.5555856,-0.321,1.107537,-1,-1,0.398801,0.000326,-1,-1,2.26723553667198e-05,2.26723553667198e-05,24.399,9899.931,HARPS-pre,2020yCat..36360074T
114,17051,2454059.5571199,-0.541377,1.102145,-1,-1,0.399073,0.000324,-1,-1,2.31434463940493e-05,2.31434463940493e-05,25.85,9900.181999999999,HARPS-pre,2020yCat..36360074T
115,17051,2454059.5586886,0.052417,1.128335,-1,-1,0.398935,0.000342,-1,-1,2.17903511140004e-05,2.17903511140004e-05,24.508,9895.83,HARPS-pre,2020yCat..36360074T
116,17051,2454059.5602572,-1.610618,1.123848,-1,-1,0.400312,0.000337,-1,-1,2.28434962709241e-05,2.28434962709241e-05,27.647000000000002,9898.491,HARPS-pre,2020yCat..36360074T
117,17051,2454059.5617852,0.066333,1.148054,-1,-1,0.399628,0.000355,-1,-1,2.27829032355076e-05,2.27829032355076e-05,25.424,9900.092,HARPS-pre,2020yCat..36360074T
118,17051,2454059.5633501,-1.183166,1.183473,-1,-1,0.40091,0.000374,-1,-1,2.36041830920971e-05,2.36041830920971e-05,28.216,9901.196,HARPS-pre,2020yCat..36360074T
119,17051,2454059.5649949,-0.127649,1.217888,-1,-1,0.400458,0.0004,-1,-1,2.37904909767596e-05,2.37904909767596e-05,19.834,9897.655999999999,HARPS-pre,2020yCat..36360074T
120,17051,2454059.5665178,0.614279,1.231123,-1,-1,0.400832,0.000408,-1,-1,2.30031394937813e-05,2.30031394937813e-05,27.143,9896.276,HARPS-pre,2020yCat..36360074T
121,17051,2454059.5680599,1.474068,1.200859,-1,-1,0.40106,0.000387,-1,-1,2.40723217935136e-05,2.40723217935136e-05,25.475,9898.527,HARPS-pre,2020yCat..36360074T
122,17051,2454059.569653,-1.273786,1.206811,-1,-1,0.400191,0.000392,-1,-1,2.42629594530666e-05,2.42629594530666e-05,22.768,9899.798,HARPS-pre,2020yCat..36360074T
123,17051,2454059.5711844,1.503181,1.269471,-1,-1,0.400958,0.000436,-1,-1,2.37363570808019e-05,2.37363570808019e-05,24.27,9899.177,HARPS-pre,2020yCat..36360074T
124,17051,2454059.5727481,1.424282,1.228213,-1,-1,0.400809,0.000408,-1,-1,2.26851775578603e-05,2.26851775578603e-05,21.513,9900.488,HARPS-pre,2020yCat..36360074T
125,17051,2454059.5743106,-1.093882,1.209976,-1,-1,0.400856,0.000397,-1,-1,2.36724108681793e-05,2.36724108681793e-05,22.588,9901.728000000001,HARPS-pre,2020yCat..36360074T
126,17051,2454059.5758822,-2.285466,1.153079,-1,-1,0.401629,0.000358,-1,-1,2.28887001205997e-05,2.28887001205997e-05,28.557,9894.695,HARPS-pre,2020yCat..36360074T
127,17051,2454059.5774147,0.3148,1.210444,-1,-1,0.401466,0.000396,-1,-1,2.35761229569356e-05,2.35761229569356e-05,25.444000000000003,9893.736,HARPS-pre,2020yCat..36360074T
128,17051,2454059.5789792,2.24275,1.260203,-1,-1,0.400252,0.000425,-1,-1,2.33589419130596e-05,2.33589419130596e-05,25.179,9897.51,HARPS-pre,2020yCat..36360074T
129,17051,2454059.5805283,1.154114,1.331563,-1,-1,0.40145,0.000472,-1,-1,2.44638529543456e-05,2.44638529543456e-05,22.971,9903.515000000001,HARPS-pre,2020yCat..36360074T
130,17051,2454059.5821164,2.057912,1.340507,-1,-1,0.399934,0.000475,-1,-1,2.22721012204026e-05,2.22721012204026e-05,22.703,9896.246,HARPS-pre,2020yCat..36360074T
131,17051,2454059.58367,2.807704,1.2842,-1,-1,0.40028,0.000441,-1,-1,2.38597929514971e-05,2.38597929514971e-05,21.134,9899.555,HARPS-pre,2020yCat..36360074T
132,17051,2454059.5852327,2.147471,1.243909,-1,-1,0.400364,0.00042,-1,-1,2.26851770140944e-05,2.26851770140944e-05,24.150000000000002,9901.458,HARPS-pre,2020yCat..36360074T
133,17051,2454059.5868002,1.313833,1.252595,-1,-1,0.400356,0.000418,-1,-1,2.27239518995399e-05,2.27239518995399e-05,25.22,9896.595,HARPS-pre,2020yCat..36360074T
134,17051,2454059.5883456,0.424163,1.195363,-1,-1,0.400641,0.000388,-1,-1,2.26168310445561e-05,2.26168310445561e-05,24.317999999999998,9901.915,HARPS-pre,2020yCat..36360074T
135,17051,2454059.5899112,-0.54181,1.229251,-1,-1,0.4004,0.000408,-1,-1,2.44589741139924e-05,2.44589741139924e-05,24.16,9900.115,HARPS-pre,2020yCat..36360074T
136,17051,2454059.5914699,1.360464,1.244656,-1,-1,0.400432,0.000419,-1,-1,2.33694005754423e-05,2.33694005754423e-05,26.622,9892.855000000001,HARPS-pre,2020yCat..36360074T
137,17051,2454059.593061,0.032233,1.270333,-1,-1,0.400086,0.000434,-1,-1,2.33202823725004e-05,2.33202823725004e-05,23.338,9898.692000000001,HARPS-pre,2020yCat..36360074T
138,17051,2454059.5946157,0.827806,1.26424,-1,-1,0.40074,0.000436,-1,-1,2.37298320288417e-05,2.37298320288417e-05,24.532999999999998,9894.454,HARPS-pre,2020yCat..36360074T
139,17051,2454059.5962182,2.495766,1.348302,-1,-1,0.400223,0.000493,-1,-1,2.42906930586717e-05,2.42906930586717e-05,22.907,9899.811,HARPS-pre,2020yCat..36360074T
140,17051,2454059.5978001,0.247379,1.256946,-1,-1,0.399816,0.000426,-1,-1,2.33579169543372e-05,2.33579169543372e-05,26.115,9891.883,HARPS-pre,2020yCat..36360074T
141,17051,2454059.5993464,-0.474516,1.234841,-1,-1,0.40013,0.000413,-1,-1,2.3944964523283e-05,2.3944964523283e-05,31.09,9897.154999999999,HARPS-pre,2020yCat..36360074T
