,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
107908,HD59711A,112.6669135,-15.994865,2452940.8730641,0.391033,1.632073,8464.56133,1.527548,-4.137416,1.475466,8463.619511,1.34242,-4.002672,1.476142,9.883399,14.559146,-23.882663,3.773052,0.422159,0.001238,0.333608,0.00177,0.451713,0.002275,0,6.856832,44.474259,-0.02721,8,58.9,2452940.87303,23.740785,23.741021,0,-9999999,0.0,-0.297291,0.697613,-0.941819,0.728911,0.53,94,9.921927,14.55229,2003-10-28T08:55:38.572,-9999999,G2,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5V,3.47641097953556e-06,1.76236610097912e-06,0,0
107909,HD59711A,112.6669135,-15.994865,2453000.7948588,2.174699,1.179978,8466.627869,1.207465,-2.343303,0.813614,8466.477342,0.700958,-2.087702,0.814429,2.564785,7.795346,-30.010672,1.753748,0.420637,0.000823,0.338573,0.001131,0.46215,0.00147,0,6.858167,44.548973,-0.0296,8,91.5,2453000.79486,9.138431,9.138657,0,-9999999,0.001921,-0.286845,0.854623,-0.152448,0.983173,0.49,426,2.551316,7.788844,2003-12-27T06:55:08.621,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,9.2012778315922e-06,6.05115238560557e-07,0,0
107910,HD59711A,112.6669135,-15.994865,2453052.554215,-1.8169,1.018853,8463.359984,1.009626,-2.501819,0.732169,8466.414014,0.636659,-2.377376,0.7328,-3.362499,6.819906,-31.839889,1.648286,0.416738,0.000673,0.337863,0.000969,0.458137,0.001257,0,6.858063,44.571018,-0.031505,8,106.6,2453052.55421,-11.583481,-11.583281,-1,-9999999,0.00358,3.546239,0.708512,3.05045,0.783587,0.5,465,-3.391383,6.808995,2004-02-17T01:08:32.947,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,6.81209089237209e-06,6.37746806433342e-07,0,0
107911,HD59711A,112.6669135,-15.994865,2453343.759693,-2.305394,1.00159,8460.962511,1.069993,-7.404467,0.522316,8460.765832,0.422221,-7.186805,0.522886,0.43674,5.228106,-21.003745,1.238729,0.417863,0.00044,0.337579,0.000617,0.462128,0.000804,0,6.861195,44.473938,-0.034394,8,165.2,2453343.75969,17.103445,17.103663,1,-9999999,0.012915,-0.867915,0.854616,-0.209594,0.983165,0.51,900,0.442327,5.19984,2004-12-04T06:01:44.502,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,6.82571727227302e-06,4.01272313789126e-07,0,0
107912,HD59711A,112.6669135,-15.994865,2454142.6431938,-1.426462,0.893169,8463.595244,0.977136,-6.63608,0.456825,8462.969784,0.366936,-6.543305,0.457848,7.076269,4.806714,-22.578325,0.859797,0.419258,0.000413,0.332989,0.000567,0.451668,0.000738,0,6.859434,44.471232,-0.031537,8,182.4,2454142.64331,-9.638669,-9.638712,0,-9999999,0.038525,-0.978461,0.767503,-0.663985,0.905623,0.47,900,7.098409,4.77854,2007-02-11T03:13:10.281,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,7.4197614649454e-06,4.08244299142359e-07,0,0
107913,HD59711A,112.6669135,-15.994865,2455289.5834289,-2.070907,0.934494,8462.342017,0.915306,-5.428482,0.410437,8464.084714,0.33014,-5.381075,0.411931,6.557166,4.254619,-15.875914,0.886699,0.415992,0.000356,0.333195,0.000486,0.45493,0.000629,0,6.870294,44.411235,-0.033127,8,213.2,2455289.58343,-23.064799,-23.064749,0,-9999999,0.075292,0.873583,0.839535,1.667405,0.853693,0.5,900,6.578742,4.227201,2010-04-03T01:50:56.117,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,7.04252400039693e-06,3.45813400451944e-07,0,0
107914,HD59711A,112.6669135,-15.994865,2455638.5962654,-3.749833,0.984617,8460.408926,0.79501,-7.410299,0.488964,8461.453664,0.397703,-7.3744,0.490126,3.726883,4.383589,-9.32209,0.851305,0.414946,0.000422,0.339724,0.00057,0.450133,0.000744,0,6.874869,44.360278,-0.031659,8,181.8,2455638.59626,-20.439316,-20.439219,-1,-9999999,0.08648,0.570691,0.854625,0.958258,0.688385,0.45,900,3.746469,4.349726,2011-03-18T02:08:29.390,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,7.57940493319733e-06,4.79119642783483e-07,0,0
107915,HD59711A,112.6669135,-15.994865,2455642.5986622,-2.083815,0.672097,8463.21985,0.786283,-6.762625,0.428782,8462.530539,0.34914,-6.696996,0.429699,-3.694042,4.55234,-9.448479,0.803711,0.416048,0.000372,0.338964,0.000498,0.44855,0.00065,0,6.87624,44.3723,-0.03148,8,207.4,2455642.59866,-21.256377,-21.256313,0,-9999999,0.086608,-0.447652,0.517552,-0.775919,0.704515,0.49,900,-3.67201,4.524508,2011-03-22T02:11:44.315,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,6.38455827276043e-06,4.28216093119802e-07,0,0
107916,HD59711A,112.6669135,-15.994865,2455644.5982979,-0.316392,0.747028,8465.405199,0.764798,-4.7977,0.414507,8465.265668,0.338789,-4.751456,0.415835,-0.666614,3.820563,-9.462587,0.805347,0.41708,0.000368,0.333044,0.000489,0.459423,0.000637,0,6.876432,44.379058,-0.02998,8,211.7,2455644.5983,-21.626198,-21.626131,-1,-9999999,0.086672,-0.25015,0.621478,-0.226203,0.685666,0.5,900,-0.628901,3.787179,2011-03-24T02:11:16.088,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,8.23067216840829e-06,3.68162905943026e-07,0,0
107917,HD59711A,112.6669135,-15.994865,2455646.5769525,-2.312624,0.760545,8462.743244,0.58662,-5.280056,0.468468,8463.517354,0.382822,-5.242726,0.469615,2.634277,3.992327,-10.070827,1.058996,0.421733,0.000415,0.339805,0.000554,0.449004,0.000724,0,6.875756,44.374991,-0.031007,8,186.4,2455646.57695,-21.923679,-21.923608,0,-9999999,0.086736,1.263726,0.599138,0.687374,0.444489,0.5,900,2.647724,3.960614,2011-03-26T01:40:44.152,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G5,7.13496660539881e-06,4.52804399120611e-07,0,0
