Name,JD,RVel,e_RVel,SNR,Dewar
154417,2451005.80859,-60.03,10.19,69.0,6
154417,2451006.77637,-20.9,8.22,77.0,6
154417,2451026.75293,-20.61,8.14,76.0,6
154417,2451027.75488,-74.76,7.52,87.0,6
154417,2451049.68457,-66.63,9.1,74.0,6
154417,2451299.86133,-12.59,6.19,111.0,13
154417,2451362.7832,-26.03,5.31,159.0,6
154417,2452842.70508,47.29,5.51,88.0,8
154417,2452842.72754,60.55,5.81,87.0,8
154417,2452842.75098,43.78,6.01,86.0,8
154417,2452895.64746,40.16,4.54,169.0,8
154417,2452896.63184,45.73,4.78,195.0,8
154417,2453250.64941,-21.4,4.01,164.0,8
154417,2453568.77395,25.12,4.34,167.0,8
154417,2453894.86091,0.0,4.67,145.0,8
154417,2453923.75095,3.86,5.17,95.0,8
154417,2453923.77376,-6.57,5.88,86.0,8
154417,2453950.76105,19.97,6.15,75.0,8
154417,2453950.78409,-6.38,7.38,67.0,8
154417,2454311.73035,10.93,3.91,152.0,8
154417,2454606.90896,-48.05,5.32,165.0,8
154417,2454649.85649,-0.07,4.77,175.0,8
154417,2454723.6884,1.42,4.39,152.0,8
154417,2454723.69444,13.09,3.93,152.0,8
