Name,JD,RVel,e_RVel,SNR,Dewar
25918,2451534.79883,0.0,6.36,87.0,6
25918,2451535.77628,6.54,3.85,142.0,6
25918,2451915.70606,-3.66,4.0,147.0,6
25918,2451927.70203,-0.2,4.95,101.0,6
25918,2452159.98535,12.77,5.63,90.0,6
25918,2452895.02051,0.57,5.42,77.0,8
25918,2453013.72754,-4.02,5.61,57.0,8
25918,2453033.68359,15.16,6.11,54.0,8
25918,2453389.73443,-1.5,3.44,117.0,8
25918,2453390.74518,-10.31,3.19,117.0,8
25918,2453391.73522,-18.53,3.8,112.0,8
25918,2453636.99706,3.21,3.42,113.0,8
25918,2453988.90459,16.8,3.9,103.0,8
25918,2453989.99098,-1.12,3.47,121.0,8
25918,2454073.7703,-10.89,3.7,115.0,8
25918,2454373.99374,4.41,3.55,118.0,8
25918,2454784.83041,-12.65,3.86,94.0,8
25918,2454864.67096,8.76,4.99,97.0,8
