Name,JD,RVel,e_RVel,SNR,Dewar
190360,2452511.7793,-24.15,2.08,241.0,8
190360,2452511.78711,-26.45,1.93,243.0,8
190360,2452512.79394,-26.08,1.86,259.0,8
190360,2452512.80176,-31.12,1.91,253.0,8
190360,2452513.81738,-21.25,2.15,179.0,8
190360,2452513.82715,-25.09,2.11,177.0,8
190360,2452514.7207,-20.84,2.34,131.0,8
190360,2452514.74316,-9.53,2.69,131.0,8
190360,2452514.76562,-18.98,2.34,131.0,8
190360,2452515.66894,-14.72,2.38,133.0,8
190360,2452515.69141,-17.57,2.48,133.0,8
190360,2452515.71387,-18.16,2.76,131.0,8
190360,2452516.72363,-22.36,3.5,138.0,6
190360,2452516.74609,-17.73,3.62,140.0,6
190360,2452516.76856,-14.85,3.32,138.0,6
190360,2452520.75781,-13.85,2.44,135.0,8
190360,2452520.7793,-23.39,2.51,139.0,8
190360,2452520.80273,-13.41,2.44,138.0,8
190360,2452521.70606,-16.93,2.43,140.0,8
190360,2452521.72852,-3.08,2.51,138.0,8
190360,2452521.75195,-9.47,2.8,137.0,8
190360,2452522.71875,4.71,2.55,113.0,8
190360,2452522.74121,-14.13,2.89,114.0,8
190360,2452522.76367,1.94,2.64,114.0,8
190360,2452523.71191,4.93,3.51,92.0,8
190360,2452523.73438,1.81,3.29,98.0,8
190360,2452523.75586,5.81,3.11,105.0,8
190360,2452524.72266,-5.42,2.85,130.0,8
190360,2452524.74512,-6.28,2.79,132.0,8
190360,2452524.76758,3.99,2.57,127.0,8
190360,2452534.70312,-23.38,2.13,254.0,8
190360,2452535.64746,-9.28,2.25,184.0,8
190360,2452535.66211,-28.55,2.4,181.0,8
190360,2452540.67773,2.99,3.1,119.0,8
190360,2452540.70019,1.62,2.83,121.0,8
190360,2452540.72266,8.81,2.72,122.0,8
190360,2452551.66797,-9.64,3.12,110.0,8
190360,2452552.63574,-14.62,2.87,132.0,8
190360,2452552.65918,-4.81,2.82,128.0,8
190360,2452552.68164,-9.19,2.7,136.0,8
190360,2452553.65137,-0.33,2.58,134.0,8
190360,2452553.67383,-12.58,2.61,132.0,8
190360,2452554.64258,0.0,3.66,86.0,8
190360,2452554.66602,-1.81,2.61,113.0,8
190360,2452570.64844,-13.39,2.65,116.0,8
190360,2452570.6709,-12.13,2.9,116.0,8
190360,2452570.69336,-14.52,2.7,110.0,8
190360,2452811.93457,-1.04,3.56,92.0,8
190360,2452812.92871,-8.87,2.45,227.0,8
190360,2452812.93457,-1.0,2.38,227.0,8
190360,2452813.94531,-6.25,2.48,197.0,8
190360,2452813.95606,-8.51,2.07,222.0,8
190360,2452831.94141,-4.04,2.57,225.0,8
190360,2452831.95019,-2.94,2.28,228.0,8
190360,2452832.92773,-8.94,2.11,257.0,8
190360,2452832.93457,-4.24,2.19,264.0,8
190360,2452834.93266,-2.61,1.92,239.0,8
190360,2452841.85254,-1.23,5.33,64.0,8
190360,2452841.87402,8.88,3.97,81.0,8
190360,2452841.89551,7.49,3.76,88.0,8
190360,2452842.86426,-0.74,3.76,86.0,8
190360,2452842.88672,8.22,3.78,89.0,8
190360,2452842.90918,5.82,3.44,99.0,8
190360,2452843.85938,4.09,3.42,103.0,8
190360,2452843.88184,-13.76,3.16,105.0,8
190360,2452843.9043,2.33,2.9,106.0,8
190360,2452853.85254,-11.32,6.09,60.0,8
190360,2452853.87793,9.79,6.81,52.0,8
190360,2452853.90039,22.9,7.02,52.0,8
190360,2452854.80664,-6.43,2.42,133.0,8
190360,2452854.8291,-3.01,2.65,136.0,8
190360,2452854.85156,-4.31,2.63,134.0,8
190360,2452855.79981,-4.91,2.28,138.0,8
190360,2452855.82227,-4.91,2.35,142.0,8
190360,2452855.84473,-1.67,2.26,140.0,8
190360,2452856.80762,-8.67,3.03,106.0,8
190360,2452856.82422,-11.03,6.59,52.0,8
190360,2452895.74219,-13.62,2.65,181.0,8
190360,2452895.75,-11.9,2.48,183.0,8
190360,2452896.73926,-12.92,2.2,207.0,8
190360,2452897.7334,-10.65,2.24,261.0,8
190360,2452911.7041,-14.96,3.84,99.0,8
190360,2452911.72656,1.05,3.09,106.0,8
190360,2452911.74902,-0.56,3.08,109.0,8
190360,2452911.77148,14.8,3.5,108.0,8
190360,2452912.70215,6.68,2.65,135.0,8
190360,2452912.72461,3.18,2.77,138.0,8
190360,2452912.74902,-1.57,2.55,139.0,8
190360,2452912.77148,3.71,2.7,138.0,8
190360,2452927.62012,-5.83,2.44,145.0,8
190360,2452927.64258,-3.62,2.43,146.0,8
190360,2452927.66504,-5.06,2.37,144.0,8
190360,2452927.6875,-3.12,2.29,144.0,8
190360,2452990.62109,1.0,2.14,211.0,8
190360,2453210.93164,5.39,2.33,194.0,8
190360,2453251.79297,16.38,2.71,141.0,8
190360,2453282.66309,17.73,2.5,182.0,8
190360,2453334.62988,27.39,2.31,172.0,8
190360,2453337.60644,36.93,2.65,123.0,8
190360,2453338.60742,35.65,2.46,136.0,8
190360,2453544.93694,23.51,2.72,169.0,8
190360,2453545.97486,31.72,2.58,194.0,8
190360,2453553.95867,45.35,2.86,126.0,8
190360,2453553.97648,38.64,3.32,95.0,8
190360,2453554.92736,43.11,2.87,99.0,8
190360,2453554.94646,45.84,3.77,100.0,8
190360,2453556.84579,52.05,3.12,115.0,8
190360,2453556.86475,41.81,3.32,113.0,8
190360,2453556.88398,46.75,3.21,112.0,8
190360,2453557.87512,41.34,3.63,114.0,8
190360,2453557.89774,47.67,3.38,112.0,8
190360,2453558.93853,31.06,3.01,117.0,8
190360,2453558.95941,34.48,3.05,109.0,8
190360,2453559.8991,40.0,3.12,118.0,8
190360,2453559.92196,30.05,3.18,117.0,8
190360,2453560.85996,39.03,3.6,98.0,8
190360,2453560.87561,40.72,3.52,95.0,8
190360,2453561.84689,24.45,3.54,100.0,8
190360,2453561.86615,33.72,3.14,105.0,8
190360,2453564.78397,35.89,3.34,122.0,8
190360,2453564.80197,49.86,4.63,90.0,8
190360,2453565.837,43.54,3.48,114.0,8
190360,2453565.85515,48.14,4.13,112.0,8
190360,2453566.85098,43.87,4.05,103.0,8
190360,2453566.87153,48.7,3.69,103.0,8
190360,2453571.87316,24.03,3.28,104.0,8
190360,2453571.89058,40.63,3.85,102.0,8
190360,2453573.85113,25.77,3.54,113.0,8
190360,2453573.87021,25.72,3.71,99.0,8
190360,2453588.84791,24.7,3.99,118.0,8
190360,2453588.87059,33.15,3.6,120.0,8
190360,2453589.78073,41.06,4.1,104.0,8
190360,2453589.80247,14.77,3.81,121.0,8
190360,2453590.84296,11.21,3.33,114.0,8
190360,2453592.79786,28.26,4.64,101.0,8
190360,2453593.83125,11.29,3.52,126.0,8
190360,2453596.80755,24.83,3.79,117.0,8
190360,2453597.82004,-9.07,3.47,124.0,8
190360,2453636.68089,32.82,2.64,164.0,8
190360,2453866.93854,-0.32,2.67,210.0,8
190360,2453867.87519,9.39,2.77,203.0,8
190360,2453868.97693,10.6,2.37,185.0,8
190360,2453869.99824,10.96,2.99,147.0,8
190360,2453894.93669,18.33,3.09,135.0,8
190360,2453896.90278,6.49,2.84,168.0,8
190360,2453989.86475,-4.97,2.34,166.0,8
190360,2455843.79227,-8.15,3.33,168.0,8
190360,2455844.67659,6.0,2.77,197.0,8
190360,2455846.69471,12.41,2.61,147.0,8
