Name,JD,RVel,e_RVel,SNR,Dewar
187237,2451005.87402,46.59,7.47,74.0,6
187237,2451014.86231,9.4,7.69,72.0,6
187237,2451026.81934,3.95,6.23,84.0,6
187237,2451027.83691,16.03,6.21,86.0,6
187237,2451048.83008,31.28,9.87,61.0,6
187237,2451299.97363,13.18,3.96,148.0,13
187237,2451303.97559,34.74,3.91,153.0,6
187237,2451305.93652,27.23,4.63,129.0,6
187237,2451362.91602,34.09,4.05,149.0,6
187237,2451774.75391,19.25,3.93,183.0,6
187237,2452034.00586,16.43,3.94,194.0,6
187237,2452508.75195,6.82,3.61,176.0,8
187237,2452509.73438,-2.37,3.55,177.0,8
187237,2452513.75098,0.0,3.27,228.0,8
187237,2452513.76367,9.97,3.62,179.0,8
187237,2452813.91406,6.08,3.27,168.0,8
187237,2452813.92969,-1.9,3.59,173.0,8
187237,2452893.74902,1.62,3.55,171.0,8
187237,2453281.65625,-0.92,3.26,145.0,8
187237,2453544.89562,6.36,3.94,112.0,8
187237,2453567.86161,-18.06,3.67,126.0,8
187237,2453568.90335,-13.78,3.34,154.0,8
187237,2453869.9912,15.45,3.89,119.0,8
187237,2453958.72772,14.14,3.58,121.0,8
187237,2453958.81091,14.52,4.22,109.0,8
187237,2454254.93528,19.68,4.11,101.0,8
187237,2454311.83375,6.61,3.43,137.0,8
187237,2454640.90451,-0.29,3.47,105.0,8
187237,2454649.94821,8.12,3.08,171.0,8
187237,2454650.90108,6.49,3.26,173.0,8
187237,2454694.85432,-10.68,3.15,174.0,8
187237,2454694.86111,4.24,3.71,119.0,8
187237,2454695.95309,-7.83,3.3,165.0,8
187237,2454695.96109,-1.27,3.23,170.0,8
187237,2454695.96912,-6.73,3.48,168.0,8
187237,2454696.912,-3.72,3.2,156.0,8
187237,2454696.92566,-19.13,3.19,156.0,8
187237,2454696.93933,-20.65,3.61,156.0,8
187237,2454697.87315,0.59,3.62,120.0,8
187237,2454697.88816,-9.52,3.35,155.0,8
187237,2454697.90337,-16.85,3.59,129.0,8
187237,2454698.92035,-18.49,3.59,135.0,8
187237,2454698.93552,-10.87,3.21,147.0,8
187237,2454722.79287,-11.75,2.93,156.0,8
187237,2454722.79826,-7.98,3.1,154.0,8
187237,2454723.78072,-8.08,3.14,151.0,8
187237,2454723.78824,-8.39,3.42,150.0,8
187237,2454725.85665,-12.11,3.2,174.0,8
187237,2454725.86657,-11.14,3.15,169.0,8
187237,2455843.75107,-17.08,4.98,136.0,8
187237,2455846.68582,-11.84,4.07,113.0,8
