Name,JD,RVel,e_RVel,SNR,Dewar
209875,2451004.90046,-24.4,10.26,63.0,6
209875,2451006.9541,3.27,9.18,75.0,6
209875,2451026.85449,8.0,8.79,77.0,6
209875,2451027.9082,21.4,7.3,80.0,6
209875,2451069.76367,21.69,9.45,72.0,6
209875,2451445.76465,-4.0,7.12,104.0,6
209875,2451447.69922,-12.9,6.17,128.0,6
209875,2452159.74512,0.0,5.09,142.0,6
209875,2452161.74575,16.4,6.14,130.0,6
209875,2452893.82812,-31.83,5.45,109.0,8
209875,2453282.75195,-25.22,4.94,138.0,8
209875,2453334.68066,16.27,5.9,91.0,8
209875,2453567.98035,-13.16,5.3,132.0,8
209875,2453568.97052,-5.43,5.28,117.0,8
209875,2453956.90124,0.1,5.24,121.0,8
