Name,JD,RVel,e_RVel,SNR,Dewar
8262,2451026.93652,-21.52,7.04,80.0,6
8262,2451133.77246,0.43,8.34,73.0,6
8262,2451154.63672,14.7,5.69,111.0,6
8262,2451445.95312,2.13,4.55,169.0,6
8262,2451447.90723,16.88,4.87,155.0,6
8262,2451533.65527,1.14,5.19,136.0,6
8262,2451877.67591,19.34,4.74,130.0,6
8262,2451915.62695,-0.82,5.01,217.0,6
8262,2452121.86719,5.06,5.5,129.0,6
8262,2452158.91894,-22.17,4.64,156.0,6
8262,2452159.88086,-16.21,4.18,176.0,6
8262,2452160.89062,-12.86,4.65,136.0,6
8262,2453281.91894,0.54,3.49,171.0,8
8262,2453361.66885,-21.92,6.77,68.0,8
8262,2453389.63498,-0.61,3.67,154.0,8
8262,2453390.6285,-5.16,3.57,155.0,8
8262,2453742.70564,8.79,6.95,59.0,8
8262,2453954.93726,6.71,3.51,159.0,8
8262,2453957.93916,-15.24,3.54,193.0,8
8262,2454097.72066,1.19,5.66,76.0,8
8262,2454102.66542,-6.8,3.69,126.0,8
8262,2454311.93898,-8.21,3.63,144.0,8
8262,2454427.7058,-7.27,3.91,135.0,8
8262,2454783.71179,0.0,3.84,153.0,8
8262,2454784.66274,1.28,4.41,106.0,8
8262,2455844.82372,-12.23,4.72,162.0,8
