Name,JD,RVel,e_RVel,SNR,Dewar
170778,2451004.82602,-41.97,12.89,65.0,6
170778,2451006.83594,-51.7,10.17,74.0,6
170778,2451025.82129,2.91,10.76,69.0,6
170778,2451027.79688,-67.73,10.16,80.0,6
170778,2451048.75098,-129.8,12.18,63.0,6
170778,2451069.69629,-5.26,14.38,63.0,6
170778,2451362.8457,-10.53,8.41,121.0,6
170778,2451363.89062,-61.51,7.54,117.0,6
170778,2451750.75195,-45.77,8.85,101.0,6
170778,2452157.68164,45.9,7.8,118.0,6
170778,2452426.96527,29.67,7.1,100.0,8
170778,2452448.94629,43.16,7.77,137.0,6
170778,2452834.81257,62.22,6.37,136.0,8
170778,2452894.69824,7.09,6.82,131.0,8
170778,2453156.9082,-6.24,6.8,141.0,8
170778,2453515.9779,24.76,6.81,113.0,8
170778,2454049.59787,0.0,10.44,63.0,8
170778,2454049.60576,14.13,9.52,62.0,8
