Name,JD,RVel,e_RVel,SNR,Dewar
33555,2453389.77611,-8.55,2.38,160.0,8
33555,2453641.99589,14.37,2.6,101.0,8
33555,2453661.89926,7.73,3.16,92.0,8
33555,2453693.98046,5.82,3.42,110.0,8
33555,2453718.74729,-12.86,2.98,124.0,8
33555,2453988.96569,9.19,2.71,145.0,8
33555,2454049.96301,-7.19,2.92,154.0,8
33555,2454072.82103,-0.37,2.52,163.0,8
33555,2454073.78367,-11.82,2.49,200.0,8
33555,2454102.78607,-5.71,2.94,128.0,8
33555,2454135.70993,0.64,3.37,115.0,8
33555,2454338.02592,11.33,2.06,182.0,8
33555,2454548.67748,-7.85,2.03,220.0,8
33555,2454723.03106,-1.21,1.72,230.0,8
33555,2454724.02239,1.84,1.88,204.0,8
33555,2454783.87682,-9.43,2.68,142.0,8
33555,2454845.83208,3.67,2.22,161.0,8
33555,2455171.93999,16.29,3.55,173.0,8
33555,2455576.7926,-10.6,2.59,188.0,8
33555,2455577.79678,0.05,2.66,239.0,8
33555,2455578.73905,-11.56,2.61,215.0,8
33555,2455579.86226,-7.95,3.28,113.0,8
33555,2455585.78623,-1.42,2.63,186.0,8
33555,2455602.73509,5.37,2.48,224.0,8
33555,2455603.71056,-5.21,2.56,180.0,8
