Name,JD,RVel,e_RVel,SNR,Dewar
138573,2450832.09375,14.18,9.89,47.0,13
138573,2451004.76198,22.42,8.05,68.0,6
138573,2451006.73731,21.18,6.93,73.0,6
138573,2451025.72754,-7.52,7.56,72.0,6
138573,2451027.70215,16.47,7.39,76.0,6
138573,2451304.84668,12.17,3.72,154.0,6
138573,2451628.90137,8.19,3.53,184.0,6
138573,2451629.95606,-3.11,3.32,174.0,6
138573,2452426.82906,-3.83,3.17,178.0,8
138573,2452448.81641,4.9,4.85,118.0,6
138573,2452833.75391,-8.04,3.87,98.0,8
138573,2452833.7666,-10.05,3.39,109.0,8
138573,2453070.01856,-8.0,3.87,84.0,8
138573,2453157.85156,7.09,3.15,153.0,8
138573,2453393.07336,-15.43,3.34,136.0,8
138573,2453543.77663,15.94,3.74,114.0,8
138573,2453545.79005,-0.47,3.47,146.0,8
138573,2453897.86219,-6.07,3.32,128.0,8
138573,2454136.09331,-0.5,3.43,119.0,8
138573,2454166.04846,-1.66,3.26,113.0,8
138573,2454622.8419,-0.97,3.27,153.0,8
138573,2454695.74572,-17.25,2.73,160.0,8
138573,2454695.76041,-4.18,2.81,139.0,8
138573,2454696.72517,-7.69,2.65,150.0,8
138573,2454696.73848,0.0,3.09,152.0,8
138573,2454697.71446,5.78,3.59,121.0,8
138573,2454697.73073,0.89,3.29,120.0,8
138573,2454698.74006,13.19,2.94,129.0,8
138573,2454698.75526,8.38,3.2,120.0,8
138573,2455579.08855,26.64,3.24,225.0,8
