Name,JD,RVel,e_RVel,SNR,Dewar
115617,2448374.8728,-2.35,9.44,196.0,8
115617,2448375.7589,-13.16,8.68,315.0,8
115617,2448375.7666,-9.95,9.13,316.0,8
115617,2448375.7738,-13.99,9.22,308.0,8
115617,2448376.7833,0.05,8.51,247.0,8
115617,2448376.7888,0.5,7.64,271.0,8
115617,2448376.7947,-1.73,8.48,266.0,8
115617,2448437.6932,-6.55,9.93,326.0,8
115617,2448437.6994,0.0,10.84,308.0,8
115617,2448438.7189,9.73,13.3,133.0,8
115617,2448438.7321,-7.06,10.42,188.0,8
115617,2448649.0795,9.63,14.36,189.0,8
115617,2448670.9483,11.54,16.06,185.0,8
115617,2448670.9575,8.64,13.5,277.0,8
115617,2448746.7883,26.33,13.17,128.0,8
115617,2448746.8102,19.46,15.17,118.0,8
115617,2449067.8843,-7.65,10.89,169.0,8
115617,2449067.9064,-16.22,11.05,157.0,8
115617,2449123.781,-12.82,11.23,189.0,8
115617,2449123.8027,10.13,11.2,194.0,8
115617,2449173.7087,-12.03,12.81,144.0,8
115617,2449173.7107,12.31,17.87,99.0,8
115617,2449173.7164,-11.96,8.87,261.0,8
115617,2449351.0321,12.88,13.44,288.0,8
115617,2449351.0382,17.7,15.55,312.0,8
115617,2449411.9451,4.06,15.47,210.0,8
115617,2449469.7883,-10.46,9.7,210.0,8
115617,2449469.7921,-14.02,9.66,189.0,8
115617,2449770.06,12.21,4.5,146.0,13
115617,2449770.06543,16.22,2.56,158.0,13
115617,2449770.07031,15.46,2.4,147.0,13
115617,2449770.07617,10.45,2.6,149.0,13
115617,2449793.91992,-1.02,2.27,175.0,13
115617,2449793.92773,-2.08,1.94,244.0,13
115617,2449881.72949,10.72,2.98,104.0,13
115617,2449881.73731,0.4,2.11,205.0,13
115617,2449881.74609,3.35,1.92,204.0,13
115617,2449881.75781,9.82,2.22,177.0,13
115617,2450180.75586,6.24,2.02,222.0,13
115617,2450201.76953,6.15,2.75,108.0,13
115617,2450201.79199,7.43,2.71,114.0,13
115617,2450502.96387,11.17,2.41,149.0,13
115617,2450613.6875,11.06,2.46,167.0,13
115617,2450794.05176,16.92,3.48,105.0,13
115617,2450979.75879,6.99,3.23,157.0,6
115617,2451005.70215,-2.73,3.44,171.0,6
115617,2451206.97168,15.02,2.51,243.0,6
115617,2451303.81543,13.64,2.59,205.0,6
115617,2451305.75781,11.47,2.72,207.0,6
115617,2451533.08887,6.66,2.78,191.0,6
115617,2451543.08301,0.92,2.97,130.0,6
115617,2451544.09473,2.54,3.82,120.0,6
115617,2451547.08789,-6.06,4.41,102.0,6
115617,2451572.03906,2.26,4.01,110.0,6
115617,2451627.87793,12.83,2.91,189.0,6
115617,2451652.84375,-6.72,5.13,94.0,6
115617,2451653.81543,-7.0,3.22,121.0,6
115617,2451654.81934,-4.43,3.93,122.0,6
115617,2451655.84375,18.29,7.1,72.0,6
115617,2451656.78711,-6.63,4.87,101.0,6
115617,2451682.76269,-12.59,4.95,91.0,6
115617,2451683.76856,21.69,3.9,122.0,6
115617,2451684.79394,-0.29,3.96,125.0,6
115617,2451685.81445,8.05,3.44,132.0,6
115617,2451706.7334,23.59,3.72,116.0,6
115617,2451896.10059,3.08,3.05,140.0,6
115617,2451897.08301,-0.02,2.35,249.0,6
115617,2451900.03027,7.81,3.1,149.0,6
115617,2451902.07519,8.55,3.28,126.0,6
115617,2451930.03613,5.81,4.06,112.0,6
115617,2451932.01172,5.23,2.8,195.0,6
115617,2451949.03711,2.08,4.47,108.0,6
115617,2451990.87891,-11.9,3.45,125.0,6
115617,2451991.87695,-4.95,3.7,123.0,6
115617,2452011.8916,4.71,4.41,111.0,6
115617,2452012.85254,7.94,3.72,120.0,6
115617,2452013.85938,-2.28,3.16,133.0,6
115617,2452014.81152,1.06,3.19,147.0,6
115617,2452015.85156,-2.73,3.68,132.0,6
115617,2452032.76758,15.66,2.99,160.0,6
115617,2452042.75879,8.69,2.58,236.0,6
115617,2452042.76856,9.98,2.55,241.0,6
115617,2452043.77441,7.77,2.64,213.0,6
115617,2452044.77148,13.36,3.65,131.0,6
115617,2452046.8125,13.14,3.35,141.0,6
115617,2452047.78906,10.12,3.0,160.0,6
115617,2452048.78809,16.1,3.15,136.0,6
115617,2452307.91406,1.56,3.5,145.0,6
115617,2452388.79688,-9.55,2.22,201.0,8
115617,2452388.82422,-6.81,2.25,206.0,8
115617,2452427.75195,20.94,3.85,86.0,8
115617,2452427.75781,12.09,3.33,92.0,8
115617,2452428.7207,-8.86,2.21,177.0,8
115617,2452705.95117,-6.75,2.32,183.0,8
115617,2452705.97363,-0.13,2.54,183.0,8
115617,2452722.94043,-5.16,2.72,152.0,8
115617,2452722.95898,-3.12,3.11,113.0,8
115617,2452737.83496,-0.15,2.34,216.0,8
115617,2452737.85742,-0.46,2.11,216.0,8
115617,2453069.87012,-14.73,2.2,178.0,8
115617,2453080.87109,-13.69,2.22,156.0,8
115617,2453080.89356,-12.11,2.38,164.0,8
115617,2453119.875,-1.45,3.97,81.0,8
115617,2453119.89453,-6.39,3.58,87.0,8
115617,2453131.76367,13.12,3.33,97.0,8
115617,2453131.77832,-1.39,2.85,126.0,8
115617,2453156.74512,5.81,2.48,134.0,8
115617,2453361.08763,3.09,2.29,130.0,8
115617,2453363.0676,-1.04,2.36,159.0,8
115617,2453363.07679,-11.68,2.21,160.0,8
115617,2453390.07583,0.92,2.25,153.0,8
115617,2453390.07917,3.16,2.18,155.0,8
115617,2453390.99488,4.04,2.16,166.0,8
115617,2453390.99884,0.91,2.16,185.0,8
115617,2453392.03863,4.47,2.25,165.0,8
115617,2453392.04235,4.34,2.11,168.0,8
115617,2453403.01639,-12.8,2.09,155.0,8
115617,2453403.03127,-11.52,2.09,157.0,8
115617,2453405.04743,-16.39,2.07,156.0,8
115617,2453405.06822,-9.6,2.12,156.0,8
115617,2453407.03905,-7.16,3.1,91.0,8
115617,2453437.96435,-3.68,2.25,174.0,8
115617,2453437.98571,-5.88,2.37,160.0,8
115617,2453438.0055,3.56,2.78,144.0,8
115617,2453439.94369,-11.57,2.51,166.0,8
115617,2453439.96352,-13.31,2.55,159.0,8
115617,2453440.8464,-7.91,2.65,156.0,8
115617,2453440.86437,-10.31,2.59,158.0,8
115617,2453441.93771,-2.25,2.38,163.0,8
115617,2453441.9604,-2.07,2.35,157.0,8
115617,2453475.78241,-3.88,2.32,151.0,8
115617,2453475.80336,-2.83,2.24,142.0,8
115617,2453476.76129,-6.2,2.38,150.0,8
115617,2453476.7769,-7.72,2.21,151.0,8
115617,2453477.77927,-6.06,2.34,155.0,8
115617,2453477.79488,-11.58,2.31,155.0,8
115617,2453478.80646,-8.49,2.49,157.0,8
115617,2453478.82468,-1.4,2.28,147.0,8
115617,2453479.81976,-2.89,2.33,150.0,8
115617,2453479.8354,-3.33,2.42,148.0,8
115617,2453512.75643,16.71,2.46,148.0,8
115617,2453512.77203,12.0,2.21,149.0,8
115617,2453523.75019,-0.3,2.35,151.0,8
115617,2453523.76786,-1.87,2.32,144.0,8
115617,2453566.71034,-11.58,2.87,146.0,8
115617,2453745.06782,-10.63,1.97,208.0,8
115617,2453745.07442,-7.76,1.91,206.0,8
115617,2453773.9815,-14.28,2.42,264.0,8
115617,2453773.98715,-7.75,2.38,260.0,8
115617,2453868.7603,-7.46,2.36,191.0,8
115617,2454134.02268,-9.31,1.98,174.0,8
115617,2454134.02671,-14.08,1.95,172.0,8
115617,2454165.96015,-5.9,2.29,163.0,8
115617,2454165.9634,-5.18,2.32,163.0,8
115617,2454196.84686,0.32,2.37,162.0,8
115617,2454196.85101,3.04,2.4,161.0,8
115617,2454219.83504,3.38,2.33,143.0,8
115617,2454219.83931,-5.44,2.19,148.0,8
115617,2454255.79895,7.72,2.61,148.0,8
115617,2454255.8035,10.16,2.76,138.0,8
115617,2454462.0558,2.51,2.13,159.0,8
115617,2454462.06616,-1.72,1.85,174.0,8
115617,2454548.86995,-18.63,2.37,169.0,8
115617,2454548.87437,-11.02,2.54,144.0,8
115617,2454845.05325,16.52,2.91,130.0,8
115617,2454845.05645,20.93,2.96,121.0,8
115617,2454845.05975,12.49,3.1,108.0,8
115617,2455229.04255,2.5,3.61,191.0,8
115617,2455229.04633,6.36,3.35,191.0,8
115617,2455312.79053,5.66,1.98,206.0,8
115617,2455312.79309,4.1,1.94,207.0,8
