Name,JD,RVel,e_RVel,SNR,Dewar
194035,2451004.86974,10.1,6.97,71.0,6
194035,2451006.87891,-23.05,6.65,71.0,6
194035,2451026.8418,-8.54,5.55,86.0,6
194035,2451027.86426,-19.46,4.8,84.0,6
194035,2451416.71191,-2.92,3.73,172.0,6
194035,2451445.69531,5.82,4.03,108.0,6
194035,2451446.66309,1.84,3.47,157.0,6
194035,2451447.64746,-0.69,3.38,143.0,6
194035,2451448.69994,4.48,4.03,127.0,6
194035,2451751.8418,-11.18,3.19,187.0,6
194035,2451774.78027,5.49,3.26,185.0,6
194035,2452075.93848,-6.75,3.29,178.0,6
194035,2452161.71677,-9.35,3.4,143.0,6
194035,2452794.91406,8.09,3.9,76.0,8
194035,2452794.93652,5.09,4.37,76.0,8
194035,2452794.95898,0.91,4.38,74.0,8
194035,2452794.98144,13.89,4.03,72.0,8
194035,2452833.95117,-4.67,2.9,155.0,8
194035,2452833.96289,7.3,3.18,112.0,8
194035,2453282.6875,2.44,3.13,123.0,8
194035,2453567.8756,-1.82,2.91,129.0,8
194035,2453953.83648,0.0,2.96,125.0,8
194035,2453955.85765,-4.81,2.98,126.0,8
194035,2453958.75466,-3.23,2.74,144.0,8
194035,2453958.83323,4.78,2.88,139.0,8
