Name,JD,RVel,e_RVel,SNR,Dewar
98388,2451537.00879,-3.13,8.36,143.0,6
98388,2451915.08398,-0.11,7.58,179.0,6
98388,2451916.06152,-36.98,7.99,170.0,6
98388,2452033.79883,0.0,9.15,170.0,6
98388,2452040.79492,1.61,8.84,199.0,6
98388,2452041.73828,21.29,9.19,147.0,6
98388,2453034.04883,-2.61,10.46,107.0,8
98388,2453068.87695,-23.81,11.41,88.0,8
98388,2453389.9705,-6.29,7.0,146.0,8
98388,2453392.9937,12.79,7.87,153.0,8
98388,2453773.9056,-22.57,8.93,207.0,8
98388,2454104.0233,-9.8,7.42,123.0,8
98388,2454133.95972,29.87,8.72,126.0,8
98388,2454134.9134,19.68,8.39,136.0,8
98388,2454135.83845,26.83,7.79,146.0,8
98388,2454165.85388,40.36,9.23,118.0,8
98388,2454219.7956,-1.32,9.8,116.0,8
98388,2454220.81238,11.86,9.35,112.0,8
98388,2454574.82431,41.36,9.05,142.0,8
98388,2454609.78641,-5.77,9.59,118.0,8
98388,2454849.00281,17.89,6.28,225.0,8
98388,2454850.05378,-38.53,6.96,175.0,8
