Name,JD,RVel,e_RVel,SNR,Dewar
30652,2451796.99121,-48.71,11.05,210.0,6
30652,2451797.99414,-50.29,10.41,187.0,6
30652,2451834.00293,-60.32,9.45,187.0,6
30652,2451834.89125,-93.01,6.15,432.0,6
30652,2451836.96582,-116.24,9.95,261.0,6
30652,2451837.98633,-133.4,10.86,185.0,6
30652,2451839.99707,-112.86,10.45,210.0,6
30652,2451841.89648,-59.2,11.18,185.0,6
30652,2451859.90137,-64.18,11.4,227.0,6
30652,2452279.72047,-91.79,7.84,288.0,6
30652,2452927.91128,21.97,4.83,394.0,8
30652,2452937.94732,-12.71,5.1,400.0,8
30652,2453018.77539,27.83,9.0,217.0,8
30652,2453284.99564,45.9,5.23,361.0,8
30652,2453339.8112,61.06,5.79,395.0,8
30652,2453362.79862,35.24,6.63,348.0,8
30652,2453363.81461,21.93,6.9,322.0,8
30652,2453403.75283,29.35,6.99,216.0,8
30652,2453404.70233,1.03,6.93,219.0,8
30652,2453405.7179,41.79,6.82,226.0,8
30652,2453637.98382,36.26,7.43,232.0,8
30652,2453988.95713,69.63,7.53,388.0,8
30652,2454049.92308,20.04,7.19,247.0,8
30652,2454072.80095,16.2,7.01,309.0,8
30652,2454073.77765,15.72,7.84,236.0,8
30652,2454099.85256,13.62,7.1,253.0,8
30652,2454103.7637,13.29,7.61,252.0,8
30652,2454337.98917,39.51,10.49,237.0,8
30652,2454374.02697,22.29,8.55,238.0,8
30652,2454428.95716,47.24,6.42,338.0,8
30652,2454447.86936,-1.57,6.35,252.0,8
30652,2454461.88869,-17.71,5.5,310.0,8
30652,2454517.64783,7.37,7.62,216.0,8
30652,2454783.86413,47.59,7.01,262.0,8
30652,2454784.88473,30.32,10.88,158.0,8
30652,2454785.96326,42.73,7.61,263.0,8
30652,2454845.79241,-60.29,5.24,417.0,8
30652,2454846.73616,-68.6,7.77,302.0,8
30652,2454847.74177,-36.11,8.37,262.0,8
30652,2454848.76398,-87.41,7.84,383.0,8
30652,2454849.73475,-79.01,6.36,486.0,8
30652,2454863.75238,-105.85,9.58,307.0,8
30652,2454864.6793,-93.69,9.13,296.0,8
30652,2454865.71203,-10.38,8.85,309.0,8
30652,2455171.90786,9.1,14.74,183.0,8
30652,2455439.02303,-28.51,8.99,225.0,8
30652,2455576.72194,-33.85,10.56,225.0,8
30652,2455844.02431,-309.46,13.44,165.0,8
30652,2455846.92653,-75.67,9.8,314.0,8
