Name,JD,RVel,e_RVel,SNR,Dewar
184985,2451796.70117,-10.52,4.06,162.0,6
184985,2451797.67188,6.41,4.23,127.0,6
184985,2451798.66992,-4.9,3.89,171.0,6
184985,2451803.70117,-9.56,3.63,156.0,6
184985,2452075.91113,-3.6,3.59,269.0,6
184985,2452103.84277,17.27,5.39,111.0,6
184985,2452103.87207,7.11,5.44,120.0,6
184985,2452896.72266,2.43,3.37,202.0,8
184985,2453251.77441,-1.96,3.62,145.0,8
184985,2453281.6709,-13.65,3.45,172.0,8
184985,2453514.93073,32.23,5.19,142.0,8
184985,2453554.85009,15.8,3.91,120.0,8
184985,2453559.86124,0.0,3.79,138.0,8
184985,2453571.83819,3.76,3.89,134.0,8
184985,2453588.76418,2.92,4.95,128.0,8
184985,2453593.76207,-21.04,4.75,123.0,8
184985,2453595.75398,-18.46,6.35,98.0,8
184985,2453595.7731,-19.17,5.72,97.0,8
