,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
38,88230,2457764.92156,4.47,1.19,1.3388,-1,0.04411,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
39,88230,2458100.08562,-10.38,1.37,1.3174,-1,0.04454,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
40,88230,2458181.97651,-5.59,1.19,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,HIRES-post,2017yCat..51530208B
0,88230,2447194.8988,-25.51,20.159126,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
1,88230,2447224.7181,17.6,22.865469,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
2,88230,2447431.0368,11.57,8.660115,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
3,88230,2447578.7591,25.51,8.190693,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
4,88230,2447964.8207,6.11,12.264602,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
5,88230,2448018.7307,-19.42,10.632791,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
6,88230,2448019.6884,-4.33,10.474937,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
7,88230,2448375.7228,-19.01,9.101632,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
8,88230,2448645.9355,0.9,12.012322,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
9,88230,2448648.8013,-26.67,13.794023,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
10,88230,2448992.0304,4.99,8.730876,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
11,88230,2448992.8747,-9.34,10.195334,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
12,88230,2448992.9396,-4.04,8.074733,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
13,88230,2448992.9542,-6.45,8.994491,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
14,88230,2449113.7062,-7.72,9.240213,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
15,88230,2449123.6706,-18.31,13.241256,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
16,88230,2449123.6921,-5.77,11.048018,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
17,88230,2449123.7136,-17.95,13.948544,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
18,88230,2449349.8798,-3.7,8.399513,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
19,88230,2449349.8878,-4.94,7.853023,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
20,88230,2449350.9649,-5.43,10.086269,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
21,88230,2449464.7171,-11.31,14.277774,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
22,88230,2449464.7249,-28.19,15.514879,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
23,88230,2449469.6803,-18.24,8.491555,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
24,88230,2449769.9011,11.57,4.245531,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
25,88230,2449793.871094,0.52,3.716596,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
26,88230,2449881.685547,6.5,3.379055,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
27,88230,2450058.056641,7.18,4.406388,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
28,88230,2450092.004883,16.74,4.733522,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
29,88230,2450144.831055,-6.96,5.717787,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
30,88230,2450180.709961,-10.92,3.912382,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
31,88230,2450181.707031,-8.79,3.879015,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
32,88230,2450437.988281,-3.96,3.960366,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
33,88230,2450441.998047,-6.06,5.274029,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
34,88230,2450442.013672,-0.1,5.343285,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
35,88230,2450502.820312,-8.33,5.084483,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
36,88230,2450502.835938,-1.68,5.195105,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
37,88230,2450504.827148,-14.15,5.205456,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
38,88230,2450504.842773,1.68,4.721549,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
39,88230,2450793.945312,-15.02,4.139901,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
40,88230,2450795.00293,-8.64,6.366759,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
41,88230,2450979.676758,1.05,8.934835,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
42,88230,2450979.695312,-6.84,8.036536,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
43,88230,2451155.039062,5.59,7.62286,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
44,88230,2451175.043945,-19.5,10.25746,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
45,88230,2451242.820312,4.69,6.245175,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
46,88230,2451536.933594,3.07,5.310183,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
47,88230,2451945.952148,6.6,5.323556,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
48,88230,2453014.975586,-10.73,4.975079,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
49,88230,2453069.796875,0.78,6.842098,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
50,88230,2453101.761719,-3.06,4.756854,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
51,88230,2453107.724609,-18.95,4.462978,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
52,88230,2453389.862859,2.99,4.058743,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
53,88230,2453390.939352,-1.56,4.384614,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
54,88230,2453392.841782,3.24,4.04905,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
55,88230,2453752.934687,-1.47,5.203112,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
56,88230,2454074.056412,7.44,3.890886,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
57,88230,2454100.037836,3.77,4.347036,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
58,88230,2454102.028461,6.09,5.140321,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
59,88230,2454103.961991,7.3,3.981473,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
60,88230,2454133.909606,10.0,4.254664,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
61,88230,2454134.842373,7.94,4.253789,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
62,88230,2454165.814491,9.75,4.215177,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
63,88230,2454220.782014,-0.84,4.233902,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
64,88230,2454574.786007,-5.29,3.7294,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
65,88230,2454847.014896,4.74,4.920819,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
66,88230,2454847.022303,8.28,4.40936,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
67,88230,2455228.815556,10.85,5.23993,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
68,88230,2455228.824201,11.05,5.219804,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0,-1,Hamilton,2021ApJS..255....8R
