Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
13047,130322,j,rj06.378,2453426.115602,-38.42,1.031319,0.255,98611.0
13048,130322,j,rj18.701,2453842.005729,54.83,1.139409,0.217,79485.0
13049,130322,j,rj92.301,2455351.816719,84.52,1.120131,0.286,47595.0
13050,130322,j,rj116.641,2455636.056518,-83.98,1.10946,0.237,47525.0
13051,130322,j,rj118.1296,2455673.836847,32.76,1.205277,0.243,47134.0
13052,130322,j,rj119.1092,2455700.797994,-50.32,1.371239,0.234,23826.0
13053,130322,j,rj119.1094,2455700.801234,-55.31,1.314358,0.233,24135.0
13054,130322,j,rj124.319,2455734.89254,62.58,1.121435,0.241,47236.0
13055,130322,j,rj130.663,2455789.751416,86.29,1.21025,0.233,47263.0
13056,130322,j,rj143.218,2455961.161659,91.43,1.160703,0.23,47880.0
13057,130322,j,rj147.105,2456000.028986,-97.55,1.229178,0.216,47839.0
13058,130322,j,rj150.497,2456075.796984,-47.36,1.198795,0.224,47967.0
13059,130322,j,rj170.672,2456451.822795,31.14,1.163431,0.235,48368.0
13060,130322,j,rj188.92,2456826.828495,39.74,1.137767,0.2578,47736.0
13061,130322,j,rj202.489,2457208.822609,-136.01,1.196263,0.2507,47824.0
13062,130322,j,rj237.673,2457618.756329,4.99,1.162351,0.2208,48692.0
13063,130322,j,rj251.1384,2457796.076216,-93.78,1.196183,0.2301,48729.0
13064,130322,j,rj297.275,2458337.769988,80.81,1.246314,0.2473,49476.0
13065,130322,j,rj319.179,2458533.16757,8.21,1.217236,0.23,49647.0
