Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
97614,hip112460,j,rj11.196,2453602.990394,24.89,1.28162,13.8,32714.0
97615,hip112460,j,rj43.4183,2454339.036528,-85.53,1.560557,15.3,30612.0
97616,hip112460,j,rj58.123,2454688.919155,-84.77,1.873167,13.4,27408.0
97617,hip112460,j,rj59.156,2454717.999722,-7.19,1.459892,13.3,27437.0
97618,hip112460,j,rj103.116,2455486.919879,-10.05,1.386461,11.7,22343.0
97619,hip112460,j,rj104.297,2455490.852007,-30.40,1.396926,13.3,29424.0
97620,hip112460,j,rj857.115,2455517.903649,19.31,1.251896,13.38,33675.0
97621,hip112460,j,rj106.495,2455522.81777,73.68,1.475608,14.3,28220.0
97622,hip112460,j,rj859.124,2455548.793229,55.69,1.543096,14.48,27024.0
97623,hip112460,j,rj876.157,2455750.995543,1.01,2.129302,13.5,6842.0
97624,hip112460,j,rj156.1973,2456154.016942,-37.63,1.849656,13.4,10885.0
97625,hip112460,j,rj157.114,2456164.092954,54.43,1.968181,13.3,10739.0
97626,hip112460,j,rj242.81,2457671.748622,56.07,1.640761,12.27,27438.0
97627,hip112460,j,rj305.87,2458385.969359,-37.71,2.048302,14.73,20654.0
