Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
96231,gl806,k,rk12.38,2450602.104618,0.85,2.007288,-1,12422.0
96232,gl806,k,rk13.103,2450666.937569,-8.04,2.370489,-1,9899.0
96233,gl806,k,rk15.190,2450715.982407,-1.81,1.904216,-1,13814.0
96234,gl806,k,rk22.54,2451009.969329,-9.10,2.08739,-1,15539.0
96235,gl806,k,rk25.444,2451071.895046,-3.96,2.210507,-1,11775.0
96236,gl806,k,rk26.820,2451074.819618,1.91,1.976666,-1,16090.0
96237,gl806,k,rk31.259,2451342.991238,-3.00,2.316734,-1,8593.0
96238,gl806,k,rk32.75,2451367.992338,-14.82,2.45648,-1,17715.0
96239,gl806,k,rk33.230,2451410.927118,-7.62,2.1491,-1,14088.0
96240,gl806,k,rk53.181,2452062.99375,-4.72,2.28148,-1,17810.0
96241,gl806,k,rk54.1272,2452101.933183,-9.71,2.737008,-1,9315.0
96242,gl806,k,rk55.538,2452133.836088,-1.93,2.530733,-1,16066.0
96243,gl806,k,rk65.80,2452486.989792,7.90,2.166916,-1,18804.0
96244,gl806,k,rk67.768,2452539.874595,-1.44,2.395966,-1,20736.0
96245,gl806,k,rk74.286,2452805.060556,-3.89,2.026433,-1,23508.0
96246,gl806,k,rk76.48,2452848.847789,0.31,2.444118,-1,18964.0
96247,gl806,k,rk86.482,2453182.001713,-5.73,2.041225,-1,24058.0
