Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
101594,87836,lick,rd06.90,2451534.022461,5.75,4.989019,-1,25604.0
101595,87836,lick,rd09.162,2451629.816406,6.55,5.435155,-1,28796.0
101596,87836,lick,rd35.39,2451913.990234,8.39,5.591829,-1,26065.0
101597,87836,lick,rd35.110,2451914.962891,-7.21,5.417278,-1,24658.0
101598,87836,lick,rd35.190,2451915.984375,5.12,5.28768,-1,24754.0
101599,87836,lick,rd37.47,2451927.971505,-5.53,6.671814,-1,16924.0
101600,87836,lick,rd81.18,2452299.000977,-0.35,4.712176,-1,19509.0
101601,87836,lick,rd85.20,2452333.867188,11.49,5.3015,-1,23030.0
101602,87836,lick,rf55.49,2453033.952148,-8.74,5.217695,-1,15560.0
101603,87836,lick,rf63.18,2453101.734375,3.10,6.067994,-1,8447.0
101604,87836,lick,rg02.42,2453388.893218,-9.66,6.722992,-1,9205.0
101605,87836,lick,rg02.363,2453392.834711,-1.64,5.776328,-1,10136.0
101606,87836,lick,rg68.165,2454073.073241,-5.85,4.27526,-1,26657.0
101607,87836,lick,rg68.272,2454074.008125,-14.25,5.765998,-1,15489.0
101608,87836,lick,rg70.329,2454102.00206,-13.47,5.982286,-1,10759.0
101609,87836,lick,rg70.581,2454103.945278,-20.71,6.208616,-1,6695.0
101610,87836,lick,ri13.172,2454548.809687,-6.37,6.189266,-1,8117.0
