Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
70110,38a,j,rj01.452,2453239.050694,-5.98,1.078739,1.71,69490.0
70111,38a,j,rj03.153,2453338.718507,-11.90,0.987792,1.73,114437.0
70112,38a,j,rj11.1025,2453605.115324,-8.99,0.969952,1.7,89519.0
70113,38a,j,rj23.207,2453981.953831,-1.48,0.869617,1.6,105454.0
70114,38a,j,rj43.4204,2454339.08713,-3.77,0.906002,1.77,81126.0
70115,38a,j,rj47.748,2454398.89456,-25.72,1.224043,1.78,37564.0
70116,38a,j,rj58.202,2454689.135278,2.04,1.031047,1.77,51430.0
70117,38a,j,rj58.474,2454690.093773,0.11,1.068774,1.82,52523.0
70118,38a,j,rj59.473,2454719.046713,-8.40,1.047866,1.74,50765.0
70119,38a,j,rj59.1083,2454721.029537,0.16,0.985749,1.77,51087.0
70120,38a,j,rj96.428,2455412.096162,9.41,0.924895,1.85,54427.0
70121,38a,j,rj855.118,2455515.92468,-1.02,0.96167,1.759,87109.0
70122,38a,j,rj857.121,2455517.925539,4.24,0.908465,1.781,85987.0
70123,38a,j,rj863.133,2455579.78919,15.23,1.086151,1.711,64162.0
70124,38a,j,rj184.166,2456613.99224,6.10,1.347478,1.64,26843.0
70125,38a,j,rj277.76,2458096.734997,5.65,1.319756,1.741,27089.0
70126,38a,j,rj300.89,2458350.034087,3.49,1.260638,1.693,27747.0
70127,38a,j,rj302.90,2458364.024406,10.01,1.200576,1.817,27549.0
