Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
85168,86728,j,rj03.230,2453339.028553,0.28,0.85078,0.146,100479.0
85169,86728,j,rj03.231,2453339.029977,-0.51,0.845009,0.147,99007.0
85170,86728,j,rj03.232,2453339.031262,0.61,0.816768,0.147,98545.0
85171,86728,j,rj03.613,2453340.121944,1.90,0.923186,0.146,105545.0
85172,86728,j,rj03.614,2453340.122951,6.55,0.885592,0.146,104155.0
85173,86728,j,rj03.615,2453340.124248,8.19,0.861927,0.146,104739.0
85174,86728,j,rj04.923,2453369.98735,7.14,0.928279,0.146,103220.0
85175,86728,j,rj04.924,2453369.988056,4.50,0.912659,0.146,103841.0
85176,86728,j,rj04.925,2453369.988808,8.99,0.847825,0.146,101914.0
85177,86728,j,rj06.336,2453425.930521,0.93,0.957572,0.147,96336.0
85178,86728,j,rj06.337,2453425.931458,3.50,0.957793,0.147,98280.0
85179,86728,j,rj06.338,2453425.932431,2.32,0.896554,0.147,95392.0
85180,86728,j,rj07.754,2453480.823032,1.28,0.856185,0.146,91737.0
85181,86728,j,rj07.755,2453480.823738,0.67,0.889703,0.1467,97113.0
85182,86728,j,rj07.756,2453480.824468,0.48,0.82915,0.1466,97672.0
85183,86728,j,rj13.258,2453693.123831,-0.66,0.917848,0.147,103735.0
85184,86728,j,rj13.259,2453693.124537,-1.12,0.933449,0.147,97098.0
85185,86728,j,rj13.260,2453693.125231,-3.02,0.960547,0.147,106459.0
85186,86728,j,rj13.680,2453694.123854,-1.62,0.834457,0.147,101898.0
85187,86728,j,rj13.681,2453694.124618,-4.05,0.87323,0.146,108148.0
85188,86728,j,rj13.682,2453694.125405,-2.34,0.840371,0.147,103077.0
85189,86728,j,rj13.1231,2453695.108981,-1.25,0.81028,0.147,103714.0
85190,86728,j,rj13.1232,2453695.109711,4.77,0.841262,0.147,101099.0
85191,86728,j,rj13.1233,2453695.110428,-0.05,0.873765,0.147,101884.0
85192,86728,j,rj13.1706,2453696.102731,-2.02,1.038921,0.147,101088.0
85193,86728,j,rj13.1707,2453696.103438,-8.65,0.916781,0.147,102977.0
85194,86728,j,rj13.1708,2453696.10412,-3.52,0.919602,0.146,103609.0
85195,86728,j,rj13.2256,2453697.116655,-8.64,0.987394,0.147,107478.0
85196,86728,j,rj13.2257,2453697.117373,-10.55,0.947423,0.147,103186.0
85197,86728,j,rj13.2258,2453697.118102,-8.47,0.980312,0.147,106203.0
85198,86728,j,rj14.685,2453725.050382,-3.39,0.957654,0.147,99372.0
85199,86728,j,rj14.686,2453725.051157,-3.08,0.96307,0.147,105326.0
85200,86728,j,rj14.687,2453725.05191,-5.06,1.006161,0.147,100694.0
85201,86728,j,rj14.688,2453725.05265,-4.91,1.008158,0.147,101379.0
85202,86728,j,rj16.597,2453776.909421,-1.58,0.961037,0.147,106575.0
85203,86728,j,rj16.598,2453776.91015,0.24,0.958452,0.147,105346.0
85204,86728,j,rj16.599,2453776.910856,1.12,0.966359,0.147,100888.0
85205,86728,j,rj26.604,2454084.996389,-2.24,0.991037,0.145,71718.0
85206,86728,j,rj26.605,2454084.997488,0.27,1.049044,0.145,71240.0
85207,86728,j,rj26.606,2454084.998507,0.69,1.011928,0.146,73250.0
85208,86728,j,rj29.212,2454138.943831,-3.71,0.978578,0.147,72447.0
85209,86728,j,rj29.213,2454138.94463,-4.76,0.927527,0.147,74424.0
85210,86728,j,rj29.214,2454138.945312,-1.03,0.971014,0.147,75704.0
85211,86728,j,rj66.406,2454866.119718,-3.81,1.178219,0.146,44604.0
85212,86728,j,rj66.701,2454867.93205,-2.96,1.253698,0.146,44808.0
85213,86728,j,rj67.735,2454930.009496,-1.91,1.228923,0.144,42931.0
85214,86728,j,rj70.149,2454983.821241,0.36,1.12705,0.147,46992.0
85215,86728,j,rj70.397,2454984.811016,-2.61,1.173004,0.146,46152.0
85216,86728,j,rj70.696,2454985.817919,-4.42,1.068423,0.146,50206.0
85217,86728,j,rj70.1190,2454987.817504,-1.33,1.177877,0.146,45398.0
85218,86728,j,rj70.1401,2454988.827025,-1.81,1.075527,0.146,46057.0
85219,86728,j,rj72.63,2455014.738402,2.21,1.02775,0.146,49908.0
85220,86728,j,rj72.366,2455015.737394,1.70,1.045285,0.146,49946.0
85221,86728,j,rj78.252,2455134.154562,-3.33,1.082215,0.147,51097.0
85222,86728,j,rj78.811,2455136.147755,0.37,1.11497,0.147,46476.0
85223,86728,j,rj80.1231,2455174.169549,0.85,1.20049,0.146,26788.0
85224,86728,j,rj83.50,2455229.074723,-2.85,1.028598,0.147,51394.0
85225,86728,j,rj83.51,2455229.075383,-5.14,1.06984,0.148,49514.0
85226,86728,j,rj83.52,2455229.076019,-7.90,1.063659,0.147,51361.0
85227,86728,j,rj88.65,2455289.720994,-0.33,1.046707,0.147,51339.0
85228,86728,j,rj89.921,2455314.814525,2.71,1.161722,0.147,51604.0
85229,86728,j,rj844.141,2455339.835728,-2.57,1.029652,0.146,77272.0
85230,86728,j,rj844.142,2455339.836932,-2.99,1.064631,0.1455,78141.0
85231,86728,j,rj844.143,2455339.837974,-4.66,0.990283,0.1458,76614.0
85232,86728,j,rj91.261,2455343.731624,-3.01,1.070658,0.146,53973.0
85233,86728,j,rj93.1862,2455380.735036,-3.13,1.060054,0.146,50080.0
85234,86728,j,rj110.174,2455545.179291,8.26,1.112317,0.147,50555.0
85235,86728,j,rj110.175,2455545.179962,0.14,1.027235,0.147,50115.0
85236,86728,j,rj110.176,2455545.180645,7.13,1.074678,0.148,50043.0
85237,86728,j,rj864.116,2455580.908218,5.83,1.393377,0.1472,77047.0
85238,86728,j,rj864.117,2455580.912419,2.19,1.075241,0.1471,76427.0
85239,86728,j,rj864.118,2455580.915024,5.42,1.124667,0.1476,76267.0
85240,86728,j,rj115.890,2455615.037201,-2.42,1.168514,0.126,45432.0
85241,86728,j,rj120.466,2455704.735402,0.70,1.001674,0.145,44897.0
85242,86728,j,rj120.467,2455704.736016,-0.61,1.0063,0.146,50813.0
85243,86728,j,rj120.468,2455704.736629,1.04,1.144718,0.146,50263.0
85244,86728,j,rj120.665,2455705.731584,-2.75,1.132259,0.146,50488.0
85245,86728,j,rj122.639,2455728.741504,-4.82,1.141146,0.143,47677.0
85246,86728,j,rj122.643,2455728.74596,-3.12,1.177527,0.144,48431.0
85247,86728,j,rj122.644,2455728.746619,-0.20,1.151494,0.146,45172.0
85248,86728,j,rj136.140,2455871.149668,-2.50,1.103202,0.145,46971.0
85249,86728,j,rj137.320,2455879.160346,-3.40,0.974542,0.145,48827.0
85250,86728,j,rj138.265,2455902.17329,-5.41,1.127174,0.146,50939.0
85251,86728,j,rj146.675,2455994.955372,-8.02,1.214243,0.143,45038.0
85252,86728,j,rj146.687,2455994.99625,-3.49,1.188649,0.144,44177.0
85253,86728,j,rj146.849,2455997.023951,-7.81,1.261836,0.145,43995.0
85254,86728,j,rj899.189,2456291.993678,-2.82,0.957671,0.147,81521.0
85255,86728,j,rj899.190,2456291.99435,-1.18,0.99779,0.1478,77315.0
85256,86728,j,rj899.191,2456291.995033,-0.47,1.067902,0.1472,80713.0
85257,86728,j,rj899.192,2456291.995715,0.51,1.056004,0.147,82643.0
85258,86728,j,rj899.193,2456291.996387,-1.91,1.05205,0.1471,76483.0
