objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD187013,296.132113116801,33.6040443100015,2454951.62423697,4345.4284667968805,1.25109,14382.300000000001,-12.0,12332,17.6515,4762,192.517
HD187013,296.132113116801,33.6040443100015,2454666.49898625,4325.90579986572,1.37457,14359.199999999999,17.8333,10395,17.5695,4741,174.75
HD187013,296.132113116801,33.6040443100015,2454953.56864462,4301.19228363037,1.4649699999999999,14365.4,-0.5,8467,17.5115,4762,160.029
HD187013,296.132113116801,33.6040443100015,2454666.5007108,4331.62689208984,1.3713,14364.0,19.1667,10424,17.5659,4741,175.379
HD187013,296.132113116801,33.6040443100015,2454755.26144961,4297.95360565186,1.53284,14341.0,-17.1667,8092,17.6011,4711,152.647
HD187013,296.132113116801,33.6040443100015,2454646.60606152,4282.06491470337,1.3189600000000001,14385.9,4.5,9705,17.5293,4750,171.553
HD187013,296.132113116801,33.6040443100015,2454664.53941202,4313.20238113403,4.92307,14301.0,-10.833300000000001,2241,16.8595,4742,77.4554
HD187013,296.132113116801,33.6040443100015,2454256.50910026,4288.06066513062,1.36053,15335.1,,13861,16.5622,4759,220.48
HD187013,296.132113116801,33.6040443100015,2454307.48886321,4313.31300735474,0.844528,14389.5,,26215,17.7416,4736,284.08
HD187013,296.132113116801,33.6040443100015,2454311.4318541,4312.52431869507,0.845271,14388.7,,26590,17.6981,4731,285.414
HD187013,296.132113116801,33.6040443100015,2454697.48064216,4268.235206604,12.155100000000001,14218.5,-24.0,516,14.829,4726,35.5635
HD187013,296.132113116801,33.6040443100015,2454686.40192863,4330.18255233765,1.72775,14358.5,2.16667,5926,17.264,4730,133.874
HD187013,296.132113116801,33.6040443100015,2454311.53578951,4314.97669219971,0.954789,14385.0,,20515,17.6482,4731,252.644
HD187013,296.132113116801,33.6040443100015,2454301.52112454,4308.1359863281195,1.19505,14387.1,,12646,17.5828,4741,198.85
HD187013,296.132113116801,33.6040443100015,2454256.51510749,4300.13704299927,1.09699,14457.1,,13462,17.5629,4757,213.213
HD187013,296.132113116801,33.6040443100015,2454311.43620596,4306.57052993774,0.8904460000000001,14379.8,,24193,17.7017,4731,270.722
HD187013,296.132113116801,33.6040443100015,2454951.6217021,4339.59341049194,1.20284,14384.3,-8.5,13426,17.6635,4762,200.841
HD187013,296.132113116801,33.6040443100015,2454646.60471889,4281.24237060547,1.3182999999999998,14388.1,19.5,9723,17.537,4750,171.557
HD187013,296.132113116801,33.6040443100015,2454697.48103567,4229.29430007935,11.7505,14300.9,-5.666670000000001,558,15.0849,4726,36.2685
HD187013,296.132113116801,33.6040443100015,2454307.48594653,4308.49266052246,0.824731,14356.9,,28268,17.8175,4736,288.935
HD187013,296.132113116801,33.6040443100015,2454593.50981731,4301.22137069702,1.52144,14413.7,-1.66667,6670,17.3183,4762,146.8
HD187013,296.132113116801,33.6040443100015,2454311.46511806,4309.84735488892,0.772048,14369.199999999999,,33006,17.7756,4731,312.292
HD187013,296.132113116801,33.6040443100015,2454301.52112454,4315.60659408569,1.19505,14195.4,,15409,13.6424,3458,198.85
HD187013,296.132113116801,33.6040443100015,2454686.40378047,4336.30228042603,1.4602300000000001,14392.099999999999,3.3333299999999997,8237,17.3666,4730,159.522
HD187013,296.132113116801,33.6040443100015,2454311.53122932,4314.4645690918005,0.902554,14405.8,,22852,17.6507,4731,267.51
HD187013,296.132113116801,33.6040443100015,2454301.52406439,4312.64114379883,1.23513,14377.5,,11660,17.5582,4741,191.995
HD187013,296.132113116801,33.6040443100015,2454697.48296851,4313.58623504639,1.45714,14413.7,-2.66667,7932,17.329,4726,157.45
HD187013,296.132113116801,33.6040443100015,2457535.54810687,4330.23595809937,1.2988,14535.1,-2.0,10596,17.525,4760,182.79
HD187013,296.132113116801,33.6040443100015,2454688.44008294,4323.7886428833,0.887269,14355.3,-30.0,25005,17.6286,4730,271.477
HD187013,296.132113116801,33.6040443100015,2454755.2628037,4290.01140594482,1.6648699999999999,14320.4,-22.666700000000002,6800,17.5456,4711,139.632
HD187013,296.132113116801,33.6040443100015,2454697.48431108,4311.6569519043005,1.47945,14396.9,-11.0,7663,17.3064,4726,154.526
HD187013,296.132113116801,33.6040443100015,2454953.57070492,4297.51110076904,1.50725,14366.4,-10.1667,7995,17.4874,4762,155.213
HD187013,296.132113116801,33.6040443100015,2457535.55050283,4331.36320114136,1.363,14514.5,-5.16667,9542,17.5105,4760,173.111
HD187013,296.132113116801,33.6040443100015,2454311.46972456,4307.24048614502,0.742722,14367.2,,35832,17.7961,4731,324.989
HD187013,296.132113116801,33.6040443100015,2454664.53802311,4310.631275177,3.97943,14347.0,-2.33333,3243,17.0825,4742,94.7232
