objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD110897,190.650634593807,39.5522262911639,2454138.66490669,80492.057800293,0.522276,7293.68,,25771,29.509,4756,279.136
HD110897,190.650634593807,39.5522262911639,2456697.73425029,80486.26708984381,1.06783,7318.67,-15.5,6069,29.2655,4752,138.262
HD110897,190.650634593806,39.5522262911639,2457597.36142393,80499.8626708984,0.803242,7304.490000000001,-5.83333,9581,29.5498,4710,177.318
HD110897,190.650634593806,39.5522262911639,2458910.47217563,80481.6436767578,4.37399,7292.13,-2.8333299999999997,509,28.8991,4741,36.3174
HD110897,190.650634593807,39.5522262911639,2454133.64230701,83185.661315918,0.35073,7253.320000000001,,54707,29.698,4774,409.105
HD110897,190.650634593806,39.5522262911639,2457226.3849526,80480.7586669922,3.00997,7339.509999999999,-2.5,783,27.8632,4707,54.9147
HD110897,190.650634593807,39.5522262911639,2456705.72016339,80487.4496459961,1.24365,7314.47,-3.5,4482,29.1276,4748,118.442
HD110897,190.650634593806,39.5522262911639,2458181.5030844,80489.9139404297,3.04214,7235.610000000001,7.16667,944,29.5702,4740,50.8338
HD110897,190.650634593807,39.5522262911639,2456697.63615601,80493.278503418,1.4698499999999999,7308.900000000001,-6.5,3310,28.8949,4753,101.003
HD110897,190.650634593806,39.5522262911639,2457164.42255565,80501.1291503906,1.6970399999999999,7306.549999999999,-1.83333,2749,29.4638,4702,91.9022
HD110897,190.650634593806,39.5522262911639,2457928.37014024,80503.0136108398,0.565985,7276.82,-8.66667,19114,29.931,4700,247.9
HD110897,190.650634593807,39.5522262911639,2456740.50612723,80500.4196166992,1.20163,7313.76,1.16667,4918,29.079,4729,123.479
HD110897,190.650634593806,39.5522262911639,2457198.38199358,80489.1128540039,3.0481100000000003,7316.16,2.0,873,29.2571,4700,51.5619
HD110897,190.650634593807,39.5522262911639,2456789.40823038,80497.1542358398,2.6644300000000003,7306.69,-16.1667,1366,27.6392,4705,62.3992
HD110897,190.650634593806,39.5522262911639,2457763.666514,80418.2815551758,9.898219999999998,7269.389999999999,-28.6667,166,27.8783,4765,16.6102
HD110897,190.650634593807,39.5522262911639,2456640.67732234,80498.6801147461,0.926554,7317.29,-7.16667,7906,29.2996,4768,159.656
HD110897,190.650634593807,39.5522262911639,2456788.39996173,80503.776550293,0.9213239999999999,7312.25,-5.5,7991,29.3631,4705,159.076
HD110897,190.650634593806,39.5522262911639,2457496.45752733,80499.8474121094,1.4022100000000002,7290.61,0.5,3530,29.5714,4716,102.482
HD110897,190.650634593807,39.5522262911639,2456640.61465545,80496.3455200195,0.760915,7324.26,-5.83333,11406,29.4344,4768,193.012
HD110897,190.650634593806,39.5522262911639,2457343.70350021,80496.7956542969,1.3207,7304.86,-13.8333,3973,28.9939,4766,114.086
HD110897,190.650634593806,39.5522262911639,2457530.4370971,80507.8582763672,0.585251,7313.16,-2.33333,19318,29.7644,4703,247.999
HD110897,190.650634593807,39.5522262911639,2454134.65309415,83185.5392456055,0.38842,7291.1900000000005,,45139,29.8017,4755,371.774
HD110897,190.650634593806,39.5522262911639,2457790.49495062,80498.1307983398,0.947375,7271.9,-6.83333,7383,29.7947,4754,150.781
HD110897,190.650634593806,39.5522262911639,2457930.40317371,80501.6021728516,0.775686,7267.04,-9.83333,10788,29.9313,4700,181.813
HD110897,190.650634593806,39.5522262911639,2457925.36591832,80503.7155151367,0.649305,7270.01,-9.66667,15125,29.9497,4700,217.459
HD110897,190.650634593806,39.5522262911639,2457787.70506599,80501.0604858398,0.643926,7268.87,-6.666670000000001,15874,30.0834,4754,220.02
HD110897,190.650634593806,39.5522262911639,2457345.70892918,80487.7624511719,2.04814,7278.44,-5.0,1889,29.455,4766,76.0237
HD110897,190.650634593807,39.5522262911639,2456694.65673513,80487.190246582,1.2631299999999999,7315.23,-2.33333,4431,29.1616,4754,117.06
HD110897,190.650634593806,39.5522262911639,2457952.3423423,80503.3645629883,1.2952899999999998,7256.26,-13.8333,3822,29.5648,4707,110.064
HD110897,190.650634593806,39.5522262911639,2457777.72526024,80504.0054321289,0.603681,7273.63,-5.33333,18178,30.0882,4762,235.177
HD110897,190.650634593807,39.5522262911639,2457094.44344199,80499.6643066406,1.05689,7323.97,-5.16667,6202,29.1585,4737,141.296
HD110897,190.650634593806,39.5522262911639,2458259.44616444,80504.6615600586,1.21695,7266.94,-4.666670000000001,4465,29.6805,4703,117.747
HD110897,190.650634593807,39.5522262911639,2456706.60815364,80487.73193359381,2.3373299999999997,7290.29,-5.16667,1714,28.0265,4748,70.0701
HD110897,190.650634593807,39.5522262911639,2456641.61205903,80491.9204711914,1.9441300000000001,7302.900000000001,-0.5,2272,28.3274,4768,83.419
HD110897,190.650634593806,39.5522262911639,2457851.52724394,80487.7243041992,3.0291099999999997,7257.4800000000005,-9.83333,981,29.3575,4721,51.4999
HD110897,190.650634593807,39.5522262911639,2456710.61201448,80488.0676269531,1.25172,7316.75,-3.3333299999999997,4515,29.1261,4747,118.751
HD110897,190.650634593806,39.5522262911639,2457774.72325543,80509.0637207031,0.728645,7275.16,-10.0,12608,30.0041,4764,195.031
HD110897,190.650634593806,39.5522262911639,2457522.4102723,80502.6931762695,1.25195,7293.63,1.16667,4331,29.6711,4704,114.778
HD110897,190.650634593806,39.5522262911639,2457516.44231018,80503.9901733398,1.73224,7302.65,5.16667,2683,29.4532,4707,90.0426
HD110897,190.650634593806,39.5522262911639,2458091.72435426,80490.364074707,3.06703,7249.780000000001,-9.83333,944,29.5044,4768,50.5832
HD110897,190.650634593806,39.5522262911639,2458237.42244162,80493.8201904297,3.04634,7250.39,1.16667,933,29.2964,4710,51.2906
HD110897,190.650634593806,39.5522262911639,2457838.51773279,80479.7134399414,0.814412,7263.530000000001,-8.0,10093,29.972,4728,174.367
HD110897,190.650634593807,39.5522262911639,2456694.44222329,80484.2224121094,1.80019,7296.2699999999995,2.33333,2546,28.6872,4754,88.9188
HD110897,190.650634593806,39.5522262911639,2457782.70803406,80488.1439208984,2.6690199999999997,7245.94,-12.1667,1329,28.6299,4758,59.8861
