objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD114710,197.372583317071,28.1434050458594,2456731.58846439,5347.72062301636,0.928701,9103.41,3.66667,8364,32.1187,4728,164.612
HD114710,197.372583317071,28.1434050458594,2456731.54239883,5347.24426269531,0.9804429999999998,9106.81,5.666670000000001,7501,32.043,4728,156.16
HD114710,197.372583317071,28.1434050458594,2456731.46644852,5353.15752029419,0.940875,9126.519999999999,5.83333,7991,31.9846,4728,162.894
HD114710,197.372583317071,28.1434050458594,2456731.51250251,5352.98681259155,1.03008,9114.92,12.5,6796,31.9602,4728,148.767
HD114710,197.372583317071,28.1434050458594,2456731.45988591,5353.97386550903,0.927883,9122.03,6.666670000000001,8203,32.0246,4728,164.604
HD114710,197.372583317071,28.1434050458594,2456731.41147077,5352.98633575439,1.0901699999999999,9132.17,4.33333,5802,31.7224,4728,140.067
HD114710,197.372583317071,28.1434050458594,2456731.48445807,5355.18932342529,0.922794,9111.82,6.0,8349,32.0718,4728,165.841
HD114710,197.372583317071,28.1434050458594,2456731.46206188,5353.02305221558,0.924667,9112.0,6.16667,8246,32.0408,4728,165.208
HD114710,197.372583317071,28.1434050458594,2456731.48989798,5355.97848892212,0.977903,9119.81,5.33333,7478,31.998,4728,156.682
HD114710,197.372583317071,28.1434050458594,2456731.5588227,5346.32444381714,1.06731,9108.53,4.33333,6405,31.9654,4728,143.472
HD114710,197.372583317071,28.1434050458594,2456731.45339275,5352.65350341797,1.063,9119.630000000001,3.66667,6267,31.8542,4728,144.1
HD114710,197.372583317071,28.1434050458594,2456731.46537211,5356.85682296753,0.906915,9124.01,7.33333,8600,32.0548,4728,168.53
HD114710,197.372583317071,28.1434050458594,2456731.42244317,5355.20792007446,1.0378399999999999,9127.75,5.666670000000001,6456,31.786,4728,147.686
HD114710,197.372583317071,28.1434050458594,2456731.38689861,5350.31890869141,1.17211,9126.429999999998,8.5,4944,31.5688,4728,130.291
HD114710,197.372583317071,28.1434050458594,2456731.63038636,5350.77381134033,1.05345,9111.31,0.5,6538,31.9763,4728,144.97
HD114710,197.372583317071,28.1434050458594,2456731.62039777,5349.58267211914,1.05091,9109.019999999999,4.16667,6560,31.9791,4728,145.735
HD114710,197.372583317071,28.1434050458594,2456731.47791862,5355.71622848511,0.904251,9120.74,3.3333299999999997,8660,32.06,4728,169.162
HD114710,197.372583317071,28.1434050458594,2456731.44123978,5353.57284545898,0.9367540000000001,9122.27,6.0,7948,31.9767,4728,163.144
HD114710,197.372583317071,28.1434050458594,2456731.59498069,5348.29521179199,0.961323,9108.230000000001,0.166667,7823,32.0691,4728,159.296
HD114710,197.372583317071,28.1434050458594,2456731.64676393,5354.26759719849,0.946501,9114.67,12.5,7968,32.0482,4728,161.644
HD114710,197.372583317071,28.1434050458594,2456731.46755965,5355.12161254883,1.01995,9120.13,4.666670000000001,6831,31.9187,4728,150.464
HD114710,197.372583317071,28.1434050458594,2456731.51809288,5356.27746582031,1.00467,9110.51,4.16667,7147,32.0234,4728,152.063
HD114710,197.372583317071,28.1434050458594,2456731.44231618,5355.0295829772895,0.9270529999999999,9116.73,3.3333299999999997,8121,32.0034,4728,164.764
HD114710,197.372583317071,28.1434050458594,2456731.62148575,5348.75965118408,1.04447,9114.599999999999,3.8333299999999997,6637,31.9613,4728,146.79
HD114710,197.372583317071,28.1434050458594,2456731.44555698,5356.5149307251,0.926246,9123.16,2.0,8140,31.9959,4728,165.1
HD114710,197.372583317071,28.1434050458594,2456731.58411246,5350.3041267395,1.06729,9107.74,2.33333,6392,31.9655,4728,143.352
HD114710,197.372583317071,28.1434050458594,2456731.48121728,5355.6213378906195,0.934198,9118.320000000002,1.33333,8132,32.0272,4728,163.878
HD114710,197.372583317071,28.1434050458594,2456731.47899502,5356.03857040405,0.940929,9117.26,8.16667,8015,32.0275,4728,162.626
HD114710,197.372583317071,28.1434050458594,2456731.49518741,5357.05709457397,1.0112400000000001,9115.65,3.5,7015,31.9607,4728,151.438
HD114710,197.372583317071,28.1434050458594,2456731.3936927,5353.62195968628,1.12876,9141.51,-4.0,5361,31.6316,4728,135.246
HD114710,197.372583317071,28.1434050458594,2456731.61825653,5348.77681732178,1.00107,9113.210000000001,3.8333299999999997,7209,32.0181,4728,153.09
HD114710,197.372583317071,28.1434050458594,2456731.54350996,5348.8826751709,0.942235,9112.130000000001,-7.33333,8123,32.0969,4728,162.184
HD114710,197.372583317071,28.1434050458594,2456731.526762,5355.06296157837,1.0234,9103.98,-1.5,6897,32.0149,4728,149.405
HD114710,197.372583317071,28.1434050458594,2456731.46098547,5355.35049438477,0.939353,9119.42,9.66667,7996,32.0107,4728,162.792
HD114710,197.372583317071,28.1434050458594,2456731.56746868,5346.53091430664,0.963496,9106.68,-0.333333,7816,32.0978,4728,158.584
HD114710,197.372583317071,28.1434050458594,2456731.5906172,5348.42538833618,0.916939,9105.17,0.666667,8576,32.1472,4728,166.607
HD114710,197.372583317071,28.1434050458594,2456731.57973739,5348.91891479492,1.05887,9110.29,-3.16667,6498,31.9806,4728,144.74
HD114710,197.372583317071,28.1434050458594,2456731.40604244,5355.56793212891,1.14988,9122.43,2.16667,5219,31.6848,4728,132.747
HD114710,197.372583317071,28.1434050458594,2456731.48552291,5354.57324981689,0.94609,9112.98,13.1667,7945,32.0408,4728,161.548
HD114710,197.372583317071,28.1434050458594,2456731.55008414,5347.4240303039605,0.921028,9101.69,2.5,8497,32.1288,4728,165.789
HD114710,197.372583317071,28.1434050458594,2456731.6336503,5352.0302772522,1.06139,9104.08,7.833329999999999,6433,31.9674,4728,144.207
HD114710,197.372583317071,28.1434050458594,2456731.39803305,5351.31406784058,1.20692,9132.27,3.5,4732,31.5654,4728,126.607
HD114710,197.372583317071,28.1434050458594,2456731.57097568,5346.4822769165,1.00406,9107.27,-2.5,7181,32.0419,4728,152.517
HD114710,197.372583317071,28.1434050458594,2456731.57759615,5350.5954742431595,1.0555700000000001,9110.6,9.16667,6530,31.9569,4728,145.226
HD114710,197.372583317071,28.1434050458594,2456731.46314986,5353.96671295166,0.926133,9124.07,5.5,8246,32.0209,4728,165.165
HD114710,197.372583317071,28.1434050458594,2456731.56207507,5349.4815826416,1.0543799999999999,9100.31,3.16667,6548,31.9963,4728,145.259
