objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD010476,24.9399087811168,20.016837151272,2456672.29190735,-33627.3994445801,7.88696,9066.02,38.3333,234,27.0906,6854,23.9568
HD010476,24.9399087811168,20.016837151272,2456672.28185048,-33576.9233703613,1.83147,8957.46,-14.0,2926,27.9542,6854,99.3788
HD010476,24.9399087811168,20.016837151272,2456672.30477645,-33713.9625549316,22.0503,8800.179999999998,-84.66669999999999,61,25.508,6854,8.96607
HD010476,24.9399087811168,20.016837151272,2456672.29473115,-33642.5018310547,9.36987,9086.880000000001,-31.1667,186,26.6463,6854,20.5252
HD010476,24.9399087811168,20.016837151272,2456672.29031029,-33624.2599487305,7.06458,8977.6,8.83333,273,27.216,6854,26.4922
HD010476,24.9399087811168,20.016837151272,2456672.2937706,-33610.4125976562,8.3033,8989.789999999999,-61.1667,217,27.0041,6854,22.7323
HD010476,24.9399087811168,20.016837151272,2456672.30151289,-33638.3285522461,10.0933,8975.86,18.166700000000002,165,26.8775,6854,18.7743
HD010476,24.9399087811168,20.016837151272,2456672.28745178,-33583.927154541,3.4771300000000003,8945.130000000001,-19.1667,895,27.5952,6854,52.9893
HD010476,24.9399087811168,20.016837151272,2456672.30555184,-33798.770904541,46.181,9488.210000000001,-332.83299999999997,34,21.8494,6854,5.18965
HD010476,24.9399087811168,20.016837151272,2456672.30251973,-33711.4181518555,17.671499999999998,9128.39,-52.166700000000006,80,26.003,6854,11.1776
HD010476,24.9399087811168,20.016837151272,2456672.30064492,-33709.6824645996,14.6143,9075.08,38.5,103,26.3388,6854,13.3046
HD010476,24.9399087811168,20.016837151272,2456672.30327197,-33689.6133422852,18.3628,9032.84,109.833,75,25.8958,6854,10.7447
HD010476,24.9399087811168,20.016837151272,2456672.29791371,-33717.3042297363,16.5075,8949.529999999999,87.6667,87,26.2747,6854,11.7254
HD010476,24.9399087811168,20.016837151272,2456672.29978852,-33998.9852905273,59.822599999999994,8879.74,-151.167,27,20.6831,6854,4.0942
HD010476,24.9399087811168,20.016837151272,2456672.28850491,-33593.0938720703,4.6954199999999995,8995.14,-1.42109e-11,533,27.4362,6854,39.5781
HD010476,24.9399087811168,20.016837151272,2456672.28939603,-33599.494934082,6.32477,9022.06,17.0,329,27.2647,6854,29.6112
HD010476,24.9399087811168,20.016837151272,2456672.2911204,-33592.2470092773,7.42695,8964.07,-13.3333,254,27.1725,6854,25.221
HD010476,24.9399087811168,20.016837151272,2456672.30403578,-33683.1207275391,27.771,9006.539999999999,72.33330000000001,50,24.3432,6854,7.54675
HD010476,24.9399087811168,20.016837151272,2456672.28634078,-33576.221466064504,2.59619,8950.240000000002,-8.0,1521,27.7603,6854,70.5676
HD010476,24.9399087811168,20.016837151272,2456672.29269431,-33606.414794921904,6.68543,9049.289999999999,-16.333299999999998,301,27.2199,6854,28.1022
HD010476,24.9399087811168,20.016837151272,2456672.29637451,-33642.4827575684,10.007,9028.82,-28.0,165,26.8222,6854,19.0312
HD010476,24.9399087811168,20.016837151272,2456672.29555283,-33588.3140563965,8.34184,9000.99,17.5,213,27.0679,6854,22.588
