objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD022484,53.5763361276967,0.237644864765293,2456927.59356786,28120.548248291,0.441353,8831.82,24.833299999999998,31101,31.6915,4749,370.024
HD022484,53.5763361276967,0.237644864765293,2457311.51997515,28114.5648956299,1.12623,8739.91,26.166700000000002,5351,32.0198,4738,133.347
HD022484,53.5763361276967,0.237644864765293,2456927.58959768,28122.360229492202,0.442973,8839.01,23.0,30789,31.6253,4749,371.914
HD022484,53.5763361276967,0.237644864765293,2457783.28085032,28118.120193481398,0.513333,8739.08,25.1667,24513,32.6698,4680,287.723
HD022484,53.5763361276967,0.237644864765293,2457615.64018392,28123.4703063965,0.427772,8758.800000000001,26.666700000000002,33074,32.6447,4762,336.031
HD022484,53.5763361276967,0.237644864765293,2456968.45428609,28118.7267303467,0.608241,8774.710000000001,29.0,17554,32.1645,4726,255.11
HD022484,53.5763361276967,0.237644864765293,2456969.51808207,28120.82862854,0.502502,8771.710000000001,22.8333,25897,32.308,4725,307.37
HD022484,53.5763361276967,0.237644864765293,2457036.36522016,28105.4878234863,1.20629,8822.800000000001,30.666700000000002,4632,31.3087,4684,133.909
HD022484,53.5763361276967,0.237644864765293,2456969.42985204,28113.9850616455,0.611656,8787.49,22.0,17115,32.0527,4725,256.293
HD022484,53.5763361276967,0.237644864765293,2457343.45406628,28122.2229003906,0.542704,8807.75,22.8333,21688,31.8576,4716,299.387
HD022484,53.5763361276967,0.237644864765293,2457345.48626403,28124.6242523193,0.526892,8796.849999999999,23.6667,23224,31.9882,4716,303.484
HD022484,53.5763361276967,0.237644864765293,2457286.52580804,28111.1736297607,0.642068,8863.45,24.6667,15509,31.5338,4753,273.255
HD022484,53.5763361276967,0.237644864765293,2456640.38949546,28123.5656738281,1.02083,8749.869999999999,25.0,6566,32.1065,4699,146.208
HD022484,53.5763361276967,0.237644864765293,2456638.46561556,28111.2804412842,3.0047699999999997,8730.92,31.6667,1043,30.5819,4699,54.6642
HD022484,53.5763361276967,0.237644864765293,2456641.41998903,28118.1983947754,0.740943,8756.550000000001,31.5,12147,32.3453,4698,199.75
HD022484,53.5763361276967,0.237644864765293,2457777.26050247,28116.283416748,0.8662080000000001,8715.960000000001,25.0,8913,32.5408,4680,168.059
