objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD005015,12.5147131400945,60.8526552419684,2454108.26518858,20712.7380371094,0.549555,10015.599999999999,,30329,29.7045,4706,302.83
HD005015,12.5147131400945,60.8526552419684,2454108.28788401,20721.3439941406,0.735347,10017.6,,17372,29.3339,4706,229.993
HD005015,12.5147131400945,60.8526552419684,2454108.28581237,20722.2690582275,0.616591,10013.3,,24293,29.5792,4706,272.051
HD005015,12.5147131400945,60.8526552419684,2454110.23370643,20731.6360473633,0.521741,9982.03,,33011,29.8795,4706,310.931
HD005015,12.5147131400945,60.8526552419684,2454108.24462266,20722.7478027344,0.6029810000000001,10017.6,,25307,29.5774,4706,278.205
HD005015,12.5147131400945,60.8526552419684,2454110.24208556,20754.7473907471,0.468801,9996.91,,40132,29.8384,4706,349.127
HD005015,12.5147131400945,60.8526552419684,2454110.28604127,20781.7974090576,0.517899,9999.24,,33112,29.7592,4706,316.972
HD005015,12.5147131400945,60.8526552419684,2454108.27136877,20714.6797180176,0.548084,10012.0,,30426,29.6909,4706,304.195
HD005015,12.5147131400945,60.8526552419684,2454108.25694832,20727.5276184082,0.63854,10020.9,,22619,29.4996,4706,263.891
HD005015,12.5147131400945,60.8526552419684,2454108.29199256,20725.0022888184,1.08521,10009.2,,8384,28.602,4706,158.471
HD005015,12.5147131400945,60.8526552419684,2454108.2899325,20718.48487854,0.7984720000000001,10018.800000000001,,14905,29.2306,4706,212.436
HD005015,12.5147131400945,60.8526552419684,2454108.2796206,20715.3644561768,0.553562,10012.0,,29801,29.6893,4706,301.362
HD005015,12.5147131400945,60.8526552419684,2454108.28372916,20719.596862793,0.567136,10011.699999999999,,28530,29.6811,4706,294.39
HD005015,12.5147131400945,60.8526552419684,2454108.23841932,20730.0548553467,0.588636,10007.300000000001,,26735,29.6967,4706,282.033
HD005015,12.5147131400945,60.8526552419684,2454108.24047938,20714.4889831543,0.788877,9995.990000000002,,15400,29.3915,4706,211.016
HD005015,12.5147131400945,60.8526552419684,2454108.23626666,20716.3181304932,0.569541,9997.730000000001,,28556,29.8028,4706,288.041
HD005015,12.5147131400945,60.8526552419684,2454108.29405263,20719.654083252,1.62127,10013.400000000001,,3916,27.0537,4706,106.973
HD005015,12.5147131400945,60.8526552419684,2454110.22892662,20730.9913635254,0.5395690000000001,9979.65,,30950,29.9327,4706,299.565
HD005015,12.5147131400945,60.8526552419684,2454108.26930871,20718.9311981201,0.55783,10011.8,,29399,29.6653,4706,299.375
HD005015,12.5147131400945,60.8526552419684,2454110.28054392,20771.5873718262,0.46448700000000004,10000.400000000001,,40791,29.8532,4706,351.506
HD005015,12.5147131400945,60.8526552419684,2454108.2507797,20726.3660430908,0.604361,10006.199999999999,,25402,29.6526,4706,275.222
HD005015,12.5147131400945,60.8526552419684,2454108.28166909,20714.7903442383,0.579201,10012.5,,27396,29.6542,4706,288.467
HD005015,12.5147131400945,60.8526552419684,2454108.26311694,20709.5737457275,0.540711,10006.5,,31270,29.7375,4706,306.775
HD005015,12.5147131400945,60.8526552419684,2454110.28329838,20780.6148529053,0.481772,10002.0,,38075,29.8182,4706,339.693
HD005015,12.5147131400945,60.8526552419684,2454110.25309185,20760.419845581102,0.473887,9993.380000000001,,39362,29.8548,4706,344.332
HD005015,12.5147131400945,60.8526552419684,2454110.25582317,20759.8247528076,0.49372200000000005,9995.720000000001,,36395,29.8251,4706,331.053
HD005015,12.5147131400945,60.8526552419684,2454108.2345538,20714.7083282471,0.636919,9991.8,,22951,29.8298,4706,256.383
HD005015,12.5147131400945,60.8526552419684,2454108.25283977,20717.3500061035,0.6098880000000001,10016.8,,24790,29.5684,4706,274.991
HD005015,12.5147131400945,60.8526552419684,2454110.27231524,20772.0966339111,0.50344,9996.470000000001,,34991,29.7951,4706,324.668
HD005015,12.5147131400945,60.8526552419684,2454108.26727179,20718.6622619629,0.550094,10014.6,,30253,29.6924,4706,302.838
HD005015,12.5147131400945,60.8526552419684,2454110.2695492,20768.6023712158,0.483599,9994.42,,37821,29.8334,4706,338.011
HD005015,12.5147131400945,60.8526552419684,2454110.24482845,20749.5193481445,0.459995,9988.89,,41680,29.8966,4706,353.508
HD005015,12.5147131400945,60.8526552419684,2454110.25856606,20768.7892913818,0.498291,9995.83,,35700,29.7953,4706,328.604
HD005015,12.5147131400945,60.8526552419684,2454108.27550047,20714.0102386475,0.5474530000000001,10014.300000000001,,30533,29.6953,4706,304.382
HD005015,12.5147131400945,60.8526552419684,2454110.23935424,20746.9673156738,0.44042400000000004,9985.44,,45598,29.9643,4706,367.649
HD005015,12.5147131400945,60.8526552419684,2454108.25488826,20724.084854126002,0.60214,9993.52,,25796,29.7652,4706,273.072
HD005015,12.5147131400945,60.8526552419684,2454110.27505813,20772.161483764598,0.504301,9996.63,,34799,29.7822,4706,324.723
HD005015,12.5147131400945,60.8526552419684,2454110.26407499,20770.1892852783,0.49518,9995.14,,36104,29.8082,4706,330.431
HD005015,12.5147131400945,60.8526552419684,2454108.26105688,20715.6562805176,0.548243,10009.800000000001,,30443,29.7157,4706,303.291
HD005015,12.5147131400945,60.8526552419684,2454108.24873121,20730.9055328369,0.605315,10012.7,,25180,29.6033,4706,276.014
HD005015,12.5147131400945,60.8526552419684,2454108.29820748,20714.969635009802,1.73202,10040.4,,3398,26.5375,4706,100.409
HD005015,12.5147131400945,60.8526552419684,2454110.23131074,20730.716705322302,0.549432,9979.64,,29850,29.9098,4706,294.445
HD005015,12.5147131400945,60.8526552419684,2454108.27757211,20717.5216674805,0.5548559999999999,10014.099999999999,,29763,29.6804,4706,300.875
HD005015,12.5147131400945,60.8526552419684,2454108.27341726,20717.3652648926,0.540695,10016.3,,31272,29.7042,4706,308.06
HD005015,12.5147131400945,60.8526552419684,2454108.25900839,20719.087600708,0.563894,10012.2,,28877,29.6805,4706,295.671
HD005015,12.5147131400945,60.8526552419684,2454108.24255102,20723.2780456543,0.592352,9989.44,,26694,29.811,4706,276.01
HD005015,12.5147131400945,60.8526552419684,2454110.22651936,20729.7630310059,0.546043,9976.66,,30218,29.9587,4706,294.982
HD005015,12.5147131400945,60.8526552419684,2454110.2778126,20775.997161865198,0.47216800000000003,9997.39,,39538,29.8528,4706,345.729
HD005015,12.5147131400945,60.8526552419684,2454110.24759449,20769.771575927698,0.48219799999999996,9999.25,,37834,29.7777,4706,341.701
HD005015,12.5147131400945,60.8526552419684,2454110.26680631,20768.9399719238,0.481667,9991.73,,38082,29.8308,4706,339.598
HD005015,12.5147131400945,60.8526552419684,2454110.23661135,20740.629196167,0.542207,9976.35,,30879,29.8939,4706,297.707
HD005015,12.5147131400945,60.8526552419684,2454110.25033738,20775.318145752,0.501324,10004.4,,35036,29.7219,4706,329.959
HD005015,12.5147131400945,60.8526552419684,2454110.26130895,20767.4903869629,0.491529,9993.080000000002,,36686,29.8269,4706,332.545
HD005015,12.5147131400945,60.8526552419684,2454108.24667115,20737.8025054932,0.656975,9972.58,,22338,29.881,4706,243.615
