objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD009826,23.4597807724575,41.1509192739637,2455444.58715686,-28617.2828674316,0.753675,13954.2,-2.0,28298,21.9143,4760,292.226
HD009826,23.4597807724575,41.1509192739637,2455820.50572847,-28639.669418335,0.42484700000000003,13987.5,-3.5,80920,21.9045,4750,511.489
HD009826,23.4597807724575,41.1509192739637,2455525.42069531,-28606.8134307861,1.2508000000000001,13966.6,-5.83333,10191,21.6644,4697,177.332
HD009826,23.4597807724575,41.1509192739637,2457312.35896472,-28738.5940551758,0.557559,14087.199999999999,-3.66667,44739,21.65,4729,408.957
HD009826,23.4597807724575,41.1509192739637,2457312.35896472,-28738.5940551758,0.557559,14087.199999999999,-3.66667,44739,21.65,4729,408.957
HD009826,23.4597807724575,41.1509192739637,2456296.35610992,-28750.2193450928,0.461106,13985.900000000001,-4.5,73857,21.9589,4679,481.524
HD009826,23.4597807724575,41.1509192739637,2456583.44902175,-28650.5031585693,0.8890509999999999,13996.6,2.66667,20111,21.7885,4725,250.404
HD009826,23.4597807724575,41.1509192739637,2455523.49541555,-28458.1565856934,1.47671,13973.699999999999,-5.5,7049,21.4985,4697,146.775
HD009826,23.4597807724575,41.1509192739637,2455443.60273473,-28673.9025115967,0.640529,13979.6,-1.83333,38635,21.9218,4760,345.026
HD009826,23.4597807724575,41.1509192739637,2455441.58653518,-28692.1291351318,0.678099,13996.7,3.16667,34772,21.8488,4760,327.517
HD009826,23.4597807724575,41.1509192739637,2455445.53047578,-28617.4049377441,0.7307859999999999,13985.0,-1.66667,28164,21.8071,4760,297.032
HD009826,23.4597807724575,41.1509192739637,2456283.39773086,-28721.9505310059,1.5476999999999999,13979.900000000001,-12.3333,6578,21.5631,4686,140.626
HD009826,23.4597807724575,41.1509192739637,2455443.60807076,-28670.047760009802,0.64005,13987.4,-4.666670000000001,38731,21.9097,4760,345.75
HD009826,23.4597807724575,41.1509192739637,2458091.41678848,-28625.0133514404,0.711414,13965.199999999999,1.66667,31554,21.8498,4692,311.161
HD009826,23.4597807724575,41.1509192739637,2455821.51869494,-28644.853591918898,0.431028,14002.2,-7.5,73082,21.8468,4750,493.528
HD009826,23.4597807724575,41.1509192739637,2455475.61965713,-28610.668182373,0.406702,14024.800000000001,-5.16667,89579,21.9111,4737,540.72
HD009826,23.4597807724575,41.1509192739637,2455819.53939579,-28552.780151367202,0.40192,13990.4,-11.0,93774,21.938,4751,548.677
HD009826,23.4597807724575,41.1509192739637,2457231.59548702,-28520.463943481398,0.7915249999999999,13968.1,-0.5,23582,21.7978,4762,274.151
HD009826,23.4597807724575,41.1509192739637,2457231.59548702,-28520.463943481398,0.7915249999999999,13968.1,-0.5,23582,21.7978,4762,274.151
HD009826,23.4597807724575,41.1509192739637,2456962.403459,-28565.071105957,0.299279,14008.0,-4.33333,176582,22.0936,4714,740.889
HD009826,23.4597807724575,41.1509192739637,2455524.4507068,-28543.140411377,1.0143000000000002,13977.4,-7.666670000000001,15381,21.7224,4697,218.401
HD009826,23.4597807724575,41.1509192739637,2455819.53379359,-28550.8937835693,0.402933,13992.2,-7.0,93348,21.9369,4751,546.932
HD009826,23.4597807724575,41.1509192739637,2455444.59074508,-28620.0351715088,1.24372,13955.4,-11.1667,10424,21.683,4760,176.089
HD009826,23.4597807724575,41.1509192739637,2456239.42954728,-28588.5276794434,0.630018,13978.9,-12.3333,40493,21.9572,4712,353.171
HD009826,23.4597807724575,41.1509192739637,2455847.55810806,-28616.6305541992,0.566409,14012.9,-1.16667,48134,21.8047,4731,392.719
HD009826,23.4597807724575,41.1509192739637,2455824.59978935,-28603.9218902588,0.696847,13977.6,0.833333,31710,21.8082,4749,319.429
HD009826,23.4597807724575,41.1509192739637,2455847.56371006,-28614.0518188477,0.562732,14005.2,-3.8333299999999997,48599,21.8117,4731,394.779
HD009826,23.4597807724575,41.1509192739637,2455393.6151244,-28566.3146972656,0.7456430000000001,14014.4,3.5,24601,21.72,4759,284.891
HD009826,23.4597807724575,41.1509192739637,2455443.60986487,-28672.908782959,0.6406540000000001,13981.8,0.5,38645,21.9226,4760,345.099
HD009826,23.4597807724575,41.1509192739637,2455823.49728395,-28527.3189544678,0.650157,13995.6,3.8333299999999997,35463,21.7689,4749,339.663
HD009826,23.4597807724575,41.1509192739637,2455823.50288613,-28526.4320373535,0.6477320000000001,13996.7,-2.33333,35820,21.7769,4749,341.187
HD009826,23.4597807724575,41.1509192739637,2455444.58537432,-28614.818572998,0.7039979999999999,13953.699999999999,3.66667,32430,21.9244,4760,313.341
HD009826,23.4597807724575,41.1509192739637,2456519.6393562,-28573.2250213623,1.05922,13981.400000000001,1.16667,12770,21.6755,4758,203.494
HD009826,23.4597807724575,41.1509192739637,2455445.53225831,-28617.7711486816,0.743596,13989.599999999999,-5.0,27162,21.8082,4760,291.818
HD009826,23.4597807724575,41.1509192739637,2456517.62911896,-28621.2539672852,0.761308,14009.3,-2.5,24243,21.7296,4759,280.109
HD009826,23.4597807724575,41.1509192739637,2456524.62644415,-28519.3786621094,1.0246000000000002,13986.9,-9.66667,14829,21.704,4758,217.148
HD009826,23.4597807724575,41.1509192739637,2456524.62821513,-28522.3121643066,1.04264,13979.300000000001,-16.5,14260,21.686,4758,213.173
HD009826,23.4597807724575,41.1509192739637,2456524.62468475,-28526.216506958,1.02037,13971.8,-8.5,14931,21.7196,4758,217.921
HD009826,23.4597807724575,41.1509192739637,2456524.62997453,-28521.4099884033,1.01453,13980.5,-10.666699999999999,15075,21.7051,4758,219.239
HD009826,23.4597807724575,41.1509192739637,2456524.63174551,-28519.603729248,1.01803,13971.4,-1.16667,14971,21.7108,4758,218.384
HD009826,23.4597807724575,41.1509192739637,2456523.61028513,-28621.3665008545,0.929012,13983.5,-4.33333,16908,21.7557,4758,232.657
HD009826,23.4597807724575,41.1509192739637,2456523.61337566,-28621.711730957,0.921702,13978.6,-0.666667,17232,21.7607,4758,234.508
HD009826,23.4597807724575,41.1509192739637,2456490.55919396,-28662.0788574219,0.318864,14055.400000000001,7.16667,118841,21.7748,4759,642.599
