objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD190360,300.402473151948,29.7547752605177,2457227.58786945,-45232.025146484404,0.5375580000000001,7776.95,-29.5,9322,47.5893,4738,189.479
HD190360,300.402473151948,29.7547752605177,2455818.32988372,-45223.9646911621,0.31339300000000003,7734.61,-32.1667,27212,48.4651,4712,309.5
HD190360,300.402473151948,29.7547752605177,2457564.56606291,-45244.514465332,0.476498,7752.96,-31.8333,11931,48.099,4752,208.111
HD190360,300.402473151948,29.7547752605177,2455761.34942683,-45224.7695922852,0.475606,7739.81,-28.5,11923,47.9284,4744,206.921
HD190360,300.402473151948,29.7547752605177,2457619.55974327,-45247.1160888672,0.46778800000000004,7783.7699999999995,-29.8333,12107,47.8207,4720,214.144
HD190360,300.402473151948,29.7547752605177,2455757.48728756,-45223.9418029785,0.615124,7732.389999999999,-28.833299999999998,7523,47.6998,4747,162.012
HD190360,300.402473151948,29.7547752605177,2457573.47894686,-45237.4114990234,0.5469719999999999,7743.0,-24.333299999999998,9249,48.1301,4750,180.761
HD190360,300.402473151948,29.7547752605177,2455751.56250735,-45235.034942627004,0.716665,7738.41,-26.3333,5531,47.398,4750,140.759
HD190360,300.402473151948,29.7547752605177,2456628.29008073,-45214.263916015596,0.321808,7770.679999999999,-27.1667,26117,48.0882,4701,306.572
HD190360,300.402473151948,29.7547752605177,2457613.4559206,-45241.9166564941,0.377864,7754.660000000001,-27.3333,18805,48.4133,4727,256.815
HD190360,300.402473151948,29.7547752605177,2456643.25386451,-45222.9690551758,0.265811,7774.16,-29.3333,37726,48.2542,4706,368.793
HD190360,300.402473151948,29.7547752605177,2455760.52228155,-45223.5221862793,0.483077,7737.21,-30.3333,11851,48.0251,4744,204.419
HD190360,300.402473151948,29.7547752605177,2455793.3831133,-45215.869903564504,0.36686,7734.26,-29.1667,20001,48.2925,4723,266.459
HD190360,300.402473151948,29.7547752605177,2457632.51656627,-45247.6272583008,0.366276,7782.92,-27.833299999999998,19596,48.1052,4716,269.839
HD190360,300.402473151948,29.7547752605177,2455772.35943905,-45227.6954650879,0.372084,7741.73,-26.8333,19166,48.2448,4737,262.361
HD190360,300.402473151948,29.7547752605177,2456629.26259322,-45215.2671813965,0.37400999999999995,7769.790000000001,-28.0,19466,48.0894,4701,263.884
HD190360,300.402473151948,29.7547752605177,2456554.41576907,-45213.0584716797,0.259115,7750.59,-31.5,39669,48.4659,4706,374.501
HD190360,300.402473151948,29.7547752605177,2455785.48735019,-45229.8469543457,0.403513,7737.75,-30.0,16658,48.177,4728,242.393
HD190360,300.402473151948,29.7547752605177,2455751.56521576,-45234.058380127004,0.742715,7736.34,-26.166700000000002,5177,47.3592,4750,135.903
