objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD090839,156.855814072693,56.237233080646,2456694.62201886,8584.58805084229,1.1975799999999999,7713.68,22.666700000000002,4427,32.7949,4726,115.878
HD090839,156.855814072693,56.237233080646,2456741.34508245,8584.71202850342,1.46898,7697.8,15.0,3337,32.2277,4706,99.6296
HD090839,156.855814072693,56.237233080646,2456737.4808669,8587.0475769043,1.24442,7720.6,25.8333,4070,32.112,4706,112.886
HD090839,156.855814072693,56.237233080646,2457413.55152412,8596.28486633301,0.44667399999999996,7728.139999999999,18.5,29447,33.6282,4730,302.673
HD090839,156.855814072693,56.237233080646,2457036.65873082,8592.75245666504,0.455924,7732.179999999999,19.0,28274,33.6197,4739,295.763
HD090839,156.855814072693,56.237233080646,2456741.38480249,8589.22863006592,0.874262,7720.75,20.1667,8118,32.9367,4706,157.838
HD090839,156.855814072693,56.237233080646,2456742.464002,8583.659172058111,1.9987999999999997,7700.400000000001,21.666700000000002,1945,31.4824,4705,74.9666
HD090839,156.855814072693,56.237233080646,2456711.47629799,8585.21842956543,0.787285,7727.59,23.5,9830,33.116,4717,175.196
HD090839,156.855814072693,56.237233080646,2456642.64034201,8586.21501922607,0.7732789999999999,7720.7699999999995,16.5,10106,33.3455,4756,176.313
HD090839,156.855814072693,56.237233080646,2456740.40360598,8598.63376617432,0.49014399999999997,7729.759999999999,21.3333,24708,33.3492,4706,279.77
HD090839,156.855814072693,56.237233080646,2456969.70536747,8586.56215667725,0.496848,7713.28,16.833299999999998,23819,33.7019,4763,271.581
HD090839,156.855814072693,56.237233080646,2456969.70030922,8586.52591705322,0.451984,7712.99,15.833300000000001,28639,33.7416,4763,298.722
HD090839,156.855814072693,56.237233080646,2457782.68989415,8592.92793273926,0.41171399999999997,7682.71,15.833300000000001,33754,33.8377,4730,320.751
HD090839,156.855814072693,56.237233080646,2457037.59001712,8594.21253204346,0.634315,7722.63,20.833299999999998,14936,33.5062,4739,212.156
HD090839,156.855814072693,56.237233080646,2456737.61770011,8583.12606811523,1.07664,7721.15,17.1667,5191,32.0719,4706,130.1
HD090839,156.855814072693,56.237233080646,2456786.4084819,8591.96853637695,0.376672,7736.74,20.6667,40568,33.2955,4695,369.205
HD090839,156.855814072693,56.237233080646,2456708.45549609,8587.39566802979,0.7029920000000001,7725.95,18.666700000000002,12251,33.1673,4719,195.114
HD090839,156.855814072693,56.237233080646,2457417.68802331,8589.29061889648,0.555901,7734.04,15.5,18843,33.3297,4729,247.445
HD090839,156.855814072693,56.237233080646,2456589.6648201,8576.60579681396,1.05684,7697.69,16.333299999999998,5314,33.1045,4762,129.136
HD090839,156.855814072693,56.237233080646,2457411.57209869,8592.65804290771,0.574947,7725.21,17.0,18131,33.5055,4731,235.927
HD090839,156.855814072693,56.237233080646,2457343.69373269,8591.33052825928,0.58436,7708.25,18.8333,17321,33.5901,4762,231.416
HD090839,156.855814072693,56.237233080646,2456787.39457947,8590.89183807373,0.436914,7735.8,21.3333,30579,33.2224,4695,320.567
HD090839,156.855814072693,56.237233080646,2456712.47818331,8588.43803405762,0.44512399999999996,7735.070000000001,22.0,29980,33.4568,4716,306.776
HD090839,156.855814072693,56.237233080646,2456742.34343002,8591.00818634033,0.577483,7730.79,18.666700000000002,17859,33.2552,4706,238.233
HD090839,156.855814072693,56.237233080646,2456706.44275615,8586.24649047852,0.6698189999999999,7728.379999999999,21.3333,13353,33.1577,4721,205.165
HD090839,156.855814072693,56.237233080646,2456697.62412354,8590.18898010254,1.17709,7719.15,21.3333,4536,32.7358,4726,117.819
