objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD206860,325.530615326098,14.5415882504072,2457237.44696053,-16851.224899292,1.0360600000000002,14807.0,90.83330000000001,12349,19.7534,4735,217.296
HD206860,325.530615326098,14.5415882504072,2456494.56378148,-16385.087966918898,1.1247500000000001,14702.7,-96.16669999999999,11284,20.0079,4744,194.141
HD206860,325.530615326098,14.5415882504072,2456606.22668276,-16863.0390167236,7.03157,14889.099999999999,-43.166700000000006,1052,17.3833,4678,53.6658
HD206860,325.530615326098,14.5415882504072,2457536.60669132,-16802.2079467773,1.72547,14796.6,-1.83333,4342,19.61,4766,128.083
HD206860,325.530615326098,14.5415882504072,2456493.53240798,-16504.9571990967,1.34483,14742.699999999999,81.16669999999999,7830,19.8518,4744,161.083
HD206860,325.530615326098,14.5415882504072,2456494.56879331,-16388.349533081102,1.29545,14705.1,-106.5,8366,19.9167,4744,167.316
HD206860,325.530615326098,14.5415882504072,2456944.39931014,-16715.0993347168,1.03457,14729.5,-174.0,13242,20.0097,4688,219.593
HD206860,325.530615326098,14.5415882504072,2456604.31515735,-16855.2627563477,1.39924,14793.5,-7.5,7925,19.8466,4678,159.361
HD206860,325.530615326098,14.5415882504072,2456879.52655154,-16827.7187347412,1.57851,14789.5,27.1667,5211,19.3737,4730,134.89
HD206860,325.530615326098,14.5415882504072,2456912.38878479,-16819.1318511963,1.67872,14590.9,-30.3333,5659,19.6482,4703,132.827
HD206860,325.530615326098,14.5415882504072,2456563.37364439,-16601.5720367432,1.02284,14666.9,-30.166700000000002,14399,20.0644,4698,216.759
HD206860,325.530615326098,14.5415882504072,2457237.45307185,-16857.364654541,1.04735,14786.6,83.5,12173,19.7652,4735,214.891
HD206860,325.530615326098,14.5415882504072,2456606.23754987,-16857.122421264598,5.51759,14833.0,-20.0,1495,18.1674,4678,65.3162
HD206860,325.530615326098,14.5415882504072,2456563.37923441,-16596.5900421143,0.9940730000000001,14664.6,-41.6667,15333,20.0837,4698,223.581
HD206860,325.530615326098,14.5415882504072,2456566.40839489,-16548.986434936498,1.2478,14807.3,-113.0,9579,19.941,4696,176.417
HD206860,325.530615326098,14.5415882504072,2456566.40281646,-16548.458099365198,1.2017799999999998,14798.5,-103.167,10445,19.9582,4696,184.122
HD206860,325.530615326098,14.5415882504072,2456883.42275885,-16763.0844116211,1.41177,14789.6,-94.3333,7493,19.6318,4728,162.288
HD206860,325.530615326098,14.5415882504072,2456561.43270085,-16511.7111206055,1.10246,14769.3,-151.333,11481,19.9825,4698,196.189
HD206860,325.530615326098,14.5415882504072,2456493.53858887,-16499.8264312744,1.32831,14729.5,78.0,8082,19.8639,4744,163.616
HD206860,325.530615326098,14.5415882504072,2457296.37277583,-16706.2702178955,1.8140800000000001,14957.2,-204.667,4532,19.6583,4698,122.199
HD206860,325.530615326098,14.5415882504072,2456561.42709924,-16516.759872436498,1.08603,14775.6,-144.833,11911,19.9938,4698,199.623
HD206860,325.530615326098,14.5415882504072,2456604.31073643,-16852.4341583252,1.23655,14804.4,-10.833300000000001,10233,19.9155,4678,181.502
HD206860,325.530615326098,14.5415882504072,2457536.60360077,-16815.8931732178,1.75101,14789.300000000001,9.16667,4267,19.6347,4766,125.782
HD206860,325.530615326098,14.5415882504072,2456944.39245874,-16709.831237793,1.0144900000000001,14735.6,-182.833,13859,20.007,4688,224.818
HD206860,325.530615326098,14.5415882504072,2456608.29906049,-16819.461822509802,1.59817,14730.6,-94.5,6259,19.7876,4678,142.118
HD206860,325.530615326098,14.5415882504072,2457535.58705345,-16793.9071655273,4.13865,14924.9,-30.0,1772,19.111,4766,83.0352
HD206860,325.530615326098,14.5415882504072,2456880.48488455,-16860.6834411621,1.11633,14735.300000000001,43.666700000000006,10069,19.6585,4729,194.228
HD206860,325.530615326098,14.5415882504072,2456880.47809041,-16856.9602966309,1.27487,14693.0,40.1667,7786,19.5896,4729,168.749
HD206860,325.530615326098,14.5415882504072,2454401.30454831,-16754.9724578857,1.00826,14667.400000000001,-27.0,16005,20.2698,4684,226.366
HD206860,325.530615326098,14.5415882504072,2457296.37713903,-16698.0934143066,1.6225,14955.0,-199.333,5680,19.7203,4698,138.103
HD206860,325.530615326098,14.5415882504072,2456879.53276697,-16827.9190063477,1.35078,14795.5,36.8333,7144,19.566,4730,159.638
HD206860,325.530615326098,14.5415882504072,2456883.43131225,-16762.0258331299,1.46177,14785.9,-76.33330000000001,7048,19.6082,4728,156.07
HD206860,325.530615326098,14.5415882504072,2456912.38142385,-16813.5032653809,1.6228799999999999,14569.4,-30.3333,5890,19.6777,4703,136.208
HD206860,325.530615326098,14.5415882504072,2456607.29043312,-16932.4378967285,2.1662,14714.6,118.5,3357,19.4913,4678,101.523
HD206860,325.530615326098,14.5415882504072,2456607.28195006,-16933.9790344238,1.7943900000000002,14725.199999999999,103.333,4980,19.6013,4678,124.879
HD206860,325.530615326098,14.5415882504072,2457535.59172978,-16797.3937988281,1.84169,14980.9,-35.3333,3482,19.2454,4766,119.117
HD206860,325.530615326098,14.5415882504072,2456492.58804026,-16437.688827514598,1.16215,14801.5,7.16667,10023,19.8869,4745,184.573
HD206860,325.530615326098,14.5415882504072,2456492.58246125,-16437.9291534424,1.15835,14789.0,19.5,10099,19.9094,4745,185.003
HD206860,325.530615326098,14.5415882504072,2456608.30467342,-16824.9740600586,1.72101,14727.0,-92.6667,5303,19.7102,4678,130.547
