objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD032923,76.1308245460456,18.5799922377599,2458102.4895233,20676.2466430664,0.636287,7573.089999999999,-4.83333,11089,38.5417,4713,190.086
HD032923,76.1308245460456,18.5799922377599,2454829.40286076,20666.051864623998,0.448029,9231.529999999999,7.833329999999999,39513,32.4001,4698,366.042
HD032923,76.1308245460456,18.5799922377599,2454053.57345396,20634.210586547902,0.25672100000000003,7582.45,,61966,39.5239,4733,464.946
HD032923,76.1308245460456,18.5799922377599,2455987.2743866,20551.2180328369,6.03519,9496.91,13.1667,258,30.4095,4672,28.5456
HD032923,76.1308245460456,18.5799922377599,2459844.64371859,20658.1211090088,0.539541,9417.619999999999,-11.0,28324,31.6324,4763,315.359
HD032923,76.1308245460456,18.5799922377599,2455882.55672261,20657.2952270508,0.352546,7597.98,0.0,34317,39.0563,4733,340.129
HD032923,76.1308245460456,18.5799922377599,2454086.55434013,20634.809494018602,0.713853,7611.360000000001,,8538,38.2069,4713,180.904
HD032923,76.1308245460456,18.5799922377599,2455876.50532614,20655.0827026367,0.340993,7602.97,-3.3333299999999997,35856,38.982,4735,350.873
HD032923,76.1308245460456,18.5799922377599,2454023.69323032,20621.3054656982,0.329512,7574.22,,37089,39.2017,4754,363.183
HD032923,76.1308245460456,18.5799922377599,2457782.34655705,20624.3171691895,1.75108,9362.220000000001,-5.83333,2936,31.4286,4682,94.5163
HD032923,76.1308245460456,18.5799922377599,2457664.6752496,20674.3984222412,0.542368,7609.3099999999995,-2.5,14703,38.8936,4760,221.094
HD032923,76.1308245460456,18.5799922377599,2454375.65964696,20655.317306518602,0.41373,7607.34,-1.66667,24556,38.912,4760,287.815
HD032923,76.1308245460456,18.5799922377599,2454054.54780059,20648.5996246338,0.372624,7597.84,,29476,39.2164,4733,330.354
HD032923,76.1308245460456,18.5799922377599,2455866.62972355,20662.4984741211,0.741247,7595.04,-4.33333,8035,38.3633,4746,164.739
HD032923,76.1308245460456,18.5799922377599,2454375.65205367,20659.509658813502,0.409308,7607.24,-2.66667,25085,38.9118,4760,291.392
HD032923,76.1308245460456,18.5799922377599,2457045.28834703,20630.7468414307,0.834225,9442.019999999999,-9.83333,12361,31.4508,4686,206.046
HD032923,76.1308245460456,18.5799922377599,2454860.26521136,20653.0857086182,0.756131,9300.929999999998,3.0,13878,32.1583,4682,216.675
HD032923,76.1308245460456,18.5799922377599,2455985.2804749,20565.580368042,4.658449999999999,9487.18,1.16667,409,30.7531,4672,36.5501
HD032923,76.1308245460456,18.5799922377599,2454408.61901666,20629.9228668213,0.25113,7602.29,-4.33333,67180,39.2242,4742,470.804
HD032923,76.1308245460456,18.5799922377599,2454407.57095738,20626.2607574463,0.167164,7606.969999999999,-3.3333299999999997,149909,39.3392,4744,704.686
HD032923,76.1308245460456,18.5799922377599,2455872.61700338,20663.4140014648,0.50971,7594.2699999999995,-4.0,16489,38.7537,4736,236.305
HD032923,76.1308245460456,18.5799922377599,2455883.57659911,20656.2004089355,0.32154299999999997,7600.23,-6.16667,41132,39.0782,4732,372.903
HD032923,76.1308245460456,18.5799922377599,2454492.26068196,20630.880355835,0.475565,9301.71,7.833329999999999,35039,32.0939,4685,352.606
HD032923,76.1308245460456,18.5799922377599,2454026.64816571,20626.8634796143,0.329793,7574.4,,37716,39.3442,4753,359.838
HD032923,76.1308245460456,18.5799922377599,2454492.26582046,20623.1365203857,0.9100659999999999,9277.11,7.5,9357,32.1456,4685,181.013
HD032923,76.1308245460456,18.5799922377599,2459843.62811122,20652.0900726318,1.75554,9398.27,-15.1667,2833,31.2861,4763,94.888
HD032923,76.1308245460456,18.5799922377599,2455872.59653931,20661.0679626465,0.496708,7593.02,-5.666670000000001,17378,38.8232,4736,241.674
HD032923,76.1308245460456,18.5799922377599,2454860.25885769,20655.4756164551,0.40343399999999996,9341.31,4.83333,49922,32.0084,4682,412.768
HD032923,76.1308245460456,18.5799922377599,2454487.32047032,20636.6996765137,0.683588,9355.740000000002,2.8333299999999997,17362,31.9153,4686,245.212
HD032923,76.1308245460456,18.5799922377599,2455879.51000047,20650.8522033691,0.46072,7597.67,-0.333333,20271,38.881,4734,262.547
HD032923,76.1308245460456,18.5799922377599,2454415.57583238,20655.9791564941,0.9496749999999999,7592.83,-7.33333,5235,37.9952,4734,129.767
HD032923,76.1308245460456,18.5799922377599,2455865.6427519,20662.0559692383,0.363471,7602.929999999999,-2.66667,31676,38.8618,4747,331.466
HD032923,76.1308245460456,18.5799922377599,2454411.55214378,20653.5739898682,0.674255,7593.320000000001,-5.33333,9896,38.5037,4739,180.927
HD032923,76.1308245460456,18.5799922377599,2454883.37757707,20607.9616546631,3.31846,7559.070000000001,-1.66667,720,33.402,4675,42.167
HD032923,76.1308245460456,18.5799922377599,2454023.68711871,20622.228622436498,0.33162,7574.68,,36608,39.2033,4754,360.837
HD032923,76.1308245460456,18.5799922377599,2456968.6082958,20659.093856811498,0.253127,7612.599999999999,-1.83333,66282,39.0447,4736,477.333
HD032923,76.1308245460456,18.5799922377599,2455882.56233625,20658.0753326416,0.360912,7597.96,0.166667,32774,39.0441,4733,332.437
HD032923,76.1308245460456,18.5799922377599,2458376.65501829,20679.3727874756,0.323376,7581.089999999999,-7.666670000000001,39329,39.201,4764,366.548
HD032923,76.1308245460456,18.5799922377599,2455875.59508509,20657.5584411621,0.49965000000000004,7598.91,-5.666670000000001,17111,38.9199,4736,239.42
HD032923,76.1308245460456,18.5799922377599,2454878.37489289,21784.7919464111,0.336077,7616.65,-1.33333,38461,38.977,4679,355.822
HD032923,76.1308245460456,18.5799922377599,2454828.33118378,20644.973754882798,1.10365,9314.94,-3.16667,6820,31.7674,4700,150.659
HD032923,76.1308245460456,18.5799922377599,2454054.55042801,20643.9228057861,0.36516499999999996,7596.79,,30701,39.2669,4733,335.67
HD032923,76.1308245460456,18.5799922377599,2457775.33757365,20633.2988739014,0.631391,9379.36,-6.666670000000001,21237,32.0247,4686,257.693
HD032923,76.1308245460456,18.5799922377599,2454912.30307616,20653.4843444824,0.5193650000000001,7633.5,-1.0,16200,38.2088,4675,239.409
HD032923,76.1308245460456,18.5799922377599,2454086.55089111,20635.1146697998,0.691897,7609.29,,9035,38.2604,4713,186.225
