objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD134083,226.278762360423,25.0606070810157,2454959.44709095,-11118.0944442749,1.62984,308653.0,0.0,11915,40.2606,4716,190.329
HD134083,226.278762360423,25.0606070810157,2455641.57066524,-10999.4220733643,1.67207,323895.0,0.0,12267,42.4185,4749,193.762
HD134083,226.278762360423,25.0606070810157,2454959.41187156,-11343.8158035278,123.125,72433.40000000001,0.0,443,3.81756,4720,30.7813
HD134083,226.278762360423,25.0606070810157,2454163.57006327,-11211.7719650269,1.48833,326473.0,,16230,42.8679,4759,222.505
HD134083,226.278762360423,25.0606070810157,2455671.44609353,-11323.8077163696,2.1778,299334.0,0.0,5551,36.7423,4732,131.328
HD134083,226.278762360423,25.0606070810157,2455665.53234899,-11032.2685241699,17.8479,336048.0,999000.0,593,44.2101,4736,39.4949
HD134083,226.278762360423,25.0606070810157,2454163.57244767,-11174.532890319799,1.41617,308791.0,,18319,40.3009,4759,235.102
HD134083,226.278762360423,25.0606070810157,2455641.56888275,-11008.210182189901,1.70297,332231.0,0.0,11714,43.864,4749,189.323
HD134083,226.278762360423,25.0606070810157,2454536.71160127,-11072.0729827881,2.59253,357532.0,0.0,4567,47.1405,4752,117.247
HD134083,226.278762360423,25.0606070810157,2454959.41394329,-11496.3827133179,98.8875,89219.8,0.0,428,5.42164,4716,29.9507
HD134083,226.278762360423,25.0606070810157,2454163.60961429,-11178.5774230957,1.29788,336985.0,,22610,44.6669,4758,263.165
HD134083,226.278762360423,25.0606070810157,2454256.41502287,-11430.695533752401,1.71172,297645.0,,9096,38.8126,4707,173.307
HD134083,226.278762360423,25.0606070810157,2455669.48199928,-11119.4705963135,1.64199,264547.0,0.0,11664,33.2046,4735,192.112
HD134083,226.278762360423,25.0606070810157,2454536.70965672,-11289.582252502401,9.03522,325930.0,0.0,2301,41.9089,4753,81.0524
HD134083,226.278762360423,25.0606070810157,2454163.63103921,-11168.7717437744,1.3827500000000001,334409.0,,20367,44.0076,4758,248.909
HD134083,226.278762360423,25.0606070810157,2455671.4446699,-11317.400932311999,2.33664,298944.0,0.0,4698,36.8676,4732,120.058
HD134083,226.278762360423,25.0606070810157,2455669.48400162,-11097.419738769499,1.68313,287520.0,0.0,11097,36.8188,4735,187.31
HD134083,226.278762360423,25.0606070810157,2454163.63342361,-11121.973991394001,1.38791,245880.0,,20403,28.2718,4761,248.915
HD134083,226.278762360423,25.0606070810157,2455663.57109888,-11246.6888427734,2.30336,242482.0,999000.0,5956,27.6295,4734,134.074
HD134083,226.278762360423,25.0606070810157,2455664.49231955,-11246.0641860962,32.5275,90156.40000000001,0.0,2593,5.72294,4734,86.7117
HD134083,226.278762360423,25.0606070810157,2454163.61351499,-11163.2242202759,1.2471400000000001,298440.0,,24919,38.7097,4758,275.289
HD134083,226.278762360423,25.0606070810157,2455665.52960589,-10967.918395996101,14.6249,317298.0,999000.0,929,40.7876,4736,50.7646
HD134083,226.278762360423,25.0606070810157,2455640.63186101,-11082.249641418499,1.62964,335639.0,0.0,13344,44.307,4749,200.933
HD134083,226.278762360423,25.0606070810157,2455664.48962274,-11201.4274597168,8.375250000000001,304255.0,0.0,2807,39.1871,4737,90.3498
HD134083,226.278762360423,25.0606070810157,2455663.56747613,-11126.8405914307,2.30923,224552.0,0.0,5916,25.3621,4736,133.85
HD134083,226.278762360423,25.0606070810157,2454959.43957949,-11208.2042694092,1.10202,285614.0,0.0,27171,36.519,4714,288.902
HD134083,226.278762360423,25.0606070810157,2455640.63432641,-11139.5435333252,1.64271,323944.0,0.0,13132,42.4355,4748,199.027
HD134083,226.278762360423,25.0606070810157,2454256.41349516,-11481.356620788602,1.67882,298400.0,,9573,38.9299,4707,177.254
