objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD146233,243.228425635742,-8.2455021524737,2454958.58791216,11804.8248291016,1.1142400000000001,7922.04,-25.666700000000002,3342,39.0554,4727,119.286
HD146233,243.228425635742,-8.2455021524737,2454956.51268589,11812.096595764198,1.87714,7834.8,-18.666700000000002,1401,37.6088,4729,67.4026
HD146233,243.228425635742,-8.2455021524737,2454958.46805909,11794.153213501,1.09844,7880.9,-19.6667,3475,39.494,4728,115.589
HD146233,243.228425635742,-8.2455021524737,2454960.51185459,11811.3260269165,1.19079,7898.5599999999995,-16.333299999999998,2883,39.1983,4727,107.68
HD146233,243.228425635742,-8.2455021524737,2454960.48509463,11812.1318817139,1.24032,7916.59,-26.5,2618,38.9718,4727,104.244
HD146233,243.228425635742,-8.2455021524737,2454955.59266686,11800.4302978516,1.3562100000000001,7868.88,-14.833300000000001,2163,39.3529,4729,89.3516
HD146233,243.228425635742,-8.2455021524737,2454956.5067482,11806.939125060999,1.82875,7836.48,-19.8333,1472,37.7695,4729,68.8991
HD146233,243.228425635742,-8.2455021524737,2454956.52637847,11817.8758621216,1.7824799999999998,7836.25,-24.833299999999998,1510,37.7046,4729,70.8085
HD146233,243.228425635742,-8.2455021524737,2454955.53841733,11805.6230545044,1.74742,7829.61,-12.1667,1412,39.4701,4729,68.969
HD146233,243.228425635742,-8.2455021524737,2454971.53121471,11794.9542999268,1.17605,7829.5199999999995,-15.833300000000001,3090,39.9359,4723,101.866
HD146233,243.228425635742,-8.2455021524737,2454970.50656376,11815.8712387085,1.03807,7903.49,-15.1667,3811,39.3316,4723,124.369
HD146233,243.228425635742,-8.2455021524737,2454958.49885861,11793.923377990699,1.23265,7892.96,-22.0,2750,39.1149,4727,105.68
HD146233,243.228425635742,-8.2455021524737,2454970.42432911,11803.1253814697,1.23412,7878.099999999999,-19.0,2706,39.2673,4723,101.844
HD146233,243.228425635742,-8.2455021524737,2454955.54425086,11790.8983230591,2.84065,7847.48,-16.6667,566,38.6787,4729,43.3436
HD146233,243.228425635742,-8.2455021524737,2454961.54373277,11811.586380004901,0.825329,7847.84,-14.5,5978,40.1161,4727,144.004
HD146233,243.228425635742,-8.2455021524737,2454960.57021261,11788.1669998169,1.0675700000000001,7918.1900000000005,-24.6667,3576,39.2192,4727,119.352
HD146233,243.228425635742,-8.2455021524737,2454970.55051098,11817.3732757568,1.0566,7924.9400000000005,-19.5,3650,39.1496,4723,124.21
HD146233,243.228425635742,-8.2455021524737,2454968.50735003,11816.6522979736,1.03692,7894.66,-23.0,3760,39.3671,4723,123.699
HD146233,243.228425635742,-8.2455021524737,2454958.56833982,11806.237220764198,1.1315400000000002,7904.2300000000005,-18.166700000000002,3272,39.244,4727,115.364
HD146233,243.228425635742,-8.2455021524737,2454968.43635369,11802.3748397827,1.01239,7873.070000000001,-23.6667,3928,39.6353,4723,122.196
