objname,ra,dec,bjd,rv,rv_err,fwhm,span,maxcpp,contrast,lines,sn26
HD095735,165.14265297222,36.2393652032985,2458148.62684943,-84625.4348754883,0.6131599999999999,4602.01,7.16667,7442,26.369,7158,124.336
HD095735,165.14265297222,36.2393652032985,2458264.36224144,-84626.2741088867,0.648686,4588.0599999999995,5.5,6484,26.553,7068,115.349
HD095735,165.14265297222,36.2393652032985,2458881.6281167,-84622.5891113281,0.590301,4590.79,14.1667,7846,26.5116,7157,127.638
HD095735,165.14265297222,36.2393652032985,2456672.67256258,-84639.045715332,1.55182,4636.61,15.833300000000001,4106,25.9443,7172,90.9213
HD095735,165.14265297222,36.2393652032985,2458557.53150792,-84616.7678833008,0.499512,4606.37,1.0,10615,27.0501,7108,148.58
HD095735,165.14265297222,36.2393652032985,2458467.70353575,-84618.6904907227,0.59622,4595.7699999999995,6.83333,7572,26.8997,7190,125.574
HD095735,165.14265297222,36.2393652032985,2458486.65948368,-84618.8659667969,1.50112,4606.7,-1.0,4112,26.5151,7184,91.6717
HD095735,165.14265297222,36.2393652032985,2456794.42647562,-84635.986328125,0.602366,4569.02,8.66667,7673,25.6859,7067,126.321
HD095735,165.14265297222,36.2393652032985,2458904.55975641,-84616.6305541992,0.5276029999999999,4601.03,5.33333,9788,26.7376,7128,143.02
HD095735,165.14265297222,36.2393652032985,2457772.61269189,-84628.8909912109,0.375673,4623.21,7.33333,18350,27.5152,7169,197.399
HD095735,165.14265297222,36.2393652032985,2456047.45408389,-84635.3378295898,1.9647599999999998,4625.69,13.6667,2672,25.7564,7071,72.2508
HD095735,165.14265297222,36.2393652032985,2457040.67781907,-84632.453918457,0.530767,4632.360000000001,9.16667,9809,26.5398,7169,143.216
HD095735,165.14265297222,36.2393652032985,2457115.37621072,-84626.4266967773,0.519507,4648.360000000001,14.1667,10340,26.6126,7089,146.868
HD095735,165.14265297222,36.2393652032985,2457442.59416523,-84627.7008056641,0.632035,4638.82,10.0,6963,26.7214,7129,120.098
HD095735,165.14265297222,36.2393652032985,2458451.67104165,-84612.79296875,0.6711039999999999,4610.04,11.3333,6067,26.8799,7195,112.554
HD095735,165.14265297222,36.2393652032985,2456757.46707946,-84637.2375488281,0.548792,4602.54,10.0,8999,26.4559,7083,137.544
HD095735,165.14265297222,36.2393652032985,2458147.62116588,-84624.1836547852,0.536466,4607.179999999999,5.33333,9526,26.643,7161,141.326
HD095735,165.14265297222,36.2393652032985,2458620.41716494,-84620.30029296881,1.37992,4594.8,7.5,4903,26.4813,7068,99.7218
HD095735,165.14265297222,36.2393652032985,2457821.48175968,-84629.6081542969,0.671845,4618.78,10.0,6048,27.0726,7114,111.41
HD095735,165.14265297222,36.2393652032985,2458258.35119061,-84621.1395263672,0.506295,4588.2,8.16667,10364,26.8918,7068,146.456
HD095735,165.14265297222,36.2393652032985,2454595.37524841,-84677.7801513672,0.5770280000000001,4625.969999999999,15.0,8445,26.4867,7068,131.514
HD095735,165.14265297222,36.2393652032985,2458900.48167052,-84616.943359375,0.58116,4597.17,9.16667,8203,26.4384,7135,130.411
HD095735,165.14265297222,36.2393652032985,2458534.66030103,-84619.2169189453,0.572351,4589.8099999999995,3.5,8196,26.7234,7133,130.404
HD095735,165.14265297222,36.2393652032985,2458659.36218353,-84629.1427612305,0.617611,4452.549999999999,3.3333299999999997,6658,25.297,7074,118.096
HD095735,165.14265297222,36.2393652032985,2457771.64694912,-84629.0817260742,0.432321,4611.259999999999,2.66667,13954,27.3694,7170,171.501
HD095735,165.14265297222,36.2393652032985,2458532.61712045,-84622.200012207,0.515601,4598.429999999999,7.833329999999999,9980,26.9353,7137,144.368
HD095735,165.14265297222,36.2393652032985,2458550.45010964,-84618.766784668,0.551766,4600.85,8.16667,8823,26.9676,7115,135.054
HD095735,165.14265297222,36.2393652032985,2458647.37832346,-84612.1063232422,0.602944,4585.06,8.66667,7367,26.9001,7072,123.146
HD095735,165.14265297222,36.2393652032985,2456740.49299565,-84631.4315795898,0.670483,4633.429999999999,15.0,6396,26.1446,7096,114.005
HD095735,165.14265297222,36.2393652032985,2458235.46266667,-84626.9302368164,0.698609,4590.12,10.666699999999999,5696,26.3843,7072,107.776
HD095735,165.14265297222,36.2393652032985,2457757.7112873,-84630.6076049805,0.551246,4600.38,13.1667,8678,27.1637,7179,134.776
HD095735,165.14265297222,36.2393652032985,2458903.60002598,-84616.3864135742,0.713187,4604.009999999999,11.1667,5604,26.2517,7128,107.357
HD095735,165.14265297222,36.2393652032985,2458658.36331182,-84628.8986206055,0.578478,4445.17,7.0,7580,25.3013,7074,125.656
HD095735,165.14265297222,36.2393652032985,2458530.58599372,-84618.0725097656,0.440071,4607.14,8.66667,13540,27.1811,7139,168.81
HD095735,165.14265297222,36.2393652032985,2456437.34466176,-84639.6560668945,1.5697,4630.84,8.33333,4025,26.0569,7067,89.4417
HD095735,165.14265297222,36.2393652032985,2458499.58467769,-84615.1428222656,0.428764,4607.34,6.666670000000001,14228,27.2483,7172,173.629
HD095735,165.14265297222,36.2393652032985,2458216.46490376,-84623.2528686523,0.744498,4616.95,6.0,5148,26.4064,7087,102.521
HD095735,165.14265297222,36.2393652032985,2458535.58135635,-84618.049621582,0.49793000000000004,4606.36,8.66667,10697,27.0705,7133,149.485
HD095735,165.14265297222,36.2393652032985,2458258.46526634,-84633.2778930664,0.6094050000000001,4486.75,1.16667,7026,25.5023,7068,121.162
HD095735,165.14265297222,36.2393652032985,2458923.33425865,-84622.6272583008,0.729054,4582.290000000001,10.5,5315,26.1078,7109,104.044
HD095735,165.14265297222,36.2393652032985,2457832.48376327,-84623.1231689453,0.48241,4607.15,14.833300000000001,11208,27.3796,7100,152.831
HD095735,165.14265297222,36.2393652032985,2458551.58686694,-84620.0637817383,0.501193,4605.68,6.33333,10566,27.0458,7114,148.461
HD095735,165.14265297222,36.2393652032985,2458591.51293246,-84618.0877685547,1.48223,4583.87,11.8333,4351,26.1449,7078,93.921
HD095735,165.14265297222,36.2393652032985,2458544.53287086,-84621.2463378906,0.6575930000000001,4600.86,0.166667,6341,26.7553,7124,114.229
HD095735,165.14265297222,36.2393652032985,2457390.6581016,-84632.4081420898,1.40102,4634.32,19.8333,4733,26.5195,7179,98.4989
HD095735,165.14265297222,36.2393652032985,2458448.67355192,-84618.522644043,0.49674599999999997,4603.63,13.0,10653,27.1184,7196,149.706
HD095735,165.14265297222,36.2393652032985,2458907.42440222,-84621.39892578119,1.47577,4590.61,11.6667,4463,25.94,7127,95.1474
HD095735,165.14265297222,36.2393652032985,2458654.36702182,-84626.8997192383,0.5432049999999999,4498.88,4.83333,8730,26.0592,7072,137.355
HD095735,165.14265297222,36.2393652032985,2457734.68961732,-84628.4332275391,0.487436,4613.13,12.3333,11011,27.3697,7191,152.351
HD095735,165.14265297222,36.2393652032985,2457830.49886143,-84627.067565918,0.469895,4601.38,3.66667,11861,27.2853,7103,157.136
HD095735,165.14265297222,36.2393652032985,2458556.49171361,-84618.2174682617,0.5617270000000001,4601.82,6.666670000000001,8540,26.9343,7109,132.815
HD095735,165.14265297222,36.2393652032985,2458828.6257052,-84622.7111816406,0.556018,4589.089999999999,6.83333,8842,26.5056,7192,136.385
HD095735,165.14265297222,36.2393652032985,2457030.55554755,-84637.0010375977,0.6443720000000001,4640.3,16.833299999999998,6778,26.5215,7178,118.813
HD095735,165.14265297222,36.2393652032985,2458130.67907599,-84622.3907470703,0.61057,4608.71,7.666670000000001,7219,27.0232,7175,122.183
HD095735,165.14265297222,36.2393652032985,2458642.4281685,-84633.2321166992,0.6975640000000001,4464.2,5.666670000000001,5344,25.228,7069,104.684
HD095735,165.14265297222,36.2393652032985,2456699.57792415,-84641.8914794922,1.4182400000000002,4634.400000000001,11.8333,4813,26.1378,7147,98.7252
HD095735,165.14265297222,36.2393652032985,2458587.35376575,-84619.5526123047,0.721458,4606.91,10.3333,5377,26.6612,7081,104.623
HD095735,165.14265297222,36.2393652032985,2458140.62721118,-84622.0169067383,0.519913,4608.09,5.33333,10067,26.7534,7168,145.356
HD095735,165.14265297222,36.2393652032985,2458186.48888547,-84624.1455078125,0.413503,4617.849999999999,7.833329999999999,15464,27.1402,7115,180.099
HD095735,165.14265297222,36.2393652032985,2457770.69022182,-84630.241394043,0.6345740000000001,4607.03,11.3333,6688,27.0308,7170,117.569
HD095735,165.14265297222,36.2393652032985,2458488.71083773,-84616.0125732422,1.42447,4606.73,10.3333,4541,26.5536,7179,96.4646
HD095735,165.14265297222,36.2393652032985,2458661.36538018,-84630.7220458984,0.609411,4457.6900000000005,1.16667,6702,25.412,7076,118.477
HD095735,165.14265297222,36.2393652032985,2457801.53719308,-84625.4806518555,0.464048,4608.97,7.16667,12069,27.3213,7138,158.86
HD095735,165.14265297222,36.2393652032985,2458885.54789051,-84616.51611328119,0.617204,4588.94,7.33333,7279,26.3869,7152,122.747
HD095735,165.14265297222,36.2393652032985,2458647.3988889,-84612.1444702148,1.51187,4516.5199999999995,3.5,4226,25.7626,7072,92.7565
HD095735,165.14265297222,36.2393652032985,2454870.49803089,-84645.1644897461,2.2180400000000002,4674.49,16.5,2185,25.4746,7148,65.0488
HD095735,165.14265297222,36.2393652032985,2458470.69482497,-84615.0970458984,0.45823400000000003,4603.81,9.16667,12463,27.2134,7190,162.276
HD095735,165.14265297222,36.2393652032985,2457081.50751735,-84650.9780883789,4.0730699999999995,4677.349999999999,5.0,880,23.3327,7125,38.6867
HD095735,165.14265297222,36.2393652032985,2456405.46610999,-84636.8942260742,0.480903,4632.62,16.1667,11810,26.5848,7073,156.425
HD095735,165.14265297222,36.2393652032985,2458660.3665764,-84635.9939575195,0.529041,4435.27,5.0,8869,25.2925,7074,137.964
HD095735,165.14265297222,36.2393652032985,2458879.69571642,-84619.7967529297,0.551377,4602.96,5.0,8860,26.6588,7157,136.081
HD095735,165.14265297222,36.2393652032985,2458859.59639381,-84620.1019287109,0.572306,4598.09,9.33333,8421,26.4824,7177,132.559
HD095735,165.14265297222,36.2393652032985,2458587.41708323,-84620.5062866211,0.739626,4603.379999999999,12.1667,5140,26.6685,7081,102.122
HD095735,165.14265297222,36.2393652032985,2457474.46923404,-84626.4266967773,0.574501,4630.650000000001,7.33333,8442,26.5987,7095,132.202
HD095735,165.14265297222,36.2393652032985,2457468.51016098,-84626.7547607422,0.575272,4622.47,11.0,8394,26.4114,7099,131.602
HD095735,165.14265297222,36.2393652032985,2456319.63427693,-84634.4680786133,0.6414,4646.6,12.833300000000001,6885,26.4253,7162,119.448
HD095735,165.14265297222,36.2393652032985,2456344.59795248,-84639.4729614258,0.593069,4630.01,12.666699999999999,7921,26.3013,7130,127.399
HD095735,165.14265297222,36.2393652032985,2457817.59501127,-84623.0697631836,0.595956,4609.14,2.33333,7515,27.2056,7118,124.487
HD095735,165.14265297222,36.2393652032985,2457739.579378,-84631.0195922852,0.662285,4597.31,4.0,6102,26.9528,7190,112.297
HD095735,165.14265297222,36.2393652032985,2456711.50475899,-84644.905090332,0.5738909999999999,4632.58,7.666670000000001,8434,26.4059,7128,131.675
HD095735,165.14265297222,36.2393652032985,2458181.49608874,-84621.0403442383,0.402946,4621.04,11.0,16261,27.2066,7121,184.898
HD095735,165.14265297222,36.2393652032985,2458129.68458441,-84625.4425048828,1.44568,4607.2300000000005,6.33333,4398,26.6979,7176,94.5406
HD095735,165.14265297222,36.2393652032985,2455269.49523383,-84676.5213012695,0.367211,4654.33,15.3333,20297,26.7222,7108,205.945
HD095735,165.14265297222,36.2393652032985,2458904.62736028,-84618.4234619141,0.48041300000000003,4596.74,4.16667,11613,26.8015,7128,155.886
HD095735,165.14265297222,36.2393652032985,2456354.52835687,-84634.5977783203,0.396279,4646.39,13.3333,17340,26.7425,7121,191.175
HD095735,165.14265297222,36.2393652032985,2455563.62391732,-84659.4696044922,0.487934,4650.36,12.833300000000001,11549,26.6169,7183,156.321
HD095735,165.14265297222,36.2393652032985,2456314.56576631,-84637.20703125,0.586592,4649.8,6.16667,8130,26.5665,7167,130.315
HD095735,165.14265297222,36.2393652032985,2457860.41714717,-84625.4806518555,0.668419,4600.7699999999995,6.0,6087,26.9708,7078,111.369
HD095735,165.14265297222,36.2393652032985,2457852.4703664,-84624.7253417969,0.394927,4601.96,10.1667,16572,27.3079,7087,186.526
HD095735,165.14265297222,36.2393652032985,2458664.36481693,-84633.2321166992,1.57704,4445.29,0.666667,4089,24.9677,7078,91.0286
HD095735,165.14265297222,36.2393652032985,2454886.4674381,-84653.0532836914,0.583233,4655.65,17.6667,8373,26.285,7127,131.253
HD095735,165.14265297222,36.2393652032985,2458534.52046264,-84617.0196533203,0.5045419999999999,4602.34,10.666699999999999,10442,26.991,7133,147.484
HD095735,165.14265297222,36.2393652032985,2458906.41006996,-84623.4436035156,2.06195,4608.889999999999,16.1667,2492,25.1419,7127,70.3997
HD095735,165.14265297222,36.2393652032985,2457469.55261758,-84627.6931762695,0.48448399999999997,4612.82,14.833300000000001,11599,26.4752,7097,155.595
HD095735,165.14265297222,36.2393652032985,2457826.56349626,-84627.9983520508,0.492377,4588.59,6.33333,10765,27.0352,7109,149.31
HD095735,165.14265297222,36.2393652032985,2458552.46946186,-84617.9885864258,0.599852,4603.150000000001,15.0,7512,26.968,7113,124.687
HD095735,165.14265297222,36.2393652032985,2458643.36490684,-84618.9041137695,2.8306899999999997,4596.29,11.5,1393,25.0331,7069,51.4335
HD095735,165.14265297222,36.2393652032985,2458662.36435834,-84635.2081298828,1.75767,4444.18,4.16667,3376,24.8133,7077,82.1715
HD095735,165.14265297222,36.2393652032985,2458666.36891294,-84636.7416381836,1.59181,4456.37,-1.33333,4059,25.0758,7080,89.907
HD095735,165.14265297222,36.2393652032985,2456708.52824161,-84641.54052734381,0.744034,4636.95,12.1667,5178,26.1975,7133,102.447
HD095735,165.14265297222,36.2393652032985,2456752.4457682,-84634.7503662109,0.5823160000000001,4624.72,9.16667,8043,26.6263,7087,128.79
HD095735,165.14265297222,36.2393652032985,2458245.4751061,-84626.3732910156,0.622552,4563.65,10.0,6884,26.3229,7069,118.545
HD095735,165.14265297222,36.2393652032985,2457857.53697724,-84625.0991821289,0.472937,4587.11,9.16667,11669,27.1019,7081,156.042
HD095735,165.14265297222,36.2393652032985,2455990.41014433,-84639.95361328119,0.733617,4625.5199999999995,11.8333,5297,26.1265,7119,103.961
HD095735,165.14265297222,36.2393652032985,2458864.54230243,-84617.2561645508,0.605634,4596.69,15.5,7524,26.5059,7173,125.187
HD095735,165.14265297222,36.2393652032985,2458488.53049006,-84622.7722167969,2.04596,4599.92,16.1667,2399,25.7934,7182,69.0903
HD095735,165.14265297222,36.2393652032985,2456419.43899381,-84636.6424560547,0.47526300000000005,4633.009999999999,14.5,12096,26.6801,7068,158.511
HD095735,165.14265297222,36.2393652032985,2457733.62255885,-84629.9514770508,0.5439309999999999,4598.849999999999,9.16667,8868,27.1123,7193,136.396
HD095735,165.14265297222,36.2393652032985,2458860.58020255,-84618.7286376953,0.48903499999999994,4602.71,12.0,11283,26.7669,7176,154.224
HD095735,165.14265297222,36.2393652032985,2456416.41903675,-84632.5378417969,0.57948,4633.99,6.83333,8289,26.5193,7071,130.528
HD095735,165.14265297222,36.2393652032985,2458887.52573796,-84618.049621582,0.476005,4599.52,7.5,11818,26.8168,7150,157.576
HD095735,165.14265297222,36.2393652032985,2458873.66816097,-84659.1033935547,27.2212,4537.77,122.5,264,6.97337,7165,19.0775
HD095735,165.14265297222,36.2393652032985,2458527.62064699,-84612.4725341797,0.471508,4608.240000000001,8.83333,11833,27.1307,7145,157.711
HD095735,165.14265297222,36.2393652032985,2455865.67782437,-84632.8353881836,0.642725,4581.85,9.0,6544,26.0985,7190,115.584
HD095735,165.14265297222,36.2393652032985,2455917.70658119,-84643.798828125,1.69249,4634.99,8.66667,3375,26.18,7190,82.5997
HD095735,165.14265297222,36.2393652032985,2458131.68117101,-84624.8779296875,0.61392,4601.219999999999,17.8333,7125,26.8915,7173,121.445
HD095735,165.14265297222,36.2393652032985,2457833.49816729,-84632.0419311523,0.69455,4608.4,6.16667,5619,27.0289,7099,106.918
HD095735,165.14265297222,36.2393652032985,2456042.4306038,-84623.2147216797,0.666217,4631.26,7.833329999999999,6357,26.3893,7073,114.087
HD095735,165.14265297222,36.2393652032985,2458136.63148546,-84621.2463378906,0.562141,4608.2,4.83333,8434,27.0851,7170,132.745
HD095735,165.14265297222,36.2393652032985,2458498.63499629,-84617.8283691406,1.36979,4605.2699999999995,3.16667,4826,26.6476,7172,99.9461
HD095735,165.14265297222,36.2393652032985,2456318.62299906,-84636.23046875,0.6412479999999999,4639.7300000000005,13.5,6861,26.3537,7162,118.952
HD095735,165.14265297222,36.2393652032985,2454502.58622556,-85025.7110595703,0.423329,6562.77,-46.5,15999,18.4375,5222,179.497
HD095735,165.14265297222,36.2393652032985,2457090.54249891,-84632.7133178711,0.463061,4637.82,16.5,12846,26.5487,7113,163.931
HD095735,165.14265297222,36.2393652032985,2458663.36476082,-84635.4064941406,0.537918,4438.28,5.666670000000001,8549,25.2954,7078,134.348
HD095735,165.14265297222,36.2393652032985,2458263.36371723,-84622.802734375,0.466183,4586.88,7.16667,12095,26.9253,7068,158.639
HD095735,165.14265297222,36.2393652032985,2455979.56031365,-84634.6435546875,0.49496900000000005,4642.46,16.1667,11276,26.4985,7132,153.791
HD095735,165.14265297222,36.2393652032985,2457888.41414034,-84628.059387207,0.512216,4592.18,6.0,10001,27.1592,7068,143.855
HD095735,165.14265297222,36.2393652032985,2455875.66989003,-84643.1884765625,0.54047,4599.2300000000005,9.66667,9014,26.6795,7193,137.489
HD095735,165.14265297222,36.2393652032985,2456742.42392628,-84634.4680786133,0.425333,4630.150000000001,11.0,15170,26.4604,7095,177.387
HD095735,165.14265297222,36.2393652032985,2457113.49316624,-84632.080078125,0.59318,4637.93,13.0,8032,26.42,7090,128.959
HD095735,165.14265297222,36.2393652032985,2457110.43854538,-84633.9263916016,0.612329,4645.09,12.0,7585,26.5226,7092,124.917
HD095735,165.14265297222,36.2393652032985,2458449.64955344,-84620.2239990234,0.68793,4594.1900000000005,14.666699999999999,5778,26.6956,7196,109.43
HD095735,165.14265297222,36.2393652032985,2457465.573574,-84630.5160522461,0.522119,4576.61,13.5,9939,26.0533,7103,145.132
HD095735,165.14265297222,36.2393652032985,2454911.49345656,-84640.2893066406,2.01673,4660.77,13.0,2735,25.0441,7097,72.6651
HD095735,165.14265297222,36.2393652032985,2458903.42801254,-84617.4697875977,0.489404,4598.639999999999,10.1667,11203,26.7117,7130,153.083
HD095735,165.14265297222,36.2393652032985,2454954.39878497,-84651.0391235352,0.505975,4629.39,17.1667,10915,26.2457,7071,149.566
HD095735,165.14265297222,36.2393652032985,2457383.67502797,-84629.82177734381,0.47081500000000004,4628.7,13.1667,12071,27.0266,7187,159.893
HD095735,165.14265297222,36.2393652032985,2455934.68552144,-84638.9617919922,1.4158300000000001,4627.99,11.0,4723,26.2647,7178,98.3469
HD095735,165.14265297222,36.2393652032985,2458490.68940487,-84619.0032958984,0.5632630000000001,4607.71,4.83333,8449,26.9846,7178,132.976
HD095735,165.14265297222,36.2393652032985,2457053.50947577,-84632.926940918,0.6827960000000001,4648.7699999999995,11.5,6137,26.3119,7156,112.477
HD095735,165.14265297222,36.2393652032985,2458639.37590428,-84618.1259155273,0.43721,4573.74,6.666670000000001,13510,26.9227,7068,167.997
HD095735,165.14265297222,36.2393652032985,2456731.36739421,-84632.5378417969,0.573096,4615.85,9.16667,8471,26.0871,7108,131.68
HD095735,165.14265297222,36.2393652032985,2456058.41544069,-84631.0958862305,1.93787,4630.34,9.33333,2705,25.8809,7068,72.9376
HD095735,165.14265297222,36.2393652032985,2458535.36171477,-84628.2119750977,0.649266,4493.88,7.16667,6255,25.5214,7133,113.188
HD095735,165.14265297222,36.2393652032985,2454927.53377541,-84661.1251831055,0.456718,4638.5199999999995,13.8333,13125,26.4713,7087,164.92
HD095735,165.14265297222,36.2393652032985,2458906.5703813,-84615.7608032227,0.732083,4599.42,14.666699999999999,5332,26.1361,7127,104.391
HD095735,165.14265297222,36.2393652032985,2455615.50284532,-84648.2696533203,0.546756,4637.62,11.5,9078,26.7332,7128,137.155
HD095735,165.14265297222,36.2393652032985,2457820.54326261,-84628.2806396484,1.6656900000000001,4608.16,-0.333333,3396,26.6375,7115,82.2482
HD095735,165.14265297222,36.2393652032985,2456251.6632772,-84627.9983520508,0.375038,4632.65,12.5,18665,27.0331,7194,200.021
HD095735,165.14265297222,36.2393652032985,2458265.35118321,-84620.5596923828,0.5272840000000001,4590.099999999999,4.666670000000001,9559,26.8582,7068,140.744
HD095735,165.14265297222,36.2393652032985,2457731.64818795,-84631.2255859375,0.367282,4613.58,8.5,18991,27.5536,7193,201.468
HD095735,165.14265297222,36.2393652032985,2456710.51241059,-84643.2876586914,0.659926,4634.92,13.0,6498,26.2941,7130,115.198
HD095735,165.14265297222,36.2393652032985,2456029.45642695,-84629.4631958008,0.6313789999999999,4636.14,15.3333,7050,26.4698,7081,120.483
HD095735,165.14265297222,36.2393652032985,2458602.34178985,-84618.2022094727,0.6485230000000001,4600.55,9.5,6522,26.8192,7072,115.361
HD095735,165.14265297222,36.2393652032985,2458884.60352596,-84623.2604980469,1.48736,4596.219999999999,8.5,4443,25.7513,7153,95.1558
HD095735,165.14265297222,36.2393652032985,2458146.59720474,-84626.9454956055,0.5637030000000001,4605.48,10.5,8687,26.5524,7162,134.575
HD095735,165.14265297222,36.2393652032985,2457130.43495557,-84624.382019043,0.6455029999999999,4652.09,11.8333,6778,26.5712,7078,117.886
HD095735,165.14265297222,36.2393652032985,2458501.68940641,-84620.4376220703,0.607246,4600.71,6.666670000000001,7337,26.8993,7170,123.5
HD095735,165.14265297222,36.2393652032985,2458603.41185502,-84617.4545288086,0.505375,4599.9400000000005,7.16667,10430,27.0339,7071,146.857
HD095735,165.14265297222,36.2393652032985,2458535.45011771,-84617.1112060547,0.409817,4599.79,5.0,15485,27.1485,7133,180.443
HD095735,165.14265297222,36.2393652032985,2457471.56380294,-84630.31005859381,1.4092200000000001,4615.0,7.16667,4861,26.0633,7096,99.4323
HD095735,165.14265297222,36.2393652032985,2457063.52822082,-84630.6915283203,0.482938,4652.36,14.1667,11815,26.6565,7148,157.574
HD095735,165.14265297222,36.2393652032985,2458475.69167225,-84615.9286499023,0.682716,4598.96,1.83333,5863,26.7434,7190,110.314
